Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2.0,1938.0,1.01,1.01,1.01,2.02,1,1,1,1
2,2.0,1831.0,1.01,1.01,4.04,100,1,1,1,0
3,2.0,1850.0,1.01,1.01,1.01,100,1,1,1,0
4,2.0,1833.0,1.01,1.01,1.01,100,1,1,1,0
5,2.0,1931.0,1.01,1.01,1.01,1.01,1,1,1,1
6,2.0,1880.0,1.01,1.01,1.01,100,1,1,1,0
7,2.0,1854.0,1.01,1.01,1.01,100,1,1,1,0
8,2.0,1791.0,1.01,2.02,100,100,1,1,0,0
9,2.0,1874.0,1.01,1.01,1.01,100,1,1,1,0
10,2.0,1916.0,1.01,1.01,1.01,1.01,1,1,1,1
11,2.0,1932.0,1.01,1.01,1.01,2.02,1,1,1,1
12,2.0,1912.0,1.01,1.01,1.01,2.02,1,1,1,1
13,2.0,1938.0,1.01,1.01,1.01,1.01,1,1,1,1
14,2.0,1826.0,1.01,2.02,100,100,1,1,0,0
15,2.0,1888.0,1.01,1.01,1.01,100,1,1,1,0
16,2.0,1880.0,1.01,1.01,1.01,100,1,1,1,0
17,2.0,1975.0,1.01,2.02,2.02,3.03,1,1,1,1
18,2.0,1957.0,1.01,1.01,1.01,1.01,1,1,1,1
19,2.0,1958.0,1.01,1.01,1.01,2.02,1,1,1,1
20,2.0,1926.0,1.01,1.01,1.01,3.03,1,1,1,1
21,2.0,1902.0,1.01,1.01,1.01,100,1,1,1,0
22,2.0,1847.0,1.01,1.01,1.01,100,1,1,1,0
23,2.0,1833.0,1.01,1.01,2.02,100,1,1,1,0
24,2.0,1902.0,1.01,2.02,2.02,100,1,1,1,0
25,2.0,1874.0,1.01,1.01,1.01,100,1,1,1,0
26,2.0,1773.0,1.01,100,100,100,1,0,0,0
27,2.0,1893.0,1.01,1.01,1.01,100,1,1,1,0
28,2.0,1932.0,1.01,1.01,2.02,2.02,1,1,1,1
29,2.0,1829.0,1.01,2.02,100,100,1,1,0,0
30,2.0,1867.0,1.01,2.02,2.02,100,1,1,1,0
31,2.0,1922.0,1.01,1.01,1.01,2.02,1,1,1,1
32,2.0,1850.0,1.01,1.01,1.01,100,1,1,1,0
33,2.0,1810.0,1.01,1.01,100,100,1,1,0,0
34,2.0,1975.0,1.01,1.01,1.01,1.01,1,1,1,1
35,2.0,1917.0,1.01,1.01,1.01,2.02,1,1,1,1
36,2.0,1852.0,1.01,1.01,1.01,100,1,1,1,0
37,2.0,1915.0,1.01,1.01,1.01,1.01,1,1,1,1
38,2.0,1957.0,1.01,1.01,1.01,2.02,1,1,1,1
39,2.0,1868.0,1.01,1.01,1.01,100,1,1,1,0
40,2.0,1908.0,1.01,1.01,1.01,100,1,1,1,0
41,2.0,1958.0,1.01,2.02,2.02,2.02,1,1,1,1
42,2.0,1946.0,2.02,2.02,2.02,4.04,1,1,1,1
43,2.0,1812.0,1.01,2.02,100,100,1,1,0,0
44,2.0,1901.0,1.01,1.01,1.01,100,1,1,1,0
45,2.0,1845.0,1.01,1.01,3.03,100,1,1,1,0
46,2.0,1923.0,1.01,1.01,1.01,4.04,1,1,1,1
47,2.0,1877.0,1.01,1.01,1.01,100,1,1,1,0
48,2.0,1882.0,1.01,1.01,1.01,100,1,1,1,0
49,2.0,1983.0,1.01,1.01,1.01,2.02,1,1,1,1
50,2.0,1948.0,1.01,1.01,1.01,2.02,1,1,1,1
51,2.0,1962.0,1.01,1.01,1.01,2.02,1,1,1,1
52,2.0,1932.0,1.01,1.01,1.01,1.01,1,1,1,1
53,2.0,1930.0,1.01,2.02,2.02,2.02,1,1,1,1
54,2.0,1809.0,1.01,3.03,100,100,1,1,0,0
55,2.0,1925.0,1.01,1.01,1.01,2.02,1,1,1,1
56,2.0,1869.0,1.01,1.01,1.01,100,1,1,1,0
57,2.0,1842.0,1.01,1.01,1.01,100,1,1,1,0
58,2.0,1843.0,1.01,1.01,1.01,100,1,1,1,0
59,2.0,1889.0,1.01,1.01,1.01,100,1,1,1,0
60,2.0,1928.0,1.01,1.01,1.01,2.02,1,1,1,1
61,2.0,1795.0,1.01,2.02,100,100,1,1,0,0
62,2.0,1862.0,1.01,1.01,1.01,100,1,1,1,0
63,2.0,1805.0,1.01,2.02,100,100,1,1,0,0
64,2.0,1850.0,1.01,1.01,1.01,100,1,1,1,0
65,2.0,1941.0,1.01,1.01,1.01,1.01,1,1,1,1
66,2.0,1811.0,1.01,1.01,100,100,1,1,0,0
67,2.0,1924.0,1.01,1.01,1.01,1.01,1,1,1,1
68,2.0,1953.0,1.01,1.01,1.01,3.03,1,1,1,1
69,2.0,1904.0,1.01,1.01,1.01,100,1,1,1,0
70,2.0,1840.0,1.01,2.02,2.02,100,1,1,1,0
71,2.0,1938.0,1.01,1.01,1.01,1.01,1,1,1,1
72,2.0,1857.0,1.01,1.01,1.01,100,1,1,1,0
73,2.0,1838.0,1.01,1.01,1.01,100,1,1,1,0
74,2.0,1737.0,2.02,100,100,100,1,0,0,0
75,2.0,1896.0,1.01,1.01,1.01,100,1,1,1,0
76,2.0,1983.0,1.01,1.01,1.01,3.03,1,1,1,1
77,2.0,1820.0,1.01,1.01,100,100,1,1,0,0
78,2.0,1948.0,1.01,1.01,1.01,1.01,1,1,1,1
79,2.0,1798.0,2.02,2.02,100,100,1,1,0,0
80,2.0,1772.0,1.01,100,100,100,1,0,0,0
81,2.0,1860.0,1.01,1.01,1.01,100,1,1,1,0
82,2.0,1903.0,1.01,1.01,1.01,100,1,1,1,0
83,2.0,1899.0,1.01,1.01,1.01,100,1,1,1,0
84,2.0,1757.0,1.01,100,100,100,1,0,0,0
85,2.0,1837.0,1.01,1.01,1.01,100,1,1,1,0
86,2.0,1938.0,1.01,1.01,1.01,1.01,1,1,1,1
87,2.0,1948.0,1.01,1.01,1.01,2.02,1,1,1,1
88,2.0,1938.0,1.01,1.01,2.02,2.02,1,1,1,1
89,2.0,1871.0,1.01,1.01,1.01,100,1,1,1,0
90,2.0,1917.0,1.01,1.01,1.01,3.03,1,1,1,1
91,2.0,1808.0,2.02,3.03,100,100,1,1,0,0
92,2.0,1855.0,1.01,1.01,1.01,100,1,1,1,0
93,2.0,1898.0,1.01,1.01,1.01,100,1,1,1,0
94,2.0,1975.0,1.01,1.01,2.02,3.03,1,1,1,1
95,2.0,1871.0,1.01,1.01,1.01,100,1,1,1,0
96,2.0,1740.0,1.01,100,100,100,1,0,0,0
97,2.0,1981.0,1.01,1.01,1.01,1.01,1,1,1,1
98,2.0,1898.0,1.01,1.01,1.01,100,1,1,1,0
99,2.0,1938.0,1.01,1.01,1.01,1.01,1,1,1,1
100,2.0,1930.0,1.01,1.01,1.01,1.01,1,1,1,1
