Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,117.0,0.2304377555847168,5.050000000000001,12.12,100,100,1,1,0,0
2,125.0,0.2384929656982422,3.03,3.03,4.04,19.19,1,1,1,1
3,122.0,0.2352585792541504,4.04,6.06,7.07,100,1,1,1,0
4,118.0,0.24201750755310059,9.09,10.100000000000001,11.11,100,1,1,1,0
5,119.0,0.23772597312927246,3.03,5.050000000000001,8.08,100,1,1,1,0
6,120.0,0.23174309730529785,4.04,7.07,9.09,100,1,1,1,0
7,119.0,0.23084163665771484,4.04,5.050000000000001,8.08,100,1,1,1,0
8,120.0,0.23479032516479492,3.03,3.03,6.06,100,1,1,1,0
9,125.0,0.22539377212524414,5.050000000000001,11.11,12.12,19.19,1,1,1,1
10,116.0,0.22509407997131348,14.14,32.32,100,100,1,1,0,0
11,117.0,0.23677277565002441,5.050000000000001,7.07,100,100,1,1,0,0
12,119.0,0.22861981391906738,4.04,5.050000000000001,9.09,100,1,1,1,0
13,120.0,0.24279022216796875,4.04,6.06,17.17,100,1,1,1,0
14,108.0,0.22829055786132812,100,100,100,100,0,0,0,0
15,116.0,0.2316434383392334,7.07,11.11,100,100,1,1,0,0
16,118.0,0.2315690517425537,5.050000000000001,9.09,15.149999999999999,100,1,1,1,0
17,121.0,0.23363614082336426,3.03,3.03,5.050000000000001,100,1,1,1,0
18,121.0,0.2412557601928711,6.06,7.07,11.11,100,1,1,1,0
19,117.0,0.2256457805633545,5.050000000000001,8.08,100,100,1,1,0,0
20,121.0,0.22452616691589355,10.100000000000001,25.25,26.26,100,1,1,1,0
21,118.0,0.2392432689666748,3.03,4.04,5.050000000000001,100,1,1,1,0
22,125.0,0.23826313018798828,5.050000000000001,5.050000000000001,5.050000000000001,8.08,1,1,1,1
23,119.0,0.23421072959899902,4.04,9.09,10.100000000000001,100,1,1,1,0
24,119.0,0.22855710983276367,3.03,3.03,3.03,100,1,1,1,0
25,124.0,0.22655653953552246,3.03,20.200000000000003,25.25,49.49,1,1,1,1
26,120.0,0.22490286827087402,4.04,7.07,8.08,100,1,1,1,0
27,115.0,0.2322711944580078,18.18,100,100,100,1,0,0,0
28,119.0,0.23424243927001953,4.04,5.050000000000001,7.07,100,1,1,1,0
29,120.0,0.23133635520935059,3.03,6.06,9.09,100,1,1,1,0
30,118.0,0.2390735149383545,5.050000000000001,7.07,8.08,100,1,1,1,0
31,121.0,0.23124027252197266,4.04,4.04,8.08,100,1,1,1,0
32,123.0,0.22222566604614258,4.04,5.050000000000001,7.07,10.100000000000001,1,1,1,1
33,121.0,0.23920583724975586,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
34,120.0,0.24100422859191895,4.04,7.07,7.07,100,1,1,1,0
35,118.0,0.2306509017944336,4.04,12.12,26.26,100,1,1,1,0
36,121.0,0.23499226570129395,4.04,5.050000000000001,6.06,100,1,1,1,0
37,112.0,0.22674012184143066,6.06,100,100,100,1,0,0,0
38,118.0,0.22827982902526855,7.07,12.12,42.42,100,1,1,1,0
39,121.0,0.23086023330688477,3.03,5.050000000000001,6.06,100,1,1,1,0
40,117.0,0.2296733856201172,6.06,13.13,100,100,1,1,0,0
41,117.0,0.23652887344360352,4.04,6.06,100,100,1,1,0,0
42,119.0,0.22243785858154297,5.050000000000001,6.06,7.07,100,1,1,1,0
43,118.0,0.24203062057495117,5.050000000000001,6.06,15.149999999999999,100,1,1,1,0
44,111.0,0.22682714462280273,100,100,100,100,0,0,0,0
45,114.0,0.2356710433959961,6.06,100,100,100,1,0,0,0
46,119.0,0.22382402420043945,4.04,7.07,7.07,100,1,1,1,0
47,115.0,0.24089646339416504,6.06,100,100,100,1,0,0,0
48,121.0,0.22836542129516602,3.03,3.03,4.04,100,1,1,1,0
49,124.0,0.23453021049499512,4.04,6.06,6.06,11.11,1,1,1,1
50,117.0,0.2241673469543457,3.03,4.04,100,100,1,1,0,0
51,125.0,0.2396540641784668,3.03,3.03,4.04,6.06,1,1,1,1
52,115.0,0.2333545684814453,6.06,100,100,100,1,0,0,0
53,117.0,0.23745107650756836,4.04,5.050000000000001,100,100,1,1,0,0
54,117.0,0.23216748237609863,5.050000000000001,6.06,100,100,1,1,0,0
55,119.0,0.22673654556274414,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
56,121.0,0.24143147468566895,4.04,5.050000000000001,6.06,100,1,1,1,0
57,118.0,0.23034977912902832,3.03,5.050000000000001,6.06,100,1,1,1,0
58,117.0,0.23377275466918945,6.06,11.11,100,100,1,1,0,0
59,113.0,0.23195981979370117,7.07,100,100,100,1,0,0,0
60,120.0,0.24044370651245117,4.04,9.09,10.100000000000001,100,1,1,1,0
61,121.0,0.22825837135314941,21.21,26.26,28.28,100,1,1,1,0
62,115.0,0.22902727127075195,5.050000000000001,100,100,100,1,0,0,0
63,123.0,0.2218153476715088,3.03,3.03,3.03,22.22,1,1,1,1
64,120.0,0.23790907859802246,8.08,10.100000000000001,14.14,100,1,1,1,0
65,121.0,0.22584223747253418,3.03,3.03,3.03,100,1,1,1,0
66,119.0,0.2298743724822998,7.07,38.38,46.46,100,1,1,1,0
67,122.0,0.2276148796081543,4.04,5.050000000000001,6.06,100,1,1,1,0
68,115.0,0.23430752754211426,6.06,100,100,100,1,0,0,0
69,123.0,0.2369217872619629,18.18,24.24,44.44,48.48,1,1,1,1
70,118.0,0.231611967086792,3.03,5.050000000000001,7.07,100,1,1,1,0
71,117.0,0.23627781867980957,5.050000000000001,10.100000000000001,100,100,1,1,0,0
72,122.0,0.22942018508911133,6.06,11.11,12.12,100,1,1,1,0
73,121.0,0.22231483459472656,9.09,9.09,10.100000000000001,100,1,1,1,0
74,122.0,0.22661352157592773,5.050000000000001,6.06,7.07,100,1,1,1,0
75,115.0,0.22249174118041992,4.04,100,100,100,1,0,0,0
76,119.0,0.22783923149108887,9.09,12.12,12.12,100,1,1,1,0
77,122.0,0.23062634468078613,3.03,3.03,4.04,100,1,1,1,0
78,116.0,0.2421431541442871,6.06,9.09,100,100,1,1,0,0
79,116.0,0.21924281120300293,5.050000000000001,5.050000000000001,100,100,1,1,0,0
80,116.0,0.22592663764953613,4.04,8.08,100,100,1,1,0,0
81,121.0,0.21982073783874512,3.03,5.050000000000001,6.06,100,1,1,1,0
82,119.0,0.23949193954467773,3.03,6.06,7.07,100,1,1,1,0
83,114.0,0.22566890716552734,9.09,100,100,100,1,0,0,0
84,119.0,0.22905635833740234,7.07,15.149999999999999,17.17,100,1,1,1,0
85,122.0,0.23476314544677734,20.200000000000003,23.23,23.23,100,1,1,1,0
86,126.0,0.22427153587341309,4.04,5.050000000000001,6.06,6.06,1,1,1,1
87,120.0,0.22499585151672363,19.19,23.23,27.270000000000003,100,1,1,1,0
88,119.0,0.23179340362548828,4.04,4.04,9.09,100,1,1,1,0
89,120.0,0.22915148735046387,4.04,5.050000000000001,6.06,100,1,1,1,0
90,122.0,0.22855591773986816,4.04,4.04,5.050000000000001,100,1,1,1,0
91,122.0,0.22713589668273926,4.04,5.050000000000001,16.16,100,1,1,1,0
92,111.0,0.24001049995422363,100,100,100,100,0,0,0,0
93,113.0,0.2353954315185547,15.149999999999999,100,100,100,1,0,0,0
94,115.0,0.24548029899597168,4.04,100,100,100,1,0,0,0
95,119.0,0.2216796875,2.02,4.04,8.08,100,1,1,1,0
96,113.0,0.23573541641235352,24.24,100,100,100,1,0,0,0
97,122.0,0.22742223739624023,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
98,123.0,0.23218321800231934,4.04,8.08,9.09,10.100000000000001,1,1,1,1
99,120.0,0.23163938522338867,9.09,10.100000000000001,13.13,100,1,1,1,0
100,118.0,0.23899078369140625,35.35,41.410000000000004,48.48,100,1,1,1,0
