Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,124.0,0.2282543182373047,3.03,4.04,4.04,4.04,1,1,1,1
2,125.0,0.22890949249267578,4.04,9.09,11.11,12.12,1,1,1,1
3,126.0,0.2246549129486084,2.02,2.02,2.02,4.04,1,1,1,1
4,119.0,0.22782039642333984,3.03,3.03,5.050000000000001,100,1,1,1,0
5,125.0,0.23483872413635254,3.03,4.04,4.04,4.04,1,1,1,1
6,123.0,0.24174785614013672,2.02,2.02,3.03,3.03,1,1,1,1
7,126.0,0.2384505271911621,2.02,3.03,3.03,3.03,1,1,1,1
8,125.0,0.22916698455810547,4.04,4.04,4.04,5.050000000000001,1,1,1,1
9,124.0,0.2241344451904297,3.03,4.04,5.050000000000001,15.149999999999999,1,1,1,1
10,124.0,0.23392534255981445,4.04,5.050000000000001,6.06,15.149999999999999,1,1,1,1
11,126.0,0.2395007610321045,2.02,2.02,2.02,3.03,1,1,1,1
12,126.0,0.23736023902893066,3.03,3.03,3.03,6.06,1,1,1,1
13,118.0,0.23682689666748047,3.03,3.03,5.050000000000001,100,1,1,1,0
14,125.0,0.23079943656921387,3.03,3.03,3.03,4.04,1,1,1,1
15,125.0,0.2285747528076172,2.02,2.02,2.02,2.02,1,1,1,1
16,125.0,0.23122477531433105,2.02,2.02,2.02,3.03,1,1,1,1
17,124.0,0.22880792617797852,3.03,3.03,3.03,4.04,1,1,1,1
18,124.0,0.23860692977905273,3.03,4.04,4.04,6.06,1,1,1,1
19,125.0,0.22951912879943848,2.02,3.03,3.03,4.04,1,1,1,1
20,127.0,0.23732471466064453,3.03,4.04,4.04,11.11,1,1,1,1
21,120.0,0.23719477653503418,2.02,3.03,3.03,100,1,1,1,0
22,113.0,0.2404003143310547,27.270000000000003,100,100,100,1,0,0,0
23,126.0,0.2259659767150879,4.04,7.07,9.09,9.09,1,1,1,1
24,124.0,0.23659825325012207,2.02,3.03,3.03,4.04,1,1,1,1
25,127.0,0.2380661964416504,2.02,2.02,2.02,3.03,1,1,1,1
26,126.0,0.2244117259979248,1.01,2.02,2.02,3.03,1,1,1,1
27,111.0,0.23632383346557617,8.08,100,100,100,1,0,0,0
