Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
84,83.0,0.1985158920288086,2.02,2.02,3.03,3.03,1,1,1,1
85,79.0,0.20394086837768555,2.02,2.02,3.03,100,1,1,1,0
86,78.0,0.20427227020263672,6.06,9.09,9.09,100,1,1,1,0
87,83.0,0.20349884033203125,2.02,2.02,2.02,2.02,1,1,1,1
88,80.0,0.19672060012817383,2.02,2.02,2.02,5.050000000000001,1,1,1,1
89,67.0,0.19098901748657227,100,100,100,100,0,0,0,0
90,76.0,0.20028090476989746,3.03,7.07,100,100,1,1,0,0
91,73.0,0.2136855125427246,6.06,100,100,100,1,0,0,0
92,80.0,0.20997834205627441,1.01,2.02,2.02,3.03,1,1,1,1
93,70.0,0.2059307098388672,100,100,100,100,0,0,0,0
94,78.0,0.20001816749572754,2.02,3.03,7.07,100,1,1,1,0
95,80.0,0.19655466079711914,1.01,1.01,2.02,4.04,1,1,1,1
96,77.0,0.2001645565032959,2.02,3.03,7.07,100,1,1,1,0
97,79.0,0.19962000846862793,4.04,4.04,72.72,100,1,1,1,0
98,78.0,0.2028498649597168,3.03,3.03,4.04,100,1,1,1,0
99,69.0,0.20652985572814941,100,100,100,100,0,0,0,0
100,78.0,0.2100203037261963,3.03,3.03,4.04,100,1,1,1,0
