Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1744.0,0.23608732223510742,1.01,1.01,1.01,1.01,1,1,1,1
2,1681.0,0.22408699989318848,1.01,1.01,1.01,100,1,1,1,0
3,1691.0,0.22763752937316895,1.01,1.01,1.01,4.04,1,1,1,1
4,1637.0,0.21699833869934082,1.01,1.01,2.02,100,1,1,1,0
5,1691.0,0.2307722568511963,1.01,1.01,1.01,7.07,1,1,1,1
6,1715.0,0.2338860034942627,1.01,1.01,1.01,2.02,1,1,1,1
7,1698.0,0.22255349159240723,1.01,1.01,1.01,2.02,1,1,1,1
8,1684.0,0.22502779960632324,1.01,1.01,1.01,1.01,1,1,1,1
9,1693.0,0.2289905548095703,1.01,1.01,1.01,4.04,1,1,1,1
10,1724.0,0.2373182773590088,1.01,1.01,2.02,2.02,1,1,1,1
11,1615.0,0.22060394287109375,1.01,1.01,1.01,100,1,1,1,0
12,1715.0,0.23358726501464844,2.02,2.02,2.02,2.02,1,1,1,1
13,1621.0,0.22892165184020996,1.01,2.02,4.04,100,1,1,1,0
14,1641.0,0.22062373161315918,1.01,2.02,2.02,100,1,1,1,0
15,1542.0,0.23065924644470215,2.02,100,100,100,1,0,0,0
16,1477.0,0.23132085800170898,100,100,100,100,0,0,0,0
17,1583.0,0.23400068283081055,1.01,1.01,100,100,1,1,0,0
18,1677.0,0.22365379333496094,1.01,1.01,1.01,100,1,1,1,0
19,1718.0,0.23486065864562988,1.01,1.01,1.01,4.04,1,1,1,1
20,1698.0,0.24161505699157715,1.01,1.01,1.01,4.04,1,1,1,1
21,1718.0,0.22938895225524902,1.01,1.01,1.01,2.02,1,1,1,1
22,1583.0,0.22403168678283691,1.01,1.01,100,100,1,1,0,0
23,1653.0,0.23592090606689453,1.01,1.01,1.01,100,1,1,1,0
24,1718.0,0.23540663719177246,1.01,1.01,1.01,1.01,1,1,1,1
25,1724.0,0.23562860488891602,1.01,1.01,1.01,1.01,1,1,1,1
26,1698.0,0.23795008659362793,1.01,1.01,1.01,4.04,1,1,1,1
27,1644.0,0.23171424865722656,1.01,1.01,1.01,100,1,1,1,0
28,1723.0,0.22220253944396973,1.01,1.01,1.01,1.01,1,1,1,1
29,1691.0,0.2321772575378418,1.01,1.01,1.01,8.08,1,1,1,1
30,1698.0,0.22111010551452637,1.01,1.01,1.01,4.04,1,1,1,1
31,1690.0,0.23027253150939941,1.01,1.01,1.01,1.01,1,1,1,1
32,1740.0,0.2393784523010254,1.01,1.01,1.01,1.01,1,1,1,1
33,1698.0,0.23679614067077637,1.01,1.01,1.01,3.03,1,1,1,1
34,1675.0,0.22711515426635742,1.01,1.01,1.01,100,1,1,1,0
35,1718.0,0.2336263656616211,1.01,1.01,1.01,1.01,1,1,1,1
36,1698.0,0.21965837478637695,1.01,1.01,1.01,3.03,1,1,1,1
37,1718.0,0.23254179954528809,1.01,1.01,1.01,5.050000000000001,1,1,1,1
38,1715.0,0.22587823867797852,1.01,1.01,1.01,1.01,1,1,1,1
39,1723.0,0.23873066902160645,1.01,1.01,1.01,1.01,1,1,1,1
40,1734.0,0.23604798316955566,1.01,1.01,2.02,2.02,1,1,1,1
41,1744.0,0.22417283058166504,1.01,1.01,1.01,1.01,1,1,1,1
42,1686.0,0.2318286895751953,2.02,2.02,2.02,2.02,1,1,1,1
43,1698.0,0.23885059356689453,1.01,2.02,2.02,3.03,1,1,1,1
44,1595.0,0.2404618263244629,1.01,1.01,100,100,1,1,0,0
45,1721.0,0.22348785400390625,1.01,1.01,1.01,1.01,1,1,1,1
46,1698.0,0.2241220474243164,1.01,1.01,3.03,3.03,1,1,1,1
47,1734.0,0.23482394218444824,1.01,3.03,3.03,4.04,1,1,1,1
48,1670.0,0.23180937767028809,1.01,1.01,2.02,100,1,1,1,0
49,1671.0,0.2264997959136963,1.01,1.01,1.01,100,1,1,1,0
50,1744.0,0.2415482997894287,1.01,1.01,1.01,2.02,1,1,1,1
