Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.005,1691.0,2.02,2.02,2.02,9.09,1,1,1,1
2,1.005,1715.0,3.03,3.03,3.03,3.03,1,1,1,1
3,1.005,1723.0,2.02,3.03,3.03,7.07,1,1,1,1
4,1.005,1691.0,4.04,5.050000000000001,6.06,10.100000000000001,1,1,1,1
5,1.005,1743.0,2.02,2.02,19.19,21.21,1,1,1,1
6,1.005,1723.0,1.01,1.01,2.02,3.03,1,1,1,1
7,1.005,1698.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
8,1.005,1698.0,3.03,3.03,3.03,6.06,1,1,1,1
9,1.005,1715.0,2.02,3.03,3.03,3.03,1,1,1,1
10,1.005,1698.0,1.01,1.01,2.02,6.06,1,1,1,1
11,1.005,1691.0,3.03,3.03,3.03,8.08,1,1,1,1
12,1.005,1715.0,2.02,2.02,3.03,10.100000000000001,1,1,1,1
13,1.005,1723.0,1.01,2.02,3.03,4.04,1,1,1,1
14,1.005,1723.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
15,1.005,1691.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
16,1.005,1723.0,1.01,2.02,2.02,3.03,1,1,1,1
17,1.005,1723.0,2.02,2.02,2.02,4.04,1,1,1,1
18,1.005,1698.0,3.03,7.07,8.08,12.12,1,1,1,1
19,1.005,1723.0,1.01,2.02,2.02,2.02,1,1,1,1
20,1.005,1698.0,2.02,2.02,2.02,3.03,1,1,1,1
21,1.005,1723.0,2.02,3.03,3.03,7.07,1,1,1,1
22,1.005,1715.0,3.03,7.07,10.100000000000001,14.14,1,1,1,1
23,1.005,1743.0,2.02,4.04,6.06,6.06,1,1,1,1
24,1.005,1698.0,2.02,2.02,2.02,3.03,1,1,1,1
25,1.005,1723.0,2.02,2.02,2.02,3.03,1,1,1,1
