Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3.0,1704.0,3.03,4.04,4.04,6.06,1,1,1,1
2,3.0,1692.0,2.02,2.02,2.02,3.03,1,1,1,1
3,3.0,1723.0,3.03,4.04,4.04,6.06,1,1,1,1
4,3.0,1721.0,1.01,1.01,1.01,2.02,1,1,1,1
5,3.0,1683.0,2.02,4.04,6.06,9.09,1,1,1,1
6,3.0,1595.0,2.02,2.02,100,100,1,1,0,0
7,3.0,1745.0,2.02,2.02,3.03,6.06,1,1,1,1
8,3.0,1744.0,2.02,3.03,4.04,4.04,1,1,1,1
9,3.0,1747.0,3.03,3.03,4.04,6.06,1,1,1,1
10,3.0,1659.0,4.04,5.050000000000001,8.08,100,1,1,1,0
11,3.0,1721.0,2.02,3.03,3.03,4.04,1,1,1,1
12,3.0,1592.0,2.02,2.02,100,100,1,1,0,0
13,3.0,1498.0,100,100,100,100,0,0,0,0
14,3.0,1703.0,2.02,2.02,2.02,3.03,1,1,1,1
15,3.0,1723.0,2.02,2.02,2.02,3.03,1,1,1,1
16,3.0,1649.0,2.02,4.04,4.04,100,1,1,1,0
17,3.0,1664.0,2.02,2.02,7.07,100,1,1,1,0
18,3.0,1744.0,2.02,2.02,3.03,9.09,1,1,1,1
19,3.0,1688.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
20,3.0,1620.0,2.02,3.03,4.04,100,1,1,1,0
21,3.0,1642.0,2.02,2.02,6.06,100,1,1,1,0
22,3.0,1663.0,2.02,2.02,2.02,100,1,1,1,0
23,3.0,1597.0,2.02,2.02,100,100,1,1,0,0
24,3.0,1703.0,5.050000000000001,8.08,8.08,11.11,1,1,1,1
25,3.0,1611.0,3.03,3.03,100,100,1,1,0,0
26,3.0,1567.0,3.03,100,100,100,1,0,0,0
27,3.0,1703.0,3.03,4.04,6.06,9.09,1,1,1,1
28,3.0,1681.0,3.03,4.04,8.08,100,1,1,1,0
29,3.0,1677.0,2.02,2.02,2.02,100,1,1,1,0
30,3.0,1646.0,2.02,4.04,5.050000000000001,100,1,1,1,0
31,3.0,1637.0,1.01,2.02,2.02,100,1,1,1,0
32,3.0,1715.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
33,3.0,1723.0,1.01,1.01,1.01,2.02,1,1,1,1
34,3.0,1664.0,2.02,2.02,3.03,100,1,1,1,0
35,3.0,1692.0,3.03,3.03,3.03,6.06,1,1,1,1
36,3.0,1688.0,2.02,5.050000000000001,6.06,15.149999999999999,1,1,1,1
37,3.0,1718.0,1.01,1.01,1.01,2.02,1,1,1,1
38,3.0,1671.0,1.01,1.01,1.01,100,1,1,1,0
39,3.0,1614.0,2.02,2.02,5.050000000000001,100,1,1,1,0
40,3.0,1694.0,3.03,4.04,7.07,10.100000000000001,1,1,1,1
41,3.0,1639.0,5.050000000000001,6.06,6.06,100,1,1,1,0
42,3.0,1726.0,4.04,7.07,9.09,10.100000000000001,1,1,1,1
43,3.0,1706.0,2.02,2.02,3.03,4.04,1,1,1,1
44,3.0,1698.0,2.02,3.03,3.03,4.04,1,1,1,1
45,3.0,1703.0,6.06,6.06,11.11,11.11,1,1,1,1
46,3.0,1688.0,9.09,9.09,10.100000000000001,13.13,1,1,1,1
47,3.0,1683.0,2.02,3.03,3.03,4.04,1,1,1,1
48,3.0,1664.0,2.02,6.06,6.06,100,1,1,1,0
49,3.0,1642.0,2.02,2.02,3.03,100,1,1,1,0
50,3.0,1734.0,2.02,2.02,2.02,4.04,1,1,1,1
51,3.0,1717.0,2.02,2.02,2.02,3.03,1,1,1,1
52,3.0,1674.0,2.02,2.02,2.02,100,1,1,1,0
53,3.0,1664.0,2.02,4.04,4.04,100,1,1,1,0
54,3.0,1723.0,1.01,1.01,2.02,4.04,1,1,1,1
55,3.0,1683.0,1.01,2.02,2.02,3.03,1,1,1,1
56,3.0,1640.0,2.02,3.03,7.07,100,1,1,1,0
57,3.0,1695.0,2.02,3.03,4.04,6.06,1,1,1,1
58,3.0,1694.0,3.03,3.03,3.03,9.09,1,1,1,1
59,3.0,1683.0,2.02,2.02,2.02,4.04,1,1,1,1
60,3.0,1747.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
61,3.0,1734.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
62,3.0,1703.0,1.01,2.02,2.02,4.04,1,1,1,1
63,3.0,1745.0,3.03,3.03,3.03,9.09,1,1,1,1
64,3.0,1695.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
65,3.0,1723.0,2.02,2.02,3.03,4.04,1,1,1,1
66,3.0,1699.0,2.02,2.02,3.03,6.06,1,1,1,1
67,3.0,1644.0,2.02,5.050000000000001,8.08,100,1,1,1,0
68,3.0,1483.0,100,100,100,100,0,0,0,0
69,3.0,1608.0,2.02,2.02,100,100,1,1,0,0
70,3.0,1740.0,2.02,2.02,3.03,3.03,1,1,1,1
71,3.0,1630.0,2.02,3.03,3.03,100,1,1,1,0
72,3.0,1626.0,1.01,2.02,2.02,100,1,1,1,0
73,3.0,1743.0,1.01,2.02,2.02,2.02,1,1,1,1
74,3.0,1721.0,2.02,2.02,3.03,4.04,1,1,1,1
75,3.0,1715.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
76,3.0,1683.0,2.02,2.02,2.02,3.03,1,1,1,1
77,3.0,1718.0,2.02,2.02,2.02,11.11,1,1,1,1
78,3.0,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
79,3.0,1643.0,2.02,2.02,4.04,100,1,1,1,0
80,3.0,1660.0,1.01,2.02,2.02,100,1,1,1,0
81,3.0,1723.0,2.02,2.02,2.02,2.02,1,1,1,1
82,3.0,1709.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
83,3.0,1724.0,2.02,2.02,2.02,3.03,1,1,1,1
84,3.0,1375.0,100,100,100,100,0,0,0,0
85,3.0,1652.0,2.02,4.04,6.06,100,1,1,1,0
86,3.0,1712.0,2.02,2.02,2.02,3.03,1,1,1,1
87,3.0,1628.0,2.02,2.02,3.03,100,1,1,1,0
88,3.0,1695.0,2.02,2.02,2.02,4.04,1,1,1,1
89,3.0,1743.0,2.02,2.02,2.02,2.02,1,1,1,1
90,3.0,1719.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
91,3.0,1606.0,4.04,5.050000000000001,100,100,1,1,0,0
92,3.0,1694.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
93,3.0,1696.0,3.03,3.03,4.04,4.04,1,1,1,1
94,3.0,1688.0,2.02,3.03,4.04,14.14,1,1,1,1
95,3.0,1715.0,2.02,2.02,2.02,3.03,1,1,1,1
96,3.0,1718.0,1.01,1.01,1.01,2.02,1,1,1,1
97,3.0,1715.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
98,3.0,1617.0,2.02,2.02,4.04,100,1,1,1,0
99,3.0,1744.0,1.01,1.01,2.02,2.02,1,1,1,1
100,3.0,1563.0,2.02,100,100,100,1,0,0,0
