Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,116.0,57.57000000000001,60.599999999999994,100,100,1,1,0,0
2,122.0,47.470000000000006,100,100,100,1,0,0,0
3,123.0,35.35,59.589999999999996,62.62,89.89,1,1,1,1
4,120.0,34.34,38.38,41.410000000000004,100,1,1,1,0
5,117.0,46.46,76.76,100,100,1,1,0,0
6,118.0,33.33,41.410000000000004,49.49,100,1,1,1,0
7,115.0,38.38,100,100,100,1,0,0,0
8,121.0,63.63,69.69000000000001,70.7,100,1,1,1,0
9,119.0,45.45,47.470000000000006,50.5,100,1,1,1,0
10,123.0,62.62,64.64,67.67,72.72,1,1,1,1
11,123.0,38.38,71.71,74.74,100,1,1,1,0
12,115.0,44.44,100,100,100,1,0,0,0
13,123.0,46.46,47.470000000000006,48.48,83.83000000000001,1,1,1,1
14,120.0,48.48,51.51,53.53,100,1,1,1,0
15,120.0,78.78,100,100,100,1,0,0,0
16,120.0,42.42,42.42,60.599999999999994,100,1,1,1,0
17,115.0,55.550000000000004,100,100,100,1,0,0,0
18,118.0,49.49,55.550000000000004,63.63,100,1,1,1,0
19,114.0,54.540000000000006,100,100,100,1,0,0,0
20,120.0,51.51,54.540000000000006,66.66,100,1,1,1,0
21,118.0,32.32,43.43,55.550000000000004,100,1,1,1,0
22,118.0,46.46,59.589999999999996,62.62,100,1,1,1,0
23,119.0,54.540000000000006,54.540000000000006,77.77,100,1,1,1,0
24,119.0,27.270000000000003,36.36,40.400000000000006,100,1,1,1,0
25,113.0,54.540000000000006,100,100,100,1,0,0,0
26,122.0,44.44,46.46,48.48,100,1,1,1,0
27,122.0,29.29,29.29,38.38,100,1,1,1,0
28,114.0,59.589999999999996,100,100,100,1,0,0,0
29,122.0,40.400000000000006,40.400000000000006,43.43,100,1,1,1,0
