Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,593.0,42.42,73.73,73.73,100,1,1,1,0
2,602.0,25.25,38.38,63.63,100,1,1,1,0
3,596.0,18.18,33.33,35.35,100,1,1,1,0
4,619.0,23.23,25.25,25.25,50.5,1,1,1,1
5,574.0,35.35,100,100,100,1,0,0,0
6,583.0,25.25,81.81,100,100,1,1,0,0
7,576.0,42.42,100,100,100,1,0,0,0
8,601.0,17.17,71.71,71.71,100,1,1,1,0
9,580.0,28.28,41.410000000000004,100,100,1,1,0,0
10,611.0,20.200000000000003,28.28,28.28,100,1,1,1,0
11,614.0,22.22,23.23,25.25,100,1,1,1,0
12,587.0,31.31,85.85,100,100,1,1,0,0
13,592.0,34.34,100,100,100,1,0,0,0
14,607.0,43.43,44.44,46.46,100,1,1,1,0
15,611.0,25.25,25.25,26.26,100,1,1,1,0
16,609.0,26.26,30.299999999999997,31.31,100,1,1,1,0
17,593.0,23.23,28.28,33.33,100,1,1,1,0
18,596.0,40.400000000000006,54.540000000000006,100,100,1,1,0,0
19,616.0,25.25,27.270000000000003,27.270000000000003,100,1,1,1,0
20,633.0,24.24,24.24,56.56,100,1,1,1,0
21,607.0,18.18,19.19,32.32,100,1,1,1,0
22,625.0,55.550000000000004,56.56,56.56,63.63,1,1,1,1
23,596.0,14.14,23.23,24.24,100,1,1,1,0
24,579.0,76.76,100,100,100,1,0,0,0
25,598.0,44.44,50.5,50.5,100,1,1,1,0
26,574.0,17.17,100,100,100,1,0,0,0
27,593.0,48.48,50.5,51.51,100,1,1,1,0
28,605.0,19.19,20.200000000000003,20.200000000000003,100,1,1,1,0
29,628.0,14.14,18.18,19.19,28.28,1,1,1,1
30,557.0,100,100,100,100,0,0,0,0
31,569.0,40.400000000000006,100,100,100,1,0,0,0
32,598.0,20.200000000000003,21.21,31.31,100,1,1,1,0
33,606.0,16.16,24.24,26.26,100,1,1,1,0
34,606.0,31.31,38.38,38.38,100,1,1,1,0
35,636.0,41.410000000000004,41.410000000000004,50.5,51.51,1,1,1,1
36,585.0,34.34,66.66,100,100,1,1,0,0
37,563.0,39.39,100,100,100,1,0,0,0
38,559.0,100,100,100,100,0,0,0,0
39,560.0,52.52,100,100,100,1,0,0,0
40,527.0,100,100,100,100,0,0,0,0
41,590.0,18.18,46.46,100,100,1,1,0,0
42,573.0,32.32,100,100,100,1,0,0,0
43,599.0,30.299999999999997,30.299999999999997,31.31,100,1,1,1,0
44,590.0,49.49,52.52,100,100,1,1,0,0
45,553.0,100,100,100,100,0,0,0,0
46,549.0,100,100,100,100,0,0,0,0
47,637.0,21.21,23.23,39.39,42.42,1,1,1,1
48,596.0,47.470000000000006,73.73,100,100,1,1,0,0
49,604.0,35.35,37.37,39.39,100,1,1,1,0
50,627.0,25.25,27.270000000000003,53.53,54.540000000000006,1,1,1,1
51,605.0,22.22,22.22,25.25,100,1,1,1,0
52,637.0,13.13,15.149999999999999,15.149999999999999,25.25,1,1,1,1
53,592.0,36.36,100,100,100,1,0,0,0
54,553.0,100,100,100,100,0,0,0,0
