Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1901.0,21.21,22.22,22.22,100,1,1,1,0
2,1898.0,12.12,12.12,12.12,100,1,1,1,0
3,1801.0,18.18,52.52,100,100,1,1,0,0
4,1948.0,13.13,14.14,15.149999999999999,23.23,1,1,1,1
5,1912.0,100,100,100,100,0,0,0,0
6,1933.0,15.149999999999999,16.16,16.16,18.18,1,1,1,1
7,1912.0,20.200000000000003,22.22,22.22,24.24,1,1,1,1
8,1886.0,20.200000000000003,44.44,69.69000000000001,100,1,1,1,0
9,1913.0,28.28,32.32,33.33,75.75,1,1,1,1
10,1917.0,17.17,20.200000000000003,21.21,26.26,1,1,1,1
11,1948.0,12.12,18.18,24.24,31.31,1,1,1,1
12,1823.0,18.18,24.24,35.35,100,1,1,1,0
13,1922.0,21.21,25.25,27.270000000000003,37.37,1,1,1,1
14,1869.0,14.14,22.22,38.38,100,1,1,1,0
15,1794.0,24.24,89.89,100,100,1,1,0,0
16,1808.0,14.14,26.26,100,100,1,1,0,0
17,1912.0,15.149999999999999,19.19,22.22,59.589999999999996,1,1,1,1
18,1763.0,18.18,100,100,100,1,0,0,0
19,1926.0,11.11,14.14,74.74,76.76,1,1,1,1
20,1851.0,17.17,20.200000000000003,25.25,100,1,1,1,0
21,1889.0,11.11,13.13,13.13,100,1,1,1,0
22,1902.0,19.19,21.21,21.21,100,1,1,1,0
23,1958.0,13.13,14.14,17.17,81.81,1,1,1,1
24,1973.0,8.08,9.09,12.12,13.13,1,1,1,1
25,1950.0,12.12,13.13,16.16,56.56,1,1,1,1
26,1773.0,17.17,100,100,100,1,0,0,0
27,1886.0,23.23,25.25,28.28,100,1,1,1,0
28,1926.0,13.13,20.200000000000003,23.23,56.56,1,1,1,1
29,1881.0,18.18,21.21,22.22,100,1,1,1,0
30,1851.0,23.23,24.24,27.270000000000003,100,1,1,1,0
31,1953.0,18.18,19.19,19.19,22.22,1,1,1,1
32,1798.0,30.299999999999997,36.36,100,100,1,1,0,0
33,1948.0,13.13,15.149999999999999,24.24,53.53,1,1,1,1
34,1917.0,16.16,18.18,22.22,31.31,1,1,1,1
35,1958.0,17.17,20.200000000000003,21.21,44.44,1,1,1,1
36,1838.0,18.18,22.22,46.46,100,1,1,1,0
37,1925.0,100,100,100,100,0,0,0,0
38,1979.0,13.13,13.13,19.19,19.19,1,1,1,1
39,1815.0,13.13,33.33,100,100,1,1,0,0
40,1920.0,14.14,15.149999999999999,16.16,17.17,1,1,1,1
41,1864.0,11.11,12.12,16.16,100,1,1,1,0
42,1737.0,27.270000000000003,100,100,100,1,0,0,0
43,1887.0,30.299999999999997,31.31,31.31,100,1,1,1,0
44,1891.0,18.18,18.18,20.200000000000003,100,1,1,1,0
45,1904.0,33.33,35.35,35.35,100,1,1,1,0
46,1912.0,12.12,13.13,16.16,20.200000000000003,1,1,1,1
47,1881.0,10.100000000000001,12.12,14.14,100,1,1,1,0
48,1786.0,28.28,100,100,100,1,0,0,0
49,1857.0,13.13,14.14,21.21,100,1,1,1,0
50,1790.0,57.57000000000001,60.599999999999994,100,100,1,1,0,0
51,1890.0,9.09,29.29,31.31,100,1,1,1,0
52,1923.0,21.21,54.540000000000006,55.550000000000004,81.81,1,1,1,1
53,1945.0,11.11,11.11,23.23,47.470000000000006,1,1,1,1
54,1856.0,26.26,30.299999999999997,32.32,100,1,1,1,0
55,1826.0,10.100000000000001,12.12,100,100,1,1,0,0
56,1800.0,60.599999999999994,61.61,100,100,1,1,0,0
57,1676.0,100,100,100,100,0,0,0,0
58,1884.0,11.11,12.12,14.14,100,1,1,1,0
59,1943.0,14.14,16.16,20.200000000000003,36.36,1,1,1,1
60,1865.0,12.12,16.16,17.17,100,1,1,1,0
61,1914.0,23.23,38.38,40.400000000000006,41.410000000000004,1,1,1,1
62,1755.0,23.23,100,100,100,1,0,0,0
63,1889.0,9.09,12.12,52.52,100,1,1,1,0
64,1845.0,23.23,24.24,54.540000000000006,100,1,1,1,0
65,1768.0,19.19,100,100,100,1,0,0,0
