Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2237.0,100,100,100,100,0,0,0,0
2,2167.0,100,100,100,100,0,0,0,0
3,2187.0,100,100,100,100,0,0,0,0
4,2175.0,100,100,100,100,0,0,0,0
5,2138.0,100,100,100,100,0,0,0,0
6,2215.0,100,100,100,100,0,0,0,0
7,2155.0,100,100,100,100,0,0,0,0
8,2150.0,100,100,100,100,0,0,0,0
9,2221.0,100,100,100,100,0,0,0,0
10,2225.0,100,100,100,100,0,0,0,0
11,2154.0,100,100,100,100,0,0,0,0
12,2274.0,100,100,100,100,0,0,0,0
13,2225.0,100,100,100,100,0,0,0,0
14,2087.0,100,100,100,100,0,0,0,0
15,2154.0,100,100,100,100,0,0,0,0
16,2082.0,100,100,100,100,0,0,0,0
17,2290.0,100,100,100,100,0,0,0,0
18,2199.0,100,100,100,100,0,0,0,0
19,2200.0,100,100,100,100,0,0,0,0
20,2312.0,100,100,100,100,0,0,0,0
21,2245.0,100,100,100,100,0,0,0,0
22,2268.0,100,100,100,100,0,0,0,0
23,2118.0,100,100,100,100,0,0,0,0
24,2269.0,100,100,100,100,0,0,0,0
25,2249.0,100,100,100,100,0,0,0,0
26,2124.0,100,100,100,100,0,0,0,0
27,2133.0,100,100,100,100,0,0,0,0
28,2168.0,100,100,100,100,0,0,0,0
29,2265.0,100,100,100,100,0,0,0,0
30,2097.0,100,100,100,100,0,0,0,0
31,2257.0,100,100,100,100,0,0,0,0
32,2209.0,100,100,100,100,0,0,0,0
33,2226.0,100,100,100,100,0,0,0,0
34,2272.0,100,100,100,100,0,0,0,0
35,2146.0,100,100,100,100,0,0,0,0
36,2204.0,100,100,100,100,0,0,0,0
37,2213.0,100,100,100,100,0,0,0,0
38,2159.0,100,100,100,100,0,0,0,0
39,2127.0,100,100,100,100,0,0,0,0
40,2195.0,100,100,100,100,0,0,0,0
41,2171.0,100,100,100,100,0,0,0,0
42,2163.0,100,100,100,100,0,0,0,0
43,2137.0,100,100,100,100,0,0,0,0
44,2305.0,100,100,100,100,0,0,0,0
45,2263.0,100,100,100,100,0,0,0,0
46,2127.0,100,100,100,100,0,0,0,0
47,2249.0,100,100,100,100,0,0,0,0
48,2197.0,100,100,100,100,0,0,0,0
49,2201.0,100,100,100,100,0,0,0,0
50,2234.0,100,100,100,100,0,0,0,0
51,2349.0,100,100,100,100,0,0,0,0
52,2233.0,100,100,100,100,0,0,0,0
53,2183.0,100,100,100,100,0,0,0,0
54,2150.0,100,100,100,100,0,0,0,0
55,2265.0,100,100,100,100,0,0,0,0
56,2252.0,100,100,100,100,0,0,0,0
57,2215.0,100,100,100,100,0,0,0,0
58,2185.0,100,100,100,100,0,0,0,0
59,2253.0,100,100,100,100,0,0,0,0
60,2166.0,100,100,100,100,0,0,0,0
61,2139.0,100,100,100,100,0,0,0,0
62,2179.0,100,100,100,100,0,0,0,0
63,2301.0,100,100,100,100,0,0,0,0
64,2197.0,100,100,100,100,0,0,0,0
65,2193.0,100,100,100,100,0,0,0,0
66,2288.0,100,100,100,100,0,0,0,0
67,2236.0,100,100,100,100,0,0,0,0
68,2237.0,100,100,100,100,0,0,0,0
69,2247.0,100,100,100,100,0,0,0,0
70,2166.0,100,100,100,100,0,0,0,0
71,2090.0,100,100,100,100,0,0,0,0
72,2252.0,100,100,100,100,0,0,0,0
73,2237.0,100,100,100,100,0,0,0,0
74,2139.0,100,100,100,100,0,0,0,0
75,2230.0,100,100,100,100,0,0,0,0
76,2328.0,100,100,100,100,0,0,0,0
77,2144.0,100,100,100,100,0,0,0,0
78,2214.0,100,100,100,100,0,0,0,0
79,2192.0,100,100,100,100,0,0,0,0
80,2247.0,100,100,100,100,0,0,0,0
81,2232.0,100,100,100,100,0,0,0,0
82,2215.0,100,100,100,100,0,0,0,0
83,2238.0,100,100,100,100,0,0,0,0
84,2117.0,100,100,100,100,0,0,0,0
85,2180.0,100,100,100,100,0,0,0,0
86,2266.0,100,100,100,100,0,0,0,0
87,2248.0,100,100,100,100,0,0,0,0
88,2188.0,100,100,100,100,0,0,0,0
89,2283.0,100,100,100,100,0,0,0,0
90,2140.0,100,100,100,100,0,0,0,0
91,2251.0,100,100,100,100,0,0,0,0
92,2206.0,100,100,100,100,0,0,0,0
93,2208.0,100,100,100,100,0,0,0,0
94,2290.0,100,100,100,100,0,0,0,0
95,2145.0,100,100,100,100,0,0,0,0
96,2119.0,100,100,100,100,0,0,0,0
97,2117.0,100,100,100,100,0,0,0,0
98,2176.0,100,100,100,100,0,0,0,0
99,2194.0,100,100,100,100,0,0,0,0
100,2252.0,100,100,100,100,0,0,0,0
