Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,77.0,41.410000000000004,58.58,100,100,1,1,0,0
2,71.0,100,100,100,100,0,0,0,0
3,78.0,38.38,39.39,43.43,100,1,1,1,0
4,78.0,58.58,100,100,100,1,0,0,0
5,79.0,34.34,56.56,58.58,100,1,1,1,0
6,76.0,57.57000000000001,89.89,100,100,1,1,0,0
7,72.0,100,100,100,100,0,0,0,0
8,75.0,62.62,100,100,100,1,0,0,0
9,75.0,43.43,57.57000000000001,100,100,1,1,0,0
10,80.0,72.72,100,100,100,1,0,0,0
11,81.0,44.44,46.46,51.51,83.83000000000001,1,1,1,1
12,75.0,65.65,71.71,100,100,1,1,0,0
13,77.0,29.29,42.42,71.71,100,1,1,1,0
14,77.0,39.39,100,100,100,1,0,0,0
15,79.0,100,100,100,100,0,0,0,0
16,80.0,36.36,38.38,44.44,56.56,1,1,1,1
17,77.0,48.48,49.49,49.49,100,1,1,1,0
18,72.0,100,100,100,100,0,0,0,0
19,80.0,31.31,49.49,57.57000000000001,68.68,1,1,1,1
20,80.0,61.61,62.62,62.62,66.66,1,1,1,1
21,76.0,41.410000000000004,43.43,100,100,1,1,0,0
22,82.0,47.470000000000006,57.57000000000001,59.589999999999996,100,1,1,1,0
23,78.0,33.33,43.43,75.75,100,1,1,1,0
24,73.0,51.51,100,100,100,1,0,0,0
25,81.0,38.38,38.38,100,100,1,1,0,0
26,81.0,32.32,38.38,40.400000000000006,44.44,1,1,1,1
27,80.0,54.540000000000006,57.57000000000001,58.58,59.589999999999996,1,1,1,1
28,83.0,36.36,36.36,41.410000000000004,43.43,1,1,1,1
29,80.0,58.58,59.589999999999996,59.589999999999996,60.599999999999994,1,1,1,1
30,81.0,46.46,47.470000000000006,52.52,65.65,1,1,1,1
31,82.0,54.540000000000006,56.56,56.56,59.589999999999996,1,1,1,1
32,71.0,100,100,100,100,0,0,0,0
33,82.0,39.39,70.7,72.72,77.77,1,1,1,1
