Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1263.0,100,100,100,100,0,0,0,0
2,1192.0,100,100,100,100,0,0,0,0
3,1144.0,100,100,100,100,0,0,0,0
4,1080.0,100,100,100,100,0,0,0,0
5,1303.0,100,100,100,100,0,0,0,0
6,1341.0,100,100,100,100,0,0,0,0
7,1281.0,100,100,100,100,0,0,0,0
8,1196.0,100,100,100,100,0,0,0,0
9,1296.0,100,100,100,100,0,0,0,0
10,1290.0,100,100,100,100,0,0,0,0
11,1171.0,100,100,100,100,0,0,0,0
12,1275.0,100,100,100,100,0,0,0,0
13,1161.0,100,100,100,100,0,0,0,0
14,1178.0,100,100,100,100,0,0,0,0
15,1249.0,100,100,100,100,0,0,0,0
16,1145.0,100,100,100,100,0,0,0,0
17,1232.0,100,100,100,100,0,0,0,0
18,1132.0,100,100,100,100,0,0,0,0
19,1187.0,100,100,100,100,0,0,0,0
20,1219.0,100,100,100,100,0,0,0,0
21,1192.0,100,100,100,100,0,0,0,0
22,1194.0,100,100,100,100,0,0,0,0
23,1223.0,100,100,100,100,0,0,0,0
24,1146.0,100,100,100,100,0,0,0,0
25,1362.0,100,100,100,100,0,0,0,0
26,1203.0,100,100,100,100,0,0,0,0
27,1444.0,100,100,100,100,0,0,0,0
28,1154.0,100,100,100,100,0,0,0,0
29,1161.0,100,100,100,100,0,0,0,0
30,1211.0,100,100,100,100,0,0,0,0
31,1220.0,100,100,100,100,0,0,0,0
32,1268.0,100,100,100,100,0,0,0,0
33,1365.0,100,100,100,100,0,0,0,0
34,1288.0,100,100,100,100,0,0,0,0
35,1371.0,100,100,100,100,0,0,0,0
36,1341.0,100,100,100,100,0,0,0,0
37,1244.0,100,100,100,100,0,0,0,0
38,1296.0,100,100,100,100,0,0,0,0
39,1103.0,100,100,100,100,0,0,0,0
40,1074.0,100,100,100,100,0,0,0,0
41,1200.0,100,100,100,100,0,0,0,0
42,1184.0,100,100,100,100,0,0,0,0
43,1196.0,100,100,100,100,0,0,0,0
44,1294.0,100,100,100,100,0,0,0,0
45,1179.0,100,100,100,100,0,0,0,0
46,1310.0,100,100,100,100,0,0,0,0
47,1150.0,100,100,100,100,0,0,0,0
48,1246.0,100,100,100,100,0,0,0,0
49,1276.0,100,100,100,100,0,0,0,0
50,1187.0,100,100,100,100,0,0,0,0
51,1203.0,100,100,100,100,0,0,0,0
52,1195.0,100,100,100,100,0,0,0,0
53,1278.0,100,100,100,100,0,0,0,0
54,1370.0,100,100,100,100,0,0,0,0
55,1146.0,100,100,100,100,0,0,0,0
56,1186.0,100,100,100,100,0,0,0,0
57,1139.0,100,100,100,100,0,0,0,0
58,1139.0,100,100,100,100,0,0,0,0
59,1330.0,100,100,100,100,0,0,0,0
60,1368.0,100,100,100,100,0,0,0,0
61,1215.0,100,100,100,100,0,0,0,0
62,1187.0,100,100,100,100,0,0,0,0
63,1181.0,100,100,100,100,0,0,0,0
64,1340.0,100,100,100,100,0,0,0,0
65,1279.0,100,100,100,100,0,0,0,0
66,1172.0,100,100,100,100,0,0,0,0
67,1267.0,100,100,100,100,0,0,0,0
68,1153.0,100,100,100,100,0,0,0,0
69,1282.0,100,100,100,100,0,0,0,0
70,1157.0,100,100,100,100,0,0,0,0
71,1139.0,100,100,100,100,0,0,0,0
72,1314.0,100,100,100,100,0,0,0,0
73,1474.0,100,100,100,100,0,0,0,0
74,1205.0,100,100,100,100,0,0,0,0
75,1145.0,100,100,100,100,0,0,0,0
76,1327.0,100,100,100,100,0,0,0,0
77,1229.0,100,100,100,100,0,0,0,0
78,1094.0,100,100,100,100,0,0,0,0
79,1120.0,100,100,100,100,0,0,0,0
80,1184.0,100,100,100,100,0,0,0,0
81,1108.0,100,100,100,100,0,0,0,0
82,1272.0,100,100,100,100,0,0,0,0
83,1298.0,100,100,100,100,0,0,0,0
84,1229.0,100,100,100,100,0,0,0,0
85,1231.0,100,100,100,100,0,0,0,0
86,1318.0,100,100,100,100,0,0,0,0
87,1325.0,100,100,100,100,0,0,0,0
88,1142.0,100,100,100,100,0,0,0,0
89,1242.0,100,100,100,100,0,0,0,0
90,1295.0,100,100,100,100,0,0,0,0
91,1344.0,100,100,100,100,0,0,0,0
92,1262.0,100,100,100,100,0,0,0,0
93,1182.0,100,100,100,100,0,0,0,0
94,1123.0,100,100,100,100,0,0,0,0
95,1193.0,100,100,100,100,0,0,0,0
96,1111.0,100,100,100,100,0,0,0,0
97,1178.0,100,100,100,100,0,0,0,0
98,1342.0,100,100,100,100,0,0,0,0
99,1120.0,100,100,100,100,0,0,0,0
100,1123.0,100,100,100,100,0,0,0,0
