Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,619.0,100,100,100,100,0,0,0,0
2,699.0,28.28,36.36,40.400000000000006,43.43,1,1,1,1
3,698.0,13.13,14.14,21.21,48.48,1,1,1,1
4,697.0,30.299999999999997,30.299999999999997,31.31,33.33,1,1,1,1
5,605.0,100,100,100,100,0,0,0,0
6,646.0,70.7,100,100,100,1,0,0,0
7,625.0,100,100,100,100,0,0,0,0
8,705.0,26.26,55.550000000000004,55.550000000000004,60.599999999999994,1,1,1,1
9,616.0,100,100,100,100,0,0,0,0
10,687.0,100,100,100,100,0,0,0,0
11,707.0,16.16,16.16,17.17,49.49,1,1,1,1
12,653.0,38.38,100,100,100,1,0,0,0
13,616.0,100,100,100,100,0,0,0,0
14,687.0,24.24,35.35,35.35,100,1,1,1,0
15,673.0,22.22,22.22,23.23,100,1,1,1,0
16,703.0,15.149999999999999,18.18,20.200000000000003,30.299999999999997,1,1,1,1
17,653.0,21.21,88.88,100,100,1,1,0,0
18,687.0,23.23,24.24,26.26,100,1,1,1,0
19,678.0,60.599999999999994,62.62,65.65,100,1,1,1,0
20,660.0,23.23,27.270000000000003,100,100,1,1,0,0
21,681.0,15.149999999999999,18.18,18.18,100,1,1,1,0
22,705.0,19.19,25.25,25.25,57.57000000000001,1,1,1,1
23,660.0,33.33,35.35,100,100,1,1,0,0
24,621.0,100,100,100,100,0,0,0,0
25,627.0,100,100,100,100,0,0,0,0
26,642.0,41.410000000000004,100,100,100,1,0,0,0
27,595.0,100,100,100,100,0,0,0,0
28,700.0,18.18,45.45,45.45,45.45,1,1,1,1
29,576.0,100,100,100,100,0,0,0,0
30,687.0,23.23,24.24,25.25,100,1,1,1,0
31,707.0,23.23,23.23,24.24,49.49,1,1,1,1
32,652.0,42.42,78.78,100,100,1,1,0,0
33,699.0,15.149999999999999,17.17,17.17,48.48,1,1,1,1
34,699.0,17.17,19.19,21.21,48.48,1,1,1,1
35,687.0,19.19,19.19,20.200000000000003,100,1,1,1,0
36,631.0,24.24,100,100,100,1,0,0,0
37,700.0,16.16,30.299999999999997,32.32,34.34,1,1,1,1
38,699.0,15.149999999999999,16.16,16.16,39.39,1,1,1,1
39,660.0,36.36,100,100,100,1,0,0,0
40,708.0,20.200000000000003,20.200000000000003,20.200000000000003,34.34,1,1,1,1
41,579.0,100,100,100,100,0,0,0,0
42,705.0,78.78,78.78,79.79,80.80000000000001,1,1,1,1
43,643.0,20.200000000000003,100,100,100,1,0,0,0
44,633.0,100,100,100,100,0,0,0,0
45,695.0,26.26,26.26,28.28,62.62,1,1,1,1
46,684.0,26.26,26.26,34.34,100,1,1,1,0
47,643.0,48.48,100,100,100,1,0,0,0
48,714.0,15.149999999999999,19.19,20.200000000000003,49.49,1,1,1,1
49,652.0,26.26,100,100,100,1,0,0,0
50,714.0,15.149999999999999,19.19,19.19,20.200000000000003,1,1,1,1
51,675.0,21.21,77.77,78.78,100,1,1,1,0
52,708.0,14.14,19.19,19.19,22.22,1,1,1,1
53,699.0,66.66,67.67,67.67,69.69000000000001,1,1,1,1
54,692.0,21.21,21.21,23.23,100,1,1,1,0
55,708.0,19.19,20.200000000000003,20.200000000000003,24.24,1,1,1,1
56,578.0,100,100,100,100,0,0,0,0
57,699.0,19.19,21.21,22.22,43.43,1,1,1,1
58,609.0,100,100,100,100,0,0,0,0
59,663.0,37.37,41.410000000000004,100,100,1,1,0,0
60,701.0,34.34,35.35,35.35,36.36,1,1,1,1
61,697.0,18.18,19.19,20.200000000000003,100,1,1,1,0
62,714.0,15.149999999999999,20.200000000000003,24.24,25.25,1,1,1,1
63,643.0,27.270000000000003,100,100,100,1,0,0,0
64,714.0,14.14,14.14,14.14,21.21,1,1,1,1
65,653.0,25.25,100,100,100,1,0,0,0
66,665.0,20.200000000000003,75.75,77.77,100,1,1,1,0
67,689.0,15.149999999999999,16.16,26.26,100,1,1,1,0
68,599.0,100,100,100,100,0,0,0,0
69,699.0,26.26,27.270000000000003,28.28,66.66,1,1,1,1
70,687.0,14.14,15.149999999999999,16.16,100,1,1,1,0
71,687.0,27.270000000000003,64.64,64.64,100,1,1,1,0
72,698.0,23.23,23.23,28.28,33.33,1,1,1,1
73,658.0,18.18,20.200000000000003,100,100,1,1,0,0
74,699.0,28.28,41.410000000000004,42.42,100,1,1,1,0
75,714.0,13.13,14.14,17.17,49.49,1,1,1,1
76,703.0,21.21,23.23,24.24,30.299999999999997,1,1,1,1
77,602.0,100,100,100,100,0,0,0,0
