Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1628.0,14.14,14.14,16.16,100,1,1,1,0
2,1693.0,13.13,13.13,13.13,23.23,1,1,1,1
3,1536.0,35.35,37.37,37.37,100,1,1,1,0
4,1689.0,15.149999999999999,24.24,25.25,100,1,1,1,0
5,1726.0,13.13,13.13,13.13,15.149999999999999,1,1,1,1
6,1664.0,14.14,16.16,69.69000000000001,100,1,1,1,0
7,1702.0,18.18,20.200000000000003,23.23,31.31,1,1,1,1
8,1703.0,15.149999999999999,15.149999999999999,16.16,19.19,1,1,1,1
9,1490.0,100,100,100,100,0,0,0,0
10,1744.0,14.14,14.14,15.149999999999999,17.17,1,1,1,1
11,1699.0,13.13,14.14,15.149999999999999,18.18,1,1,1,1
12,1566.0,19.19,100,100,100,1,0,0,0
13,1734.0,13.13,14.14,14.14,17.17,1,1,1,1
14,1637.0,17.17,36.36,40.400000000000006,100,1,1,1,0
15,1707.0,13.13,13.13,14.14,18.18,1,1,1,1
16,1659.0,25.25,27.270000000000003,27.270000000000003,100,1,1,1,0
17,1486.0,100,100,100,100,0,0,0,0
18,1723.0,15.149999999999999,16.16,17.17,24.24,1,1,1,1
19,1676.0,13.13,14.14,26.26,100,1,1,1,0
20,1554.0,23.23,100,100,100,1,0,0,0
21,1603.0,16.16,19.19,100,100,1,1,0,0
22,1536.0,16.16,21.21,25.25,100,1,1,1,0
23,1691.0,13.13,13.13,13.13,46.46,1,1,1,1
24,1656.0,18.18,19.19,23.23,100,1,1,1,0
25,1744.0,14.14,15.149999999999999,16.16,20.200000000000003,1,1,1,1
26,1726.0,13.13,13.13,13.13,15.149999999999999,1,1,1,1
27,1734.0,14.14,14.14,15.149999999999999,23.23,1,1,1,1
28,1734.0,20.200000000000003,23.23,24.24,24.24,1,1,1,1
29,1734.0,12.12,12.12,12.12,13.13,1,1,1,1
30,1629.0,15.149999999999999,100,100,100,1,0,0,0
31,1637.0,13.13,15.149999999999999,15.149999999999999,100,1,1,1,0
32,1671.0,14.14,15.149999999999999,16.16,100,1,1,1,0
33,1703.0,13.13,16.16,17.17,20.200000000000003,1,1,1,1
34,1630.0,15.149999999999999,90.9,90.9,100,1,1,1,0
35,1479.0,100,100,100,100,0,0,0,0
36,1681.0,13.13,13.13,13.13,100,1,1,1,0
37,1709.0,13.13,13.13,13.13,17.17,1,1,1,1
38,1699.0,19.19,23.23,24.24,25.25,1,1,1,1
39,1578.0,14.14,14.14,100,100,1,1,0,0
40,1723.0,17.17,17.17,19.19,25.25,1,1,1,1
41,1689.0,14.14,19.19,20.200000000000003,90.9,1,1,1,1
42,1662.0,15.149999999999999,17.17,90.9,100,1,1,1,0
43,1698.0,15.149999999999999,15.149999999999999,23.23,27.270000000000003,1,1,1,1
44,1611.0,25.25,27.270000000000003,100,100,1,1,0,0
45,1723.0,13.13,13.13,13.13,19.19,1,1,1,1
46,1724.0,14.14,14.14,14.14,23.23,1,1,1,1
47,1744.0,24.24,24.24,26.26,27.270000000000003,1,1,1,1
48,1691.0,12.12,13.13,13.13,17.17,1,1,1,1
49,1715.0,14.14,15.149999999999999,16.16,20.200000000000003,1,1,1,1
50,1677.0,15.149999999999999,18.18,21.21,100,1,1,1,0
51,1723.0,15.149999999999999,16.16,16.16,19.19,1,1,1,1
52,1562.0,17.17,100,100,100,1,0,0,0
53,1662.0,47.470000000000006,48.48,48.48,100,1,1,1,0
54,1744.0,16.16,16.16,17.17,24.24,1,1,1,1
55,1602.0,25.25,25.25,26.26,26.26,1,1,1,1
56,1688.0,13.13,13.13,13.13,28.28,1,1,1,1
57,1689.0,19.19,21.21,21.21,100,1,1,1,0
58,1663.0,13.13,14.14,15.149999999999999,100,1,1,1,0
59,1724.0,15.149999999999999,19.19,23.23,24.24,1,1,1,1
60,1552.0,35.35,100,100,100,1,0,0,0
61,1693.0,15.149999999999999,18.18,36.36,37.37,1,1,1,1
62,1640.0,15.149999999999999,16.16,21.21,100,1,1,1,0
63,1721.0,17.17,17.17,18.18,74.74,1,1,1,1
64,1653.0,14.14,23.23,79.79,100,1,1,1,0
65,1637.0,15.149999999999999,18.18,34.34,100,1,1,1,0
66,1723.0,13.13,14.14,15.149999999999999,48.48,1,1,1,1
67,1640.0,14.14,15.149999999999999,16.16,100,1,1,1,0
68,1651.0,13.13,15.149999999999999,37.37,100,1,1,1,0
69,1681.0,14.14,24.24,24.24,25.25,1,1,1,1
70,1677.0,27.270000000000003,27.270000000000003,28.28,45.45,1,1,1,1
71,1648.0,13.13,14.14,15.149999999999999,100,1,1,1,0
72,1655.0,13.13,14.14,16.16,100,1,1,1,0
73,1602.0,23.23,28.28,28.28,29.29,1,1,1,1
74,1721.0,12.12,15.149999999999999,68.68,69.69000000000001,1,1,1,1
75,1646.0,15.149999999999999,17.17,18.18,100,1,1,1,0
76,1715.0,13.13,13.13,14.14,16.16,1,1,1,1
77,1689.0,14.14,14.14,16.16,90.9,1,1,1,1
78,1723.0,14.14,25.25,25.25,52.52,1,1,1,1
79,1675.0,24.24,24.24,27.270000000000003,100,1,1,1,0
80,1698.0,15.149999999999999,16.16,21.21,59.589999999999996,1,1,1,1
81,1669.0,13.13,24.24,26.26,100,1,1,1,0
82,1641.0,22.22,23.23,25.25,100,1,1,1,0
83,1744.0,13.13,13.13,15.149999999999999,23.23,1,1,1,1
84,1726.0,13.13,13.13,13.13,15.149999999999999,1,1,1,1
85,1539.0,79.79,100,100,100,1,0,0,0
86,1692.0,14.14,15.149999999999999,15.149999999999999,17.17,1,1,1,1
87,1715.0,25.25,26.26,27.270000000000003,27.270000000000003,1,1,1,1
88,1683.0,13.13,25.25,26.26,28.28,1,1,1,1
89,1723.0,13.13,14.14,15.149999999999999,25.25,1,1,1,1
90,1585.0,15.149999999999999,47.470000000000006,100,100,1,1,0,0
91,1698.0,14.14,15.149999999999999,15.149999999999999,45.45,1,1,1,1
92,1602.0,13.13,13.13,13.13,25.25,1,1,1,1
93,1715.0,21.21,21.21,22.22,100,1,1,1,0
94,1734.0,28.28,28.28,28.28,29.29,1,1,1,1
95,1723.0,13.13,13.13,13.13,23.23,1,1,1,1
96,1682.0,24.24,24.24,25.25,28.28,1,1,1,1
97,1726.0,14.14,24.24,24.24,24.24,1,1,1,1
98,1734.0,18.18,19.19,19.19,35.35,1,1,1,1
99,1641.0,22.22,23.23,24.24,100,1,1,1,0
100,1688.0,46.46,46.46,46.46,100,1,1,1,0
