Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3221.0,2.02,3.03,4.04,100,1,1,1,0
2,3172.0,2.02,4.04,12.12,100,1,1,1,0
3,3234.0,2.02,3.03,5.050000000000001,100,1,1,1,0
4,3191.0,2.02,4.04,8.08,100,1,1,1,0
5,3228.0,2.02,3.03,5.050000000000001,100,1,1,1,0
6,3201.0,2.02,3.03,5.050000000000001,100,1,1,1,0
7,3182.0,3.03,4.04,9.09,100,1,1,1,0
8,3194.0,2.02,3.03,6.06,100,1,1,1,0
9,3230.0,2.02,4.04,7.07,100,1,1,1,0
10,3194.0,2.02,4.04,7.07,100,1,1,1,0
11,3242.0,2.02,4.04,7.07,100,1,1,1,0
12,3152.0,2.02,5.050000000000001,19.19,100,1,1,1,0
13,3165.0,3.03,4.04,9.09,100,1,1,1,0
14,3233.0,2.02,3.03,4.04,100,1,1,1,0
15,3254.0,2.02,3.03,5.050000000000001,100,1,1,1,0
16,3201.0,2.02,3.03,5.050000000000001,100,1,1,1,0
17,3226.0,2.02,3.03,3.03,100,1,1,1,0
18,3178.0,3.03,4.04,11.11,100,1,1,1,0
19,3202.0,2.02,4.04,8.08,100,1,1,1,0
20,3190.0,3.03,4.04,6.06,100,1,1,1,0
21,3226.0,2.02,3.03,4.04,100,1,1,1,0
22,3185.0,2.02,3.03,7.07,100,1,1,1,0
23,3189.0,3.03,6.06,15.149999999999999,100,1,1,1,0
24,3205.0,2.02,3.03,6.06,100,1,1,1,0
25,3214.0,2.02,3.03,5.050000000000001,100,1,1,1,0
26,3240.0,2.02,3.03,5.050000000000001,100,1,1,1,0
27,3221.0,2.02,3.03,5.050000000000001,100,1,1,1,0
28,3176.0,2.02,4.04,10.100000000000001,100,1,1,1,0
29,3169.0,2.02,4.04,11.11,100,1,1,1,0
