Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,66.0,3.03,3.03,6.06,100,1,1,1,0
2,66.0,2.02,3.03,11.11,100,1,1,1,0
3,69.0,2.02,3.03,3.03,3.03,1,1,1,1
4,67.0,2.02,3.03,3.03,100,1,1,1,0
5,68.0,2.02,2.02,2.02,7.07,1,1,1,1
6,62.0,2.02,100,100,100,1,0,0,0
7,60.0,100,100,100,100,0,0,0,0
8,65.0,3.03,6.06,38.38,100,1,1,1,0
9,64.0,2.02,3.03,100,100,1,1,0,0
10,67.0,2.02,3.03,4.04,100,1,1,1,0
11,66.0,3.03,3.03,4.04,100,1,1,1,0
12,59.0,100,100,100,100,0,0,0,0
13,67.0,2.02,2.02,2.02,100,1,1,1,0
14,70.0,2.02,2.02,2.02,2.02,1,1,1,1
15,67.0,2.02,4.04,6.06,100,1,1,1,0
16,65.0,3.03,3.03,5.050000000000001,100,1,1,1,0
17,65.0,2.02,2.02,12.12,100,1,1,1,0
18,70.0,3.03,3.03,4.04,4.04,1,1,1,1
19,68.0,13.13,14.14,14.14,14.14,1,1,1,1
20,66.0,2.02,2.02,2.02,100,1,1,1,0
21,65.0,3.03,4.04,4.04,100,1,1,1,0
22,64.0,2.02,3.03,100,100,1,1,0,0
23,68.0,2.02,2.02,2.02,19.19,1,1,1,1
24,67.0,3.03,3.03,4.04,100,1,1,1,0
25,68.0,2.02,3.03,3.03,3.03,1,1,1,1
26,65.0,2.02,3.03,13.13,100,1,1,1,0
27,62.0,3.03,100,100,100,1,0,0,0
28,70.0,2.02,2.02,3.03,4.04,1,1,1,1
29,65.0,2.02,3.03,4.04,100,1,1,1,0
30,70.0,3.03,3.03,3.03,22.22,1,1,1,1
31,64.0,2.02,3.03,100,100,1,1,0,0
32,63.0,2.02,9.09,100,100,1,1,0,0
33,65.0,3.03,3.03,8.08,100,1,1,1,0
34,67.0,4.04,13.13,15.149999999999999,100,1,1,1,0
35,68.0,3.03,3.03,3.03,3.03,1,1,1,1
36,64.0,3.03,5.050000000000001,100,100,1,1,0,0
37,68.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
38,64.0,2.02,3.03,100,100,1,1,0,0
39,70.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
40,64.0,3.03,5.050000000000001,100,100,1,1,0,0
41,64.0,2.02,3.03,100,100,1,1,0,0
42,67.0,3.03,3.03,3.03,100,1,1,1,0
43,67.0,2.02,3.03,4.04,100,1,1,1,0
44,68.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
45,67.0,2.02,2.02,3.03,100,1,1,1,0
46,65.0,6.06,7.07,20.200000000000003,100,1,1,1,0
47,69.0,4.04,4.04,5.050000000000001,9.09,1,1,1,1
48,66.0,2.02,3.03,3.03,100,1,1,1,0
49,67.0,5.050000000000001,6.06,6.06,100,1,1,1,0
50,69.0,2.02,2.02,4.04,10.100000000000001,1,1,1,1
51,62.0,64.64,100,100,100,1,0,0,0
52,65.0,2.02,2.02,21.21,100,1,1,1,0
53,70.0,2.02,2.02,2.02,3.03,1,1,1,1
54,65.0,2.02,2.02,12.12,100,1,1,1,0
55,68.0,3.03,4.04,7.07,8.08,1,1,1,1
56,64.0,2.02,5.050000000000001,100,100,1,1,0,0
