Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,688.0,8.08,9.09,10.100000000000001,100,1,1,1,0
2,718.0,8.08,9.09,9.09,14.14,1,1,1,1
3,673.0,10.100000000000001,11.11,12.12,100,1,1,1,0
4,672.0,14.14,15.149999999999999,15.149999999999999,100,1,1,1,0
5,698.0,10.100000000000001,10.100000000000001,11.11,11.11,1,1,1,1
6,606.0,100,100,100,100,0,0,0,0
7,696.0,8.08,10.100000000000001,11.11,14.14,1,1,1,1
8,695.0,6.06,6.06,9.09,18.18,1,1,1,1
9,670.0,12.12,14.14,14.14,100,1,1,1,0
10,589.0,100,100,100,100,0,0,0,0
11,689.0,9.09,12.12,13.13,100,1,1,1,0
12,693.0,9.09,12.12,12.12,35.35,1,1,1,1
13,700.0,7.07,7.07,9.09,11.11,1,1,1,1
14,657.0,9.09,11.11,100,100,1,1,0,0
15,595.0,100,100,100,100,0,0,0,0
16,627.0,100,100,100,100,0,0,0,0
17,721.0,10.100000000000001,10.100000000000001,10.100000000000001,13.13,1,1,1,1
18,689.0,9.09,12.12,15.149999999999999,100,1,1,1,0
19,704.0,12.12,14.14,16.16,19.19,1,1,1,1
20,649.0,15.149999999999999,21.21,100,100,1,1,0,0
21,701.0,10.100000000000001,10.100000000000001,11.11,12.12,1,1,1,1
22,654.0,10.100000000000001,13.13,100,100,1,1,0,0
23,607.0,100,100,100,100,0,0,0,0
24,714.0,9.09,10.100000000000001,10.100000000000001,12.12,1,1,1,1
25,721.0,9.09,10.100000000000001,10.100000000000001,13.13,1,1,1,1
26,636.0,14.14,100,100,100,1,0,0,0
27,658.0,13.13,21.21,100,100,1,1,0,0
28,688.0,9.09,10.100000000000001,10.100000000000001,100,1,1,1,0
29,663.0,10.100000000000001,13.13,100,100,1,1,0,0
30,620.0,100,100,100,100,0,0,0,0
31,624.0,100,100,100,100,0,0,0,0
32,676.0,11.11,11.11,13.13,100,1,1,1,0
33,711.0,12.12,13.13,13.13,21.21,1,1,1,1
34,688.0,9.09,10.100000000000001,10.100000000000001,100,1,1,1,0
35,714.0,10.100000000000001,10.100000000000001,10.100000000000001,11.11,1,1,1,1
36,636.0,12.12,100,100,100,1,0,0,0
37,698.0,9.09,11.11,11.11,15.149999999999999,1,1,1,1
38,700.0,10.100000000000001,10.100000000000001,13.13,18.18,1,1,1,1
39,700.0,10.100000000000001,11.11,12.12,12.12,1,1,1,1
40,665.0,10.100000000000001,11.11,15.149999999999999,100,1,1,1,0
41,698.0,13.13,15.149999999999999,20.200000000000003,25.25,1,1,1,1
42,718.0,8.08,10.100000000000001,10.100000000000001,13.13,1,1,1,1
43,718.0,12.12,13.13,15.149999999999999,22.22,1,1,1,1
44,658.0,12.12,15.149999999999999,100,100,1,1,0,0
45,672.0,11.11,12.12,35.35,100,1,1,1,0
46,649.0,14.14,22.22,100,100,1,1,0,0
47,699.0,12.12,12.12,12.12,19.19,1,1,1,1
48,634.0,18.18,100,100,100,1,0,0,0
49,719.0,10.100000000000001,10.100000000000001,10.100000000000001,18.18,1,1,1,1
50,603.0,100,100,100,100,0,0,0,0
51,658.0,10.100000000000001,14.14,100,100,1,1,0,0
52,665.0,11.11,15.149999999999999,31.31,100,1,1,1,0
53,626.0,100,100,100,100,0,0,0,0
54,688.0,9.09,9.09,9.09,100,1,1,1,0
55,644.0,12.12,100,100,100,1,0,0,0
56,642.0,11.11,100,100,100,1,0,0,0
57,658.0,11.11,14.14,100,100,1,1,0,0
58,625.0,100,100,100,100,0,0,0,0
59,602.0,100,100,100,100,0,0,0,0
60,693.0,10.100000000000001,11.11,14.14,32.32,1,1,1,1
61,711.0,8.08,9.09,9.09,10.100000000000001,1,1,1,1
62,674.0,13.13,17.17,22.22,100,1,1,1,0
63,700.0,7.07,7.07,8.08,12.12,1,1,1,1
64,636.0,15.149999999999999,100,100,100,1,0,0,0
65,663.0,13.13,14.14,100,100,1,1,0,0
66,695.0,10.100000000000001,10.100000000000001,10.100000000000001,18.18,1,1,1,1
67,699.0,11.11,11.11,14.14,21.21,1,1,1,1
68,619.0,100,100,100,100,0,0,0,0
69,658.0,11.11,14.14,100,100,1,1,0,0
70,609.0,100,100,100,100,0,0,0,0
71,658.0,11.11,15.149999999999999,100,100,1,1,0,0
72,632.0,14.14,100,100,100,1,0,0,0
73,719.0,11.11,12.12,12.12,21.21,1,1,1,1
74,708.0,10.100000000000001,10.100000000000001,14.14,21.21,1,1,1,1
75,587.0,100,100,100,100,0,0,0,0
76,688.0,10.100000000000001,10.100000000000001,11.11,100,1,1,1,0
77,609.0,100,100,100,100,0,0,0,0
78,682.0,10.100000000000001,11.11,12.12,100,1,1,1,0
79,714.0,13.13,15.149999999999999,15.149999999999999,20.200000000000003,1,1,1,1
80,652.0,18.18,26.26,100,100,1,1,0,0
81,714.0,10.100000000000001,10.100000000000001,11.11,12.12,1,1,1,1
82,618.0,100,100,100,100,0,0,0,0
83,688.0,11.11,13.13,14.14,100,1,1,1,0
84,714.0,12.12,14.14,14.14,16.16,1,1,1,1
85,583.0,100,100,100,100,0,0,0,0
86,643.0,12.12,100,100,100,1,0,0,0
87,699.0,8.08,9.09,9.09,18.18,1,1,1,1
88,688.0,9.09,10.100000000000001,10.100000000000001,100,1,1,1,0
89,688.0,9.09,10.100000000000001,11.11,100,1,1,1,0
90,678.0,11.11,12.12,13.13,100,1,1,1,0
91,700.0,19.19,20.200000000000003,22.22,28.28,1,1,1,1
92,704.0,12.12,12.12,12.12,17.17,1,1,1,1
93,658.0,10.100000000000001,13.13,100,100,1,1,0,0
94,631.0,11.11,100,100,100,1,0,0,0
95,700.0,10.100000000000001,11.11,13.13,17.17,1,1,1,1
96,718.0,10.100000000000001,14.14,14.14,18.18,1,1,1,1
97,654.0,11.11,14.14,100,100,1,1,0,0
98,688.0,9.09,9.09,10.100000000000001,100,1,1,1,0
99,688.0,6.06,10.100000000000001,10.100000000000001,100,1,1,1,0
100,698.0,9.09,10.100000000000001,10.100000000000001,17.17,1,1,1,1
