Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1870.0,1.01,1.01,1.01,1.01,1,1,1,1
2,1865.0,1.01,1.01,1.01,1.01,1,1,1,1
3,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
4,1870.0,1.01,1.01,1.01,1.01,1,1,1,1
5,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
6,1814.0,1.01,1.01,2.02,100,1,1,1,0
7,1869.0,1.01,1.01,2.02,16.16,1,1,1,1
8,1854.0,1.01,1.01,1.01,3.03,1,1,1,1
9,1865.0,1.01,1.01,1.01,1.01,1,1,1,1
10,1842.0,1.01,1.01,1.01,1.01,1,1,1,1
11,1708.0,1.01,100,100,100,1,0,0,0
12,1814.0,1.01,1.01,1.01,100,1,1,1,0
13,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
14,1761.0,1.01,1.01,1.01,100,1,1,1,0
15,1840.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
16,1858.0,1.01,1.01,1.01,1.01,1,1,1,1
17,1868.0,1.01,1.01,1.01,1.01,1,1,1,1
18,1768.0,1.01,1.01,2.02,100,1,1,1,0
19,1897.0,1.01,1.01,1.01,4.04,1,1,1,1
20,1854.0,1.01,1.01,1.01,6.06,1,1,1,1
21,1809.0,1.01,1.01,2.02,100,1,1,1,0
22,1854.0,1.01,1.01,1.01,18.18,1,1,1,1
23,1858.0,1.01,1.01,1.01,1.01,1,1,1,1
24,1810.0,1.01,1.01,1.01,100,1,1,1,0
25,1858.0,1.01,1.01,1.01,1.01,1,1,1,1
26,1835.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
27,1865.0,1.01,1.01,1.01,3.03,1,1,1,1
28,1835.0,1.01,1.01,1.01,30.299999999999997,1,1,1,1
29,1869.0,1.01,1.01,1.01,1.01,1,1,1,1
30,1790.0,1.01,1.01,1.01,100,1,1,1,0
31,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
32,1808.0,1.01,1.01,1.01,100,1,1,1,0
33,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
34,1811.0,1.01,1.01,1.01,100,1,1,1,0
35,1868.0,1.01,1.01,1.01,1.01,1,1,1,1
36,1868.0,1.01,1.01,1.01,1.01,1,1,1,1
37,1854.0,1.01,1.01,1.01,3.03,1,1,1,1
38,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
39,1840.0,1.01,1.01,1.01,8.08,1,1,1,1
40,1773.0,1.01,1.01,2.02,100,1,1,1,0
41,1852.0,1.01,1.01,1.01,1.01,1,1,1,1
42,1854.0,1.01,1.01,1.01,4.04,1,1,1,1
43,1858.0,1.01,1.01,1.01,1.01,1,1,1,1
44,1868.0,1.01,1.01,1.01,7.07,1,1,1,1
45,1868.0,1.01,1.01,2.02,7.07,1,1,1,1
46,1865.0,1.01,1.01,1.01,1.01,1,1,1,1
47,1766.0,1.01,1.01,2.02,100,1,1,1,0
48,1809.0,1.01,1.01,1.01,100,1,1,1,0
49,1869.0,1.01,1.01,1.01,2.02,1,1,1,1
50,1867.0,1.01,2.02,2.02,6.06,1,1,1,1
51,1746.0,1.01,1.01,100,100,1,1,0,0
52,1814.0,1.01,1.01,1.01,100,1,1,1,0
53,1869.0,1.01,1.01,1.01,1.01,1,1,1,1
54,1848.0,1.01,1.01,1.01,1.01,1,1,1,1
55,1854.0,1.01,1.01,1.01,1.01,1,1,1,1
56,1847.0,1.01,1.01,1.01,1.01,1,1,1,1
57,1869.0,1.01,1.01,1.01,26.26,1,1,1,1
58,1867.0,1.01,1.01,1.01,1.01,1,1,1,1
59,1809.0,1.01,1.01,1.01,100,1,1,1,0
60,1868.0,1.01,1.01,1.01,1.01,1,1,1,1
61,1865.0,1.01,1.01,2.02,3.03,1,1,1,1
62,1838.0,1.01,1.01,1.01,2.02,1,1,1,1
63,1811.0,1.01,1.01,1.01,100,1,1,1,0
64,1868.0,1.01,1.01,1.01,1.01,1,1,1,1
65,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
66,1854.0,1.01,1.01,1.01,1.01,1,1,1,1
67,1840.0,1.01,1.01,1.01,3.03,1,1,1,1
68,1868.0,1.01,1.01,3.03,26.26,1,1,1,1
69,1831.0,1.01,1.01,1.01,2.02,1,1,1,1
70,1865.0,1.01,1.01,1.01,3.03,1,1,1,1
71,1897.0,1.01,1.01,1.01,1.01,1,1,1,1
72,1858.0,1.01,1.01,1.01,8.08,1,1,1,1
73,1859.0,1.01,1.01,1.01,1.01,1,1,1,1
74,1897.0,1.01,1.01,1.01,1.01,1,1,1,1
75,1811.0,1.01,1.01,1.01,100,1,1,1,0
76,1868.0,1.01,1.01,1.01,13.13,1,1,1,1
77,1754.0,1.01,2.02,3.03,100,1,1,1,0
78,1815.0,1.01,1.01,1.01,100,1,1,1,0
79,1870.0,1.01,1.01,1.01,3.03,1,1,1,1
80,1865.0,1.01,1.01,1.01,2.02,1,1,1,1
