Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1985.0,7.07,8.08,11.11,21.21,1,1,1,1
2,1965.0,8.08,9.09,10.100000000000001,100,1,1,1,0
3,1983.0,7.07,8.08,8.08,19.19,1,1,1,1
4,1922.0,8.08,10.100000000000001,15.149999999999999,100,1,1,1,0
5,1948.0,8.08,9.09,10.100000000000001,100,1,1,1,0
6,1970.0,8.08,9.09,11.11,100,1,1,1,0
7,1945.0,7.07,8.08,9.09,100,1,1,1,0
8,2002.0,7.07,8.08,10.100000000000001,14.14,1,1,1,1
9,1937.0,7.07,8.08,9.09,100,1,1,1,0
10,1974.0,8.08,9.09,11.11,26.26,1,1,1,1
11,1931.0,7.07,8.08,9.09,100,1,1,1,0
12,1962.0,7.07,7.07,8.08,100,1,1,1,0
13,1938.0,8.08,8.08,10.100000000000001,100,1,1,1,0
14,1957.0,8.08,9.09,10.100000000000001,100,1,1,1,0
15,1908.0,8.08,10.100000000000001,15.149999999999999,100,1,1,1,0
16,1966.0,7.07,8.08,11.11,100,1,1,1,0
17,1968.0,7.07,8.08,8.08,100,1,1,1,0
18,1954.0,8.08,8.08,10.100000000000001,100,1,1,1,0
19,1920.0,7.07,8.08,9.09,100,1,1,1,0
20,1926.0,9.09,11.11,13.13,100,1,1,1,0
21,1941.0,8.08,9.09,11.11,100,1,1,1,0
22,1970.0,7.07,8.08,8.08,100,1,1,1,0
23,1878.0,8.08,12.12,100,100,1,1,0,0
24,1937.0,7.07,9.09,11.11,100,1,1,1,0
25,1942.0,8.08,8.08,10.100000000000001,100,1,1,1,0
26,1950.0,7.07,8.08,10.100000000000001,100,1,1,1,0
27,1952.0,8.08,8.08,11.11,100,1,1,1,0
28,1917.0,9.09,11.11,14.14,100,1,1,1,0
29,1952.0,8.08,8.08,9.09,100,1,1,1,0
30,1977.0,7.07,8.08,9.09,20.200000000000003,1,1,1,1
31,1963.0,8.08,9.09,12.12,100,1,1,1,0
32,2005.0,7.07,8.08,8.08,11.11,1,1,1,1
33,1968.0,7.07,8.08,8.08,100,1,1,1,0
34,1959.0,7.07,8.08,8.08,100,1,1,1,0
35,1943.0,8.08,9.09,11.11,100,1,1,1,0
36,1908.0,8.08,9.09,14.14,100,1,1,1,0
37,1959.0,8.08,8.08,10.100000000000001,100,1,1,1,0
38,1989.0,7.07,7.07,8.08,22.22,1,1,1,1
39,1966.0,7.07,8.08,8.08,100,1,1,1,0
40,1963.0,8.08,8.08,10.100000000000001,100,1,1,1,0
41,1957.0,8.08,9.09,12.12,100,1,1,1,0
42,1943.0,7.07,8.08,8.08,100,1,1,1,0
43,1914.0,8.08,9.09,12.12,100,1,1,1,0
44,1917.0,8.08,9.09,11.11,100,1,1,1,0
45,1938.0,8.08,8.08,10.100000000000001,100,1,1,1,0
46,1980.0,8.08,8.08,10.100000000000001,37.37,1,1,1,1
47,1964.0,7.07,8.08,8.08,100,1,1,1,0
48,1944.0,7.07,8.08,11.11,100,1,1,1,0
49,1944.0,8.08,8.08,9.09,100,1,1,1,0
50,1953.0,7.07,8.08,9.09,100,1,1,1,0
51,1935.0,8.08,12.12,18.18,100,1,1,1,0
52,1989.0,7.07,8.08,8.08,23.23,1,1,1,1
53,1935.0,8.08,9.09,11.11,100,1,1,1,0
54,1936.0,8.08,9.09,11.11,100,1,1,1,0
55,1900.0,8.08,8.08,15.149999999999999,100,1,1,1,0
56,1934.0,8.08,9.09,10.100000000000001,100,1,1,1,0
57,1971.0,7.07,8.08,9.09,100,1,1,1,0
58,1939.0,7.07,8.08,11.11,100,1,1,1,0
59,1960.0,7.07,8.08,8.08,100,1,1,1,0
60,1897.0,9.09,15.149999999999999,26.26,100,1,1,1,0
61,1946.0,7.07,9.09,13.13,100,1,1,1,0
62,1921.0,8.08,8.08,11.11,100,1,1,1,0
63,1931.0,8.08,9.09,12.12,100,1,1,1,0
64,1923.0,8.08,9.09,11.11,100,1,1,1,0
65,1980.0,7.07,8.08,8.08,27.270000000000003,1,1,1,1
66,1906.0,7.07,8.08,14.14,100,1,1,1,0
67,1968.0,7.07,8.08,10.100000000000001,100,1,1,1,0
68,1896.0,8.08,9.09,15.149999999999999,100,1,1,1,0
69,1940.0,8.08,8.08,9.09,100,1,1,1,0
70,1935.0,8.08,8.08,11.11,100,1,1,1,0
71,1941.0,7.07,8.08,9.09,100,1,1,1,0
72,1924.0,8.08,9.09,15.149999999999999,100,1,1,1,0
73,1911.0,8.08,8.08,15.149999999999999,100,1,1,1,0
74,1934.0,8.08,9.09,14.14,100,1,1,1,0
75,1945.0,8.08,9.09,11.11,100,1,1,1,0
76,1934.0,8.08,9.09,11.11,100,1,1,1,0
77,1999.0,7.07,8.08,9.09,16.16,1,1,1,1
78,1964.0,8.08,9.09,14.14,100,1,1,1,0
79,2006.0,7.07,8.08,9.09,16.16,1,1,1,1
80,1932.0,7.07,9.09,13.13,100,1,1,1,0
81,1967.0,7.07,8.08,8.08,100,1,1,1,0
82,1963.0,8.08,8.08,9.09,100,1,1,1,0
83,1914.0,9.09,11.11,15.149999999999999,100,1,1,1,0
84,1961.0,7.07,8.08,10.100000000000001,100,1,1,1,0
85,1924.0,8.08,8.08,11.11,100,1,1,1,0
86,1928.0,8.08,9.09,11.11,100,1,1,1,0
87,1947.0,7.07,8.08,10.100000000000001,100,1,1,1,0
88,2010.0,7.07,7.07,8.08,19.19,1,1,1,1
89,1956.0,7.07,8.08,10.100000000000001,100,1,1,1,0
90,1917.0,7.07,8.08,11.11,100,1,1,1,0
91,1980.0,8.08,9.09,14.14,46.46,1,1,1,1
92,1925.0,7.07,8.08,13.13,100,1,1,1,0
93,1917.0,7.07,9.09,13.13,100,1,1,1,0
94,1992.0,7.07,8.08,8.08,13.13,1,1,1,1
95,1976.0,7.07,8.08,8.08,33.33,1,1,1,1
96,1966.0,7.07,8.08,8.08,100,1,1,1,0
97,1951.0,8.08,9.09,10.100000000000001,100,1,1,1,0
98,1971.0,7.07,8.08,8.08,100,1,1,1,0
99,1909.0,7.07,9.09,18.18,100,1,1,1,0
100,1949.0,8.08,8.08,9.09,100,1,1,1,0
