Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2121.0,1.01,1.01,2.02,6.06,1,1,1,1
2,2048.0,1.01,2.02,3.03,100,1,1,1,0
3,2092.0,1.01,1.01,2.02,21.21,1,1,1,1
4,2063.0,1.01,2.02,4.04,100,1,1,1,0
5,2121.0,1.01,1.01,2.02,6.06,1,1,1,1
6,2097.0,1.01,2.02,3.03,30.299999999999997,1,1,1,1
7,2111.0,1.01,2.02,2.02,20.200000000000003,1,1,1,1
8,2113.0,1.01,1.01,2.02,12.12,1,1,1,1
9,2090.0,1.01,1.01,2.02,100,1,1,1,0
10,2106.0,1.01,2.02,3.03,36.36,1,1,1,1
11,2108.0,1.01,1.01,2.02,17.17,1,1,1,1
12,2088.0,1.01,2.02,2.02,100,1,1,1,0
13,2052.0,1.01,2.02,6.06,100,1,1,1,0
14,2109.0,1.01,2.02,5.050000000000001,39.39,1,1,1,1
15,2099.0,1.01,1.01,2.02,14.14,1,1,1,1
16,2107.0,1.01,1.01,2.02,14.14,1,1,1,1
17,2069.0,1.01,2.02,3.03,100,1,1,1,0
18,2152.0,1.01,1.01,1.01,2.02,1,1,1,1
19,2091.0,1.01,2.02,3.03,44.44,1,1,1,1
20,2111.0,1.01,2.02,2.02,13.13,1,1,1,1
21,2074.0,1.01,4.04,6.06,100,1,1,1,0
22,2114.0,1.01,1.01,1.01,16.16,1,1,1,1
23,2075.0,1.01,1.01,2.02,100,1,1,1,0
24,2094.0,1.01,2.02,3.03,16.16,1,1,1,1
25,2074.0,1.01,2.02,3.03,100,1,1,1,0
26,2104.0,1.01,1.01,1.01,15.149999999999999,1,1,1,1
27,2094.0,1.01,2.02,3.03,45.45,1,1,1,1
28,2094.0,1.01,1.01,2.02,29.29,1,1,1,1
29,2046.0,1.01,2.02,7.07,100,1,1,1,0
30,2094.0,1.01,1.01,2.02,11.11,1,1,1,1
31,2086.0,1.01,2.02,2.02,100,1,1,1,0
32,2131.0,1.01,1.01,1.01,7.07,1,1,1,1
33,2086.0,1.01,2.02,3.03,100,1,1,1,0
34,2128.0,1.01,1.01,2.02,18.18,1,1,1,1
35,2111.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
36,2117.0,1.01,1.01,1.01,13.13,1,1,1,1
37,2084.0,1.01,2.02,2.02,100,1,1,1,0
38,2101.0,1.01,2.02,2.02,12.12,1,1,1,1
39,2093.0,1.01,2.02,5.050000000000001,32.32,1,1,1,1
40,2048.0,1.01,1.01,2.02,100,1,1,1,0
41,2069.0,1.01,2.02,2.02,100,1,1,1,0
42,2078.0,2.02,2.02,4.04,100,1,1,1,0
43,2062.0,1.01,3.03,7.07,100,1,1,1,0
44,2058.0,1.01,2.02,3.03,100,1,1,1,0
45,2050.0,1.01,2.02,4.04,100,1,1,1,0
46,2089.0,1.01,1.01,2.02,100,1,1,1,0
47,2081.0,1.01,1.01,2.02,100,1,1,1,0
48,2087.0,1.01,2.02,4.04,100,1,1,1,0
49,2062.0,1.01,2.02,5.050000000000001,100,1,1,1,0
50,2057.0,2.02,4.04,6.06,100,1,1,1,0
51,2125.0,1.01,2.02,3.03,10.100000000000001,1,1,1,1
52,2055.0,2.02,3.03,15.149999999999999,100,1,1,1,0
53,2066.0,2.02,3.03,5.050000000000001,100,1,1,1,0
54,2122.0,1.01,1.01,2.02,15.149999999999999,1,1,1,1
55,2087.0,1.01,1.01,2.02,100,1,1,1,0
56,2103.0,1.01,1.01,2.02,23.23,1,1,1,1
57,2065.0,1.01,2.02,3.03,100,1,1,1,0
58,2103.0,1.01,1.01,2.02,17.17,1,1,1,1
59,2128.0,1.01,1.01,2.02,10.100000000000001,1,1,1,1
60,2060.0,1.01,2.02,3.03,100,1,1,1,0
61,2121.0,1.01,1.01,2.02,17.17,1,1,1,1
62,2090.0,1.01,2.02,2.02,100,1,1,1,0
63,2121.0,1.01,1.01,1.01,4.04,1,1,1,1
64,2057.0,1.01,4.04,8.08,100,1,1,1,0
65,2062.0,1.01,1.01,2.02,100,1,1,1,0
66,2075.0,1.01,1.01,2.02,100,1,1,1,0
67,2111.0,1.01,2.02,3.03,16.16,1,1,1,1
68,2109.0,1.01,1.01,2.02,6.06,1,1,1,1
69,2123.0,1.01,1.01,2.02,9.09,1,1,1,1
70,2134.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
71,2065.0,1.01,1.01,4.04,100,1,1,1,0
72,2056.0,1.01,2.02,4.04,100,1,1,1,0
73,2088.0,1.01,1.01,2.02,100,1,1,1,0
74,2076.0,1.01,2.02,3.03,100,1,1,1,0
75,2079.0,1.01,1.01,2.02,100,1,1,1,0
76,2140.0,1.01,1.01,2.02,7.07,1,1,1,1
77,2084.0,1.01,1.01,1.01,100,1,1,1,0
78,2134.0,1.01,1.01,2.02,6.06,1,1,1,1
79,2110.0,1.01,1.01,2.02,11.11,1,1,1,1
80,2083.0,1.01,2.02,3.03,100,1,1,1,0
81,2070.0,1.01,1.01,3.03,100,1,1,1,0
82,2060.0,1.01,3.03,13.13,100,1,1,1,0
83,2059.0,1.01,2.02,3.03,100,1,1,1,0
84,2107.0,1.01,2.02,3.03,13.13,1,1,1,1
85,2099.0,1.01,2.02,3.03,34.34,1,1,1,1
86,2092.0,1.01,1.01,2.02,24.24,1,1,1,1
87,2082.0,1.01,1.01,2.02,100,1,1,1,0
88,2098.0,1.01,2.02,3.03,17.17,1,1,1,1
89,2127.0,1.01,1.01,2.02,11.11,1,1,1,1
90,2087.0,1.01,2.02,4.04,100,1,1,1,0
91,2081.0,1.01,1.01,2.02,100,1,1,1,0
92,2064.0,1.01,1.01,2.02,100,1,1,1,0
93,2058.0,1.01,2.02,4.04,100,1,1,1,0
94,2083.0,1.01,2.02,2.02,100,1,1,1,0
95,2117.0,1.01,1.01,2.02,10.100000000000001,1,1,1,1
96,2145.0,1.01,1.01,2.02,4.04,1,1,1,1
97,2046.0,1.01,2.02,6.06,100,1,1,1,0
98,2110.0,1.01,2.02,2.02,13.13,1,1,1,1
99,2128.0,1.01,1.01,1.01,13.13,1,1,1,1
100,2122.0,1.01,2.02,3.03,25.25,1,1,1,1
