Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.005,67.0,3.03,4.04,4.04,100,1,1,1,0
2,0.005,67.0,2.02,3.03,3.03,100,1,1,1,0
3,0.005,68.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
4,0.005,68.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
5,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
6,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
7,0.005,65.0,3.03,7.07,7.07,100,1,1,1,0
8,0.005,67.0,3.03,3.03,3.03,100,1,1,1,0
9,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
10,0.005,66.0,3.03,4.04,4.04,100,1,1,1,0
11,0.005,66.0,2.02,2.02,3.03,100,1,1,1,0
12,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
13,0.005,65.0,3.03,5.050000000000001,8.08,100,1,1,1,0
14,0.005,66.0,4.04,5.050000000000001,9.09,100,1,1,1,0
15,0.005,68.0,4.04,5.050000000000001,12.12,13.13,1,1,1,1
16,0.005,67.0,3.03,3.03,3.03,100,1,1,1,0
17,0.005,68.0,3.03,4.04,5.050000000000001,6.06,1,1,1,1
18,0.005,68.0,3.03,4.04,10.100000000000001,12.12,1,1,1,1
19,0.005,66.0,2.02,3.03,3.03,100,1,1,1,0
20,0.005,68.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
21,0.005,67.0,3.03,3.03,3.03,100,1,1,1,0
22,0.005,67.0,3.03,4.04,6.06,100,1,1,1,0
23,0.005,68.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
24,0.005,67.0,3.03,3.03,3.03,100,1,1,1,0
25,0.005,66.0,2.02,2.02,3.03,100,1,1,1,0
26,0.005,67.0,2.02,2.02,4.04,100,1,1,1,0
27,0.005,67.0,2.02,2.02,2.02,100,1,1,1,0
28,0.005,67.0,2.02,2.02,2.02,100,1,1,1,0
29,0.005,68.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
30,0.005,65.0,3.03,6.06,10.100000000000001,100,1,1,1,0
31,0.005,67.0,2.02,3.03,3.03,100,1,1,1,0
32,0.005,68.0,3.03,3.03,3.03,6.06,1,1,1,1
33,0.005,66.0,2.02,3.03,5.050000000000001,100,1,1,1,0
34,0.005,67.0,3.03,3.03,3.03,100,1,1,1,0
35,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
36,0.005,64.0,2.02,20.200000000000003,100,100,1,1,0,0
37,0.005,64.0,2.02,14.14,100,100,1,1,0,0
38,0.005,66.0,2.02,2.02,4.04,100,1,1,1,0
39,0.005,64.0,2.02,11.11,100,100,1,1,0,0
40,0.005,65.0,3.03,3.03,5.050000000000001,100,1,1,1,0
41,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
42,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
43,0.005,68.0,3.03,4.04,4.04,6.06,1,1,1,1
44,0.005,66.0,3.03,3.03,4.04,100,1,1,1,0
45,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
46,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
47,0.005,68.0,3.03,4.04,4.04,7.07,1,1,1,1
48,0.005,67.0,2.02,3.03,3.03,100,1,1,1,0
49,0.005,67.0,2.02,2.02,2.02,100,1,1,1,0
50,0.005,67.0,5.050000000000001,6.06,9.09,100,1,1,1,0
51,0.005,67.0,2.02,2.02,4.04,100,1,1,1,0
52,0.005,67.0,2.02,3.03,3.03,100,1,1,1,0
53,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
54,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
55,0.005,66.0,2.02,3.03,3.03,100,1,1,1,0
56,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
57,0.005,67.0,2.02,2.02,3.03,100,1,1,1,0
58,0.005,67.0,3.03,3.03,3.03,100,1,1,1,0
59,0.005,68.0,3.03,3.03,4.04,6.06,1,1,1,1
60,0.005,67.0,3.03,3.03,4.04,100,1,1,1,0
61,0.005,66.0,2.02,2.02,4.04,100,1,1,1,0
62,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
63,0.005,68.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
64,0.005,68.0,2.02,3.03,3.03,4.04,1,1,1,1
65,0.005,66.0,2.02,2.02,2.02,100,1,1,1,0
66,0.005,68.0,2.02,3.03,3.03,4.04,1,1,1,1
67,0.005,68.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
68,0.005,65.0,3.03,3.03,4.04,100,1,1,1,0
69,0.005,66.0,3.03,3.03,4.04,100,1,1,1,0
70,0.005,68.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
71,0.005,67.0,5.050000000000001,5.050000000000001,9.09,100,1,1,1,0
72,0.005,65.0,3.03,3.03,3.03,100,1,1,1,0
