Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0001,696.0,9.09,9.09,10.100000000000001,19.19,1,1,1,1
2,0.0001,670.0,11.11,15.149999999999999,23.23,100,1,1,1,0
3,0.0001,651.0,10.100000000000001,12.12,100,100,1,1,0,0
4,0.0001,688.0,9.09,10.100000000000001,13.13,100,1,1,1,0
5,0.0001,688.0,12.12,13.13,22.22,100,1,1,1,0
6,0.0001,617.0,100,100,100,100,0,0,0,0
7,0.0001,679.0,9.09,9.09,11.11,100,1,1,1,0
8,0.0001,636.0,36.36,100,100,100,1,0,0,0
9,0.0001,583.0,100,100,100,100,0,0,0,0
10,0.0001,701.0,9.09,10.100000000000001,12.12,89.89,1,1,1,1
11,0.0001,619.0,100,100,100,100,0,0,0,0
12,0.0001,700.0,9.09,11.11,11.11,11.11,1,1,1,1
13,0.0001,684.0,8.08,10.100000000000001,11.11,100,1,1,1,0
14,0.0001,721.0,11.11,11.11,12.12,12.12,1,1,1,1
15,0.0001,650.0,11.11,24.24,100,100,1,1,0,0
16,0.0001,667.0,11.11,21.21,60.599999999999994,100,1,1,1,0
17,0.0001,641.0,17.17,100,100,100,1,0,0,0
18,0.0001,696.0,34.34,50.5,55.550000000000004,61.61,1,1,1,1
19,0.0001,607.0,100,100,100,100,0,0,0,0
20,0.0001,679.0,11.11,13.13,26.26,100,1,1,1,0
21,0.0001,710.0,10.100000000000001,12.12,16.16,17.17,1,1,1,1
22,0.0001,693.0,12.12,12.12,15.149999999999999,17.17,1,1,1,1
23,0.0001,678.0,9.09,10.100000000000001,14.14,100,1,1,1,0
24,0.0001,622.0,100,100,100,100,0,0,0,0
25,0.0001,698.0,6.06,7.07,7.07,13.13,1,1,1,1
26,0.0001,707.0,7.07,8.08,9.09,11.11,1,1,1,1
27,0.0001,669.0,10.100000000000001,12.12,14.14,100,1,1,1,0
28,0.0001,696.0,8.08,10.100000000000001,11.11,16.16,1,1,1,1
29,0.0001,710.0,17.17,17.17,20.200000000000003,24.24,1,1,1,1
30,0.0001,721.0,9.09,11.11,11.11,13.13,1,1,1,1
31,0.0001,688.0,9.09,9.09,9.09,100,1,1,1,0
32,0.0001,682.0,9.09,15.149999999999999,26.26,100,1,1,1,0
33,0.0001,662.0,8.08,12.12,100,100,1,1,0,0
34,0.0001,688.0,50.5,56.56,56.56,100,1,1,1,0
35,0.0001,707.0,7.07,8.08,9.09,13.13,1,1,1,1
36,0.0001,706.0,11.11,11.11,12.12,13.13,1,1,1,1
37,0.0001,706.0,10.100000000000001,12.12,12.12,14.14,1,1,1,1
38,0.0001,707.0,14.14,18.18,20.200000000000003,28.28,1,1,1,1
39,0.0001,706.0,8.08,8.08,14.14,15.149999999999999,1,1,1,1
40,0.0001,657.0,9.09,11.11,100,100,1,1,0,0
41,0.0001,684.0,9.09,10.100000000000001,12.12,100,1,1,1,0
42,0.0001,696.0,9.09,10.100000000000001,12.12,14.14,1,1,1,1
43,0.0001,711.0,11.11,13.13,20.200000000000003,33.33,1,1,1,1
44,0.0001,636.0,20.200000000000003,100,100,100,1,0,0,0
45,0.0001,648.0,19.19,100,100,100,1,0,0,0
46,0.0001,707.0,10.100000000000001,13.13,13.13,13.13,1,1,1,1
47,0.0001,592.0,100,100,100,100,0,0,0,0
48,0.0001,647.0,23.23,100,100,100,1,0,0,0
49,0.0001,629.0,40.400000000000006,100,100,100,1,0,0,0
50,0.0001,645.0,16.16,100,100,100,1,0,0,0
51,0.0001,697.0,12.12,18.18,19.19,46.46,1,1,1,1
52,0.0001,690.0,13.13,27.270000000000003,34.34,100,1,1,1,0
53,0.0001,721.0,15.149999999999999,19.19,22.22,29.29,1,1,1,1
54,0.0001,635.0,18.18,100,100,100,1,0,0,0
55,0.0001,572.0,100,100,100,100,0,0,0,0
56,0.0001,707.0,7.07,8.08,10.100000000000001,17.17,1,1,1,1
57,0.0001,662.0,14.14,52.52,100,100,1,1,0,0
58,0.0001,708.0,23.23,28.28,29.29,32.32,1,1,1,1
59,0.0001,690.0,47.470000000000006,49.49,59.589999999999996,100,1,1,1,0
60,0.0001,714.0,8.08,9.09,10.100000000000001,11.11,1,1,1,1
61,0.0001,611.0,100,100,100,100,0,0,0,0
62,0.0001,721.0,9.09,9.09,9.09,10.100000000000001,1,1,1,1
63,0.0001,688.0,9.09,10.100000000000001,10.100000000000001,100,1,1,1,0
64,0.0001,690.0,12.12,19.19,38.38,100,1,1,1,0
65,0.0001,699.0,6.06,7.07,9.09,12.12,1,1,1,1
66,0.0001,707.0,9.09,10.100000000000001,13.13,16.16,1,1,1,1
67,0.0001,612.0,100,100,100,100,0,0,0,0
68,0.0001,688.0,7.07,9.09,10.100000000000001,100,1,1,1,0
69,0.0001,634.0,15.149999999999999,100,100,100,1,0,0,0
70,0.0001,700.0,13.13,15.149999999999999,24.24,38.38,1,1,1,1
71,0.0001,695.0,10.100000000000001,10.100000000000001,13.13,17.17,1,1,1,1
72,0.0001,655.0,11.11,13.13,100,100,1,1,0,0
73,0.0001,623.0,100,100,100,100,0,0,0,0
74,0.0001,656.0,14.14,15.149999999999999,100,100,1,1,0,0
75,0.0001,621.0,100,100,100,100,0,0,0,0
76,0.0001,721.0,10.100000000000001,12.12,12.12,21.21,1,1,1,1
77,0.0001,643.0,12.12,100,100,100,1,0,0,0
78,0.0001,652.0,17.17,30.299999999999997,100,100,1,1,0,0
79,0.0001,644.0,12.12,100,100,100,1,0,0,0
80,0.0001,704.0,13.13,15.149999999999999,54.540000000000006,62.62,1,1,1,1
81,0.0001,639.0,19.19,100,100,100,1,0,0,0
82,0.0001,624.0,100,100,100,100,0,0,0,0
83,0.0001,688.0,9.09,9.09,11.11,100,1,1,1,0
84,0.0001,683.0,8.08,9.09,10.100000000000001,100,1,1,1,0
85,0.0001,645.0,17.17,100,100,100,1,0,0,0
86,0.0001,644.0,19.19,100,100,100,1,0,0,0
87,0.0001,708.0,8.08,8.08,8.08,11.11,1,1,1,1
88,0.0001,640.0,28.28,100,100,100,1,0,0,0
89,0.0001,669.0,10.100000000000001,11.11,13.13,100,1,1,1,0
90,0.0001,632.0,52.52,100,100,100,1,0,0,0
91,0.0001,699.0,11.11,27.270000000000003,29.29,29.29,1,1,1,1
92,0.0001,619.0,100,100,100,100,0,0,0,0
93,0.0001,607.0,100,100,100,100,0,0,0,0
94,0.0001,703.0,9.09,9.09,10.100000000000001,14.14,1,1,1,1
95,0.0001,682.0,10.100000000000001,15.149999999999999,16.16,100,1,1,1,0
96,0.0001,659.0,12.12,27.270000000000003,100,100,1,1,0,0
97,0.0001,637.0,30.299999999999997,100,100,100,1,0,0,0
98,0.0001,657.0,11.11,14.14,100,100,1,1,0,0
99,0.0001,703.0,10.100000000000001,11.11,11.11,13.13,1,1,1,1
100,0.0001,707.0,11.11,11.11,12.12,59.589999999999996,1,1,1,1
