Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.01,115.0,12.12,100,100,100,1,0,0,0
2,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
3,0.01,115.0,4.04,100,100,100,1,0,0,0
4,0.01,110.0,100,100,100,100,0,0,0,0
5,0.01,111.0,100,100,100,100,0,0,0,0
6,0.01,115.0,4.04,100,100,100,1,0,0,0
7,0.01,114.0,11.11,100,100,100,1,0,0,0
8,0.01,116.0,7.07,23.23,100,100,1,1,0,0
9,0.01,121.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
10,0.01,114.0,4.04,100,100,100,1,0,0,0
11,0.01,117.0,4.04,10.100000000000001,100,100,1,1,0,0
12,0.01,119.0,8.08,12.12,13.13,100,1,1,1,0
13,0.01,121.0,6.06,9.09,10.100000000000001,100,1,1,1,0
14,0.01,123.0,6.06,8.08,9.09,60.599999999999994,1,1,1,1
15,0.01,120.0,12.12,32.32,67.67,100,1,1,1,0
16,0.01,114.0,7.07,100,100,100,1,0,0,0
17,0.01,114.0,6.06,100,100,100,1,0,0,0
18,0.01,115.0,7.07,100,100,100,1,0,0,0
19,0.01,115.0,4.04,100,100,100,1,0,0,0
20,0.01,115.0,6.06,100,100,100,1,0,0,0
21,0.01,115.0,4.04,100,100,100,1,0,0,0
22,0.01,118.0,5.050000000000001,9.09,11.11,100,1,1,1,0
23,0.01,115.0,4.04,100,100,100,1,0,0,0
24,0.01,115.0,4.04,100,100,100,1,0,0,0
25,0.01,115.0,16.16,100,100,100,1,0,0,0
26,0.01,114.0,7.07,100,100,100,1,0,0,0
27,0.01,108.0,100,100,100,100,0,0,0,0
28,0.01,114.0,6.06,100,100,100,1,0,0,0
29,0.01,123.0,3.03,4.04,5.050000000000001,18.18,1,1,1,1
30,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
31,0.01,123.0,19.19,35.35,39.39,100,1,1,1,0
32,0.01,111.0,100,100,100,100,0,0,0,0
33,0.01,123.0,4.04,9.09,10.100000000000001,54.540000000000006,1,1,1,1
34,0.01,108.0,100,100,100,100,0,0,0,0
35,0.01,113.0,9.09,100,100,100,1,0,0,0
36,0.01,122.0,8.08,8.08,8.08,100,1,1,1,0
37,0.01,111.0,100,100,100,100,0,0,0,0
38,0.01,115.0,7.07,100,100,100,1,0,0,0
39,0.01,114.0,6.06,100,100,100,1,0,0,0
40,0.01,112.0,4.04,100,100,100,1,0,0,0
41,0.01,118.0,7.07,8.08,14.14,100,1,1,1,0
42,0.01,123.0,4.04,10.100000000000001,11.11,56.56,1,1,1,1
43,0.01,118.0,7.07,13.13,15.149999999999999,100,1,1,1,0
44,0.01,123.0,6.06,11.11,12.12,59.589999999999996,1,1,1,1
45,0.01,123.0,3.03,4.04,4.04,18.18,1,1,1,1
46,0.01,109.0,100,100,100,100,0,0,0,0
47,0.01,113.0,15.149999999999999,100,100,100,1,0,0,0
48,0.01,114.0,7.07,100,100,100,1,0,0,0
49,0.01,114.0,6.06,100,100,100,1,0,0,0
50,0.01,114.0,5.050000000000001,100,100,100,1,0,0,0
51,0.01,114.0,6.06,100,100,100,1,0,0,0
52,0.01,120.0,5.050000000000001,8.08,13.13,100,1,1,1,0
53,0.01,121.0,10.100000000000001,11.11,13.13,100,1,1,1,0
54,0.01,119.0,11.11,14.14,15.149999999999999,100,1,1,1,0
55,0.01,115.0,4.04,100,100,100,1,0,0,0
56,0.01,116.0,6.06,7.07,100,100,1,1,0,0
57,0.01,114.0,5.050000000000001,100,100,100,1,0,0,0
58,0.01,114.0,6.06,100,100,100,1,0,0,0
59,0.01,115.0,6.06,100,100,100,1,0,0,0
60,0.01,115.0,4.04,100,100,100,1,0,0,0
61,0.01,112.0,32.32,100,100,100,1,0,0,0
62,0.01,115.0,6.06,100,100,100,1,0,0,0
63,0.01,116.0,6.06,22.22,100,100,1,1,0,0
64,0.01,114.0,4.04,100,100,100,1,0,0,0
65,0.01,123.0,3.03,5.050000000000001,6.06,53.53,1,1,1,1
66,0.01,123.0,5.050000000000001,6.06,7.07,62.62,1,1,1,1
67,0.01,116.0,5.050000000000001,16.16,100,100,1,1,0,0
68,0.01,119.0,6.06,8.08,9.09,100,1,1,1,0
69,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
70,0.01,123.0,5.050000000000001,9.09,11.11,13.13,1,1,1,1
71,0.01,109.0,100,100,100,100,0,0,0,0
72,0.01,115.0,6.06,100,100,100,1,0,0,0
73,0.01,115.0,20.200000000000003,100,100,100,1,0,0,0
74,0.01,115.0,4.04,100,100,100,1,0,0,0
75,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
76,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
77,0.01,111.0,100,100,100,100,0,0,0,0
78,0.01,112.0,14.14,100,100,100,1,0,0,0
79,0.01,115.0,73.73,100,100,100,1,0,0,0
80,0.01,119.0,4.04,6.06,6.06,100,1,1,1,0
81,0.01,114.0,13.13,100,100,100,1,0,0,0
82,0.01,121.0,7.07,27.270000000000003,59.589999999999996,100,1,1,1,0
83,0.01,115.0,6.06,100,100,100,1,0,0,0
84,0.01,114.0,5.050000000000001,100,100,100,1,0,0,0
85,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
86,0.01,123.0,6.06,8.08,9.09,59.589999999999996,1,1,1,1
87,0.01,116.0,8.08,20.200000000000003,100,100,1,1,0,0
88,0.01,114.0,5.050000000000001,100,100,100,1,0,0,0
89,0.01,113.0,4.04,100,100,100,1,0,0,0
90,0.01,114.0,3.03,100,100,100,1,0,0,0
91,0.01,123.0,6.06,8.08,9.09,58.58,1,1,1,1
92,0.01,112.0,5.050000000000001,100,100,100,1,0,0,0
93,0.01,115.0,3.03,100,100,100,1,0,0,0
94,0.01,123.0,3.03,4.04,5.050000000000001,53.53,1,1,1,1
95,0.01,116.0,6.06,21.21,100,100,1,1,0,0
96,0.01,116.0,5.050000000000001,6.06,100,100,1,1,0,0
97,0.01,111.0,100,100,100,100,0,0,0,0
98,0.01,115.0,5.050000000000001,100,100,100,1,0,0,0
99,0.01,111.0,100,100,100,100,0,0,0,0
100,0.01,121.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
