Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.005,72.0,100,100,100,100,0,0,0,0
2,1.005,81.0,57.57000000000001,62.62,63.63,100,1,1,1,0
3,1.005,78.0,40.400000000000006,54.540000000000006,100,100,1,1,0,0
4,1.005,82.0,74.74,74.74,75.75,85.85,1,1,1,1
5,1.005,79.0,53.53,60.599999999999994,100,100,1,1,0,0
6,1.005,74.0,100,100,100,100,0,0,0,0
7,1.005,81.0,35.35,79.79,100,100,1,1,0,0
8,1.005,82.0,33.33,58.58,71.71,100,1,1,1,0
9,1.005,78.0,33.33,37.37,100,100,1,1,0,0
10,1.005,73.0,52.52,100,100,100,1,0,0,0
11,1.005,82.0,40.400000000000006,81.81,81.81,100,1,1,1,0
12,1.005,78.0,43.43,49.49,53.53,100,1,1,1,0
13,1.005,74.0,31.31,100,100,100,1,0,0,0
14,1.005,78.0,40.400000000000006,100,100,100,1,0,0,0
15,1.005,71.0,100,100,100,100,0,0,0,0
16,1.005,78.0,41.410000000000004,62.62,90.9,100,1,1,1,0
17,1.005,79.0,45.45,45.45,48.48,100,1,1,1,0
18,1.005,80.0,49.49,56.56,57.57000000000001,67.67,1,1,1,1
19,1.005,80.0,32.32,45.45,51.51,60.599999999999994,1,1,1,1
20,1.005,71.0,100,100,100,100,0,0,0,0
21,1.005,76.0,39.39,51.51,100,100,1,1,0,0
22,1.005,82.0,38.38,40.400000000000006,66.66,67.67,1,1,1,1
23,1.005,77.0,41.410000000000004,41.410000000000004,52.52,100,1,1,1,0
24,1.005,78.0,41.410000000000004,100,100,100,1,0,0,0
25,1.005,78.0,49.49,54.540000000000006,89.89,100,1,1,1,0
26,1.005,76.0,89.89,100,100,100,1,0,0,0
27,1.005,80.0,76.76,84.84,87.87,90.9,1,1,1,1
28,1.005,79.0,44.44,70.7,81.81,100,1,1,1,0
29,1.005,75.0,65.65,67.67,100,100,1,1,0,0
30,1.005,83.0,74.74,75.75,77.77,77.77,1,1,1,1
31,1.005,74.0,55.550000000000004,100,100,100,1,0,0,0
32,1.005,77.0,59.589999999999996,64.64,84.84,100,1,1,1,0
33,1.005,78.0,60.599999999999994,73.73,73.73,100,1,1,1,0
34,1.005,80.0,74.74,80.80000000000001,81.81,89.89,1,1,1,1
35,1.005,77.0,52.52,53.53,100,100,1,1,0,0
36,1.005,81.0,79.79,100,100,100,1,0,0,0
37,1.005,81.0,60.599999999999994,61.61,74.74,90.9,1,1,1,1
38,1.005,83.0,56.56,61.61,62.62,65.65,1,1,1,1
39,1.005,79.0,45.45,47.470000000000006,49.49,100,1,1,1,0
40,1.005,79.0,35.35,38.38,45.45,100,1,1,1,0
41,1.005,79.0,83.83000000000001,85.85,85.85,100,1,1,1,0
42,1.005,81.0,44.44,45.45,49.49,49.49,1,1,1,1
43,1.005,81.0,34.34,35.35,43.43,68.68,1,1,1,1
44,1.005,83.0,28.28,32.32,32.32,33.33,1,1,1,1
45,1.005,69.0,100,100,100,100,0,0,0,0
46,1.005,81.0,66.66,67.67,67.67,67.67,1,1,1,1
47,1.005,78.0,57.57000000000001,57.57000000000001,58.58,100,1,1,1,0
48,1.005,80.0,42.42,42.42,65.65,74.74,1,1,1,1
49,1.005,76.0,32.32,39.39,100,100,1,1,0,0
50,1.005,81.0,77.77,77.77,85.85,88.88,1,1,1,1
51,1.005,78.0,43.43,53.53,85.85,100,1,1,1,0
52,1.005,81.0,55.550000000000004,79.79,100,100,1,1,0,0
53,1.005,76.0,49.49,52.52,100,100,1,1,0,0
54,1.005,81.0,32.32,35.35,35.35,80.80000000000001,1,1,1,1
55,1.005,81.0,51.51,51.51,52.52,79.79,1,1,1,1
56,1.005,78.0,46.46,62.62,63.63,100,1,1,1,0
57,1.005,81.0,57.57000000000001,74.74,90.9,100,1,1,1,0
58,1.005,72.0,100,100,100,100,0,0,0,0
59,1.005,73.0,53.53,100,100,100,1,0,0,0
60,1.005,82.0,75.75,76.76,79.79,88.88,1,1,1,1
61,1.005,82.0,57.57000000000001,58.58,60.599999999999994,89.89,1,1,1,1
62,1.005,77.0,46.46,47.470000000000006,57.57000000000001,100,1,1,1,0
63,1.005,80.0,64.64,64.64,64.64,74.74,1,1,1,1
64,1.005,80.0,46.46,48.48,49.49,55.550000000000004,1,1,1,1
65,1.005,81.0,44.44,59.589999999999996,60.599999999999994,85.85,1,1,1,1
66,1.005,73.0,63.63,100,100,100,1,0,0,0
67,1.005,81.0,42.42,51.51,67.67,85.85,1,1,1,1
68,1.005,73.0,100,100,100,100,0,0,0,0
69,1.005,83.0,58.58,69.69000000000001,77.77,100,1,1,1,0
70,1.005,72.0,100,100,100,100,0,0,0,0
71,1.005,76.0,44.44,55.550000000000004,100,100,1,1,0,0
72,1.005,80.0,61.61,62.62,64.64,70.7,1,1,1,1
73,1.005,78.0,30.299999999999997,35.35,45.45,100,1,1,1,0
74,1.005,82.0,39.39,40.400000000000006,42.42,42.42,1,1,1,1
75,1.005,82.0,100,100,100,100,0,0,0,0
76,1.005,71.0,100,100,100,100,0,0,0,0
77,1.005,82.0,38.38,46.46,51.51,68.68,1,1,1,1
78,1.005,76.0,34.34,46.46,100,100,1,1,0,0
79,1.005,79.0,36.36,100,100,100,1,0,0,0
80,1.005,80.0,40.400000000000006,48.48,52.52,57.57000000000001,1,1,1,1
81,1.005,79.0,43.43,44.44,51.51,57.57000000000001,1,1,1,1
82,1.005,79.0,33.33,35.35,35.35,100,1,1,1,0
83,1.005,82.0,48.48,48.48,52.52,65.65,1,1,1,1
84,1.005,79.0,33.33,36.36,38.38,100,1,1,1,0
85,1.005,82.0,41.410000000000004,41.410000000000004,42.42,88.88,1,1,1,1
86,1.005,81.0,35.35,44.44,71.71,74.74,1,1,1,1
87,1.005,80.0,45.45,48.48,57.57000000000001,100,1,1,1,0
88,1.005,79.0,23.23,26.26,27.270000000000003,100,1,1,1,0
89,1.005,78.0,39.39,40.400000000000006,44.44,100,1,1,1,0
90,1.005,82.0,45.45,56.56,69.69000000000001,100,1,1,1,0
91,1.005,77.0,57.57000000000001,57.57000000000001,90.9,100,1,1,1,0
92,1.005,79.0,43.43,43.43,56.56,100,1,1,1,0
93,1.005,80.0,40.400000000000006,42.42,43.43,59.589999999999996,1,1,1,1
94,1.005,72.0,100,100,100,100,0,0,0,0
95,1.005,81.0,43.43,44.44,50.5,89.89,1,1,1,1
96,1.005,81.0,35.35,39.39,42.42,100,1,1,1,0
97,1.005,79.0,30.299999999999997,30.299999999999997,30.299999999999997,100,1,1,1,0
98,1.005,81.0,52.52,57.57000000000001,61.61,89.89,1,1,1,1
99,1.005,82.0,39.39,45.45,90.9,100,1,1,1,0
100,1.005,80.0,61.61,62.62,63.63,71.71,1,1,1,1
