Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2.0,2120.0,4.04,6.06,8.08,37.37,1,1,1,1
2,2.0,2096.0,3.03,4.04,5.050000000000001,18.18,1,1,1,1
3,2.0,2068.0,3.03,5.050000000000001,9.09,100,1,1,1,0
4,2.0,2077.0,2.02,3.03,4.04,100,1,1,1,0
5,2.0,2059.0,3.03,6.06,15.149999999999999,100,1,1,1,0
6,2.0,2103.0,3.03,4.04,6.06,30.299999999999997,1,1,1,1
7,2.0,2110.0,4.04,7.07,15.149999999999999,36.36,1,1,1,1
8,2.0,2034.0,6.06,12.12,16.16,100,1,1,1,0
9,2.0,2107.0,3.03,6.06,13.13,25.25,1,1,1,1
10,2.0,2090.0,3.03,4.04,5.050000000000001,100,1,1,1,0
11,2.0,2089.0,3.03,5.050000000000001,7.07,44.44,1,1,1,1
12,2.0,2130.0,3.03,4.04,5.050000000000001,18.18,1,1,1,1
13,2.0,2105.0,3.03,6.06,7.07,17.17,1,1,1,1
14,2.0,2095.0,5.050000000000001,9.09,14.14,64.64,1,1,1,1
15,2.0,2083.0,3.03,4.04,5.050000000000001,100,1,1,1,0
16,2.0,2075.0,3.03,4.04,5.050000000000001,100,1,1,1,0
17,2.0,2117.0,2.02,3.03,4.04,14.14,1,1,1,1
18,2.0,2146.0,3.03,4.04,7.07,15.149999999999999,1,1,1,1
19,2.0,2104.0,4.04,8.08,16.16,31.31,1,1,1,1
20,2.0,2085.0,3.03,5.050000000000001,8.08,100,1,1,1,0
21,2.0,2146.0,3.03,4.04,5.050000000000001,21.21,1,1,1,1
22,2.0,2097.0,4.04,6.06,12.12,27.270000000000003,1,1,1,1
23,2.0,2115.0,4.04,6.06,11.11,27.270000000000003,1,1,1,1
24,2.0,2122.0,3.03,6.06,7.07,10.100000000000001,1,1,1,1
25,2.0,2059.0,4.04,7.07,9.09,100,1,1,1,0
26,2.0,2075.0,3.03,6.06,15.149999999999999,100,1,1,1,0
27,2.0,2100.0,3.03,5.050000000000001,12.12,37.37,1,1,1,1
28,2.0,2066.0,4.04,7.07,10.100000000000001,100,1,1,1,0
29,2.0,2123.0,3.03,4.04,6.06,17.17,1,1,1,1
30,2.0,2066.0,3.03,4.04,8.08,100,1,1,1,0
31,2.0,2076.0,5.050000000000001,11.11,16.16,100,1,1,1,0
32,2.0,2071.0,6.06,7.07,12.12,100,1,1,1,0
33,2.0,2095.0,3.03,6.06,7.07,29.29,1,1,1,1
34,2.0,2086.0,4.04,6.06,8.08,100,1,1,1,0
35,2.0,2024.0,4.04,6.06,15.149999999999999,100,1,1,1,0
36,2.0,2054.0,5.050000000000001,12.12,14.14,100,1,1,1,0
37,2.0,2082.0,4.04,5.050000000000001,8.08,100,1,1,1,0
38,2.0,2059.0,3.03,7.07,10.100000000000001,100,1,1,1,0
39,2.0,2123.0,3.03,4.04,5.050000000000001,11.11,1,1,1,1
40,2.0,2128.0,3.03,4.04,6.06,12.12,1,1,1,1
41,2.0,2119.0,2.02,3.03,4.04,12.12,1,1,1,1
42,2.0,2078.0,3.03,5.050000000000001,8.08,100,1,1,1,0
43,2.0,2133.0,2.02,4.04,5.050000000000001,20.200000000000003,1,1,1,1
44,2.0,2093.0,3.03,5.050000000000001,9.09,42.42,1,1,1,1
45,2.0,2064.0,3.03,6.06,11.11,100,1,1,1,0
46,2.0,2099.0,4.04,6.06,8.08,38.38,1,1,1,1
47,2.0,2105.0,4.04,7.07,10.100000000000001,43.43,1,1,1,1
48,2.0,2085.0,2.02,3.03,4.04,100,1,1,1,0
49,2.0,2051.0,3.03,6.06,11.11,100,1,1,1,0
50,2.0,2057.0,3.03,5.050000000000001,12.12,100,1,1,1,0
51,2.0,2096.0,3.03,4.04,5.050000000000001,27.270000000000003,1,1,1,1
52,2.0,2099.0,4.04,5.050000000000001,10.100000000000001,30.299999999999997,1,1,1,1
53,2.0,2082.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
54,2.0,2099.0,3.03,5.050000000000001,8.08,27.270000000000003,1,1,1,1
55,2.0,2107.0,3.03,4.04,5.050000000000001,18.18,1,1,1,1
56,2.0,2057.0,4.04,6.06,8.08,100,1,1,1,0
57,2.0,2060.0,3.03,5.050000000000001,11.11,100,1,1,1,0
58,2.0,2092.0,4.04,6.06,8.08,18.18,1,1,1,1
59,2.0,2087.0,3.03,5.050000000000001,6.06,100,1,1,1,0
60,2.0,2113.0,3.03,6.06,11.11,25.25,1,1,1,1
61,2.0,2091.0,3.03,4.04,6.06,57.57000000000001,1,1,1,1
62,2.0,2059.0,6.06,10.100000000000001,15.149999999999999,100,1,1,1,0
63,2.0,2136.0,4.04,5.050000000000001,6.06,14.14,1,1,1,1
64,2.0,2090.0,3.03,5.050000000000001,7.07,100,1,1,1,0
65,2.0,2118.0,2.02,3.03,5.050000000000001,16.16,1,1,1,1
66,2.0,2065.0,4.04,11.11,14.14,100,1,1,1,0
67,2.0,2122.0,2.02,3.03,4.04,32.32,1,1,1,1
68,2.0,2115.0,4.04,6.06,8.08,17.17,1,1,1,1
69,2.0,2119.0,3.03,5.050000000000001,8.08,22.22,1,1,1,1
70,2.0,2083.0,4.04,9.09,16.16,100,1,1,1,0
71,2.0,2110.0,3.03,5.050000000000001,8.08,27.270000000000003,1,1,1,1
72,2.0,2072.0,6.06,9.09,11.11,100,1,1,1,0
73,2.0,2119.0,4.04,8.08,10.100000000000001,41.410000000000004,1,1,1,1
74,2.0,2079.0,3.03,6.06,9.09,100,1,1,1,0
75,2.0,2052.0,4.04,6.06,8.08,100,1,1,1,0
76,2.0,2106.0,4.04,5.050000000000001,7.07,19.19,1,1,1,1
77,2.0,2099.0,3.03,4.04,6.06,23.23,1,1,1,1
78,2.0,2097.0,4.04,6.06,8.08,40.400000000000006,1,1,1,1
79,2.0,2051.0,4.04,8.08,11.11,100,1,1,1,0
80,2.0,2066.0,4.04,7.07,10.100000000000001,100,1,1,1,0
