Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0003,126.0,2.02,4.04,5.050000000000001,7.07,1,1,1,1
2,0.0003,126.0,3.03,11.11,12.12,15.149999999999999,1,1,1,1
3,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
4,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
5,0.0003,127.0,3.03,3.03,3.03,4.04,1,1,1,1
6,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
7,0.0003,120.0,3.03,4.04,4.04,100,1,1,1,0
8,0.0003,127.0,3.03,3.03,3.03,3.03,1,1,1,1
9,0.0003,127.0,1.01,1.01,1.01,2.02,1,1,1,1
10,0.0003,126.0,2.02,3.03,3.03,3.03,1,1,1,1
11,0.0003,126.0,2.02,3.03,3.03,4.04,1,1,1,1
12,0.0003,126.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
13,0.0003,112.0,7.07,100,100,100,1,0,0,0
14,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
15,0.0003,127.0,2.02,5.050000000000001,7.07,8.08,1,1,1,1
16,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
17,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
18,0.0003,127.0,4.04,5.050000000000001,5.050000000000001,5.050000000000001,1,1,1,1
19,0.0003,126.0,2.02,3.03,3.03,3.03,1,1,1,1
20,0.0003,119.0,8.08,10.100000000000001,10.100000000000001,100,1,1,1,0
21,0.0003,110.0,100,100,100,100,0,0,0,0
22,0.0003,126.0,3.03,4.04,5.050000000000001,8.08,1,1,1,1
23,0.0003,126.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
24,0.0003,127.0,2.02,4.04,6.06,7.07,1,1,1,1
25,0.0003,127.0,3.03,3.03,4.04,6.06,1,1,1,1
26,0.0003,127.0,6.06,10.100000000000001,11.11,13.13,1,1,1,1
27,0.0003,126.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
28,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
29,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
30,0.0003,126.0,3.03,3.03,3.03,4.04,1,1,1,1
31,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
32,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
33,0.0003,126.0,4.04,6.06,6.06,6.06,1,1,1,1
34,0.0003,127.0,7.07,9.09,9.09,11.11,1,1,1,1
35,0.0003,126.0,2.02,3.03,3.03,4.04,1,1,1,1
36,0.0003,125.0,2.02,2.02,2.02,3.03,1,1,1,1
37,0.0003,127.0,3.03,4.04,4.04,6.06,1,1,1,1
38,0.0003,126.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
39,0.0003,126.0,2.02,5.050000000000001,5.050000000000001,6.06,1,1,1,1
40,0.0003,126.0,2.02,2.02,3.03,3.03,1,1,1,1
41,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
42,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
43,0.0003,126.0,2.02,2.02,3.03,3.03,1,1,1,1
44,0.0003,127.0,4.04,4.04,4.04,6.06,1,1,1,1
45,0.0003,127.0,3.03,3.03,3.03,6.06,1,1,1,1
46,0.0003,127.0,2.02,2.02,11.11,11.11,1,1,1,1
47,0.0003,116.0,4.04,6.06,100,100,1,1,0,0
48,0.0003,126.0,4.04,6.06,11.11,11.11,1,1,1,1
49,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
50,0.0003,126.0,2.02,2.02,2.02,4.04,1,1,1,1
51,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
52,0.0003,127.0,2.02,2.02,3.03,3.03,1,1,1,1
53,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
54,0.0003,127.0,4.04,5.050000000000001,6.06,6.06,1,1,1,1
55,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
56,0.0003,125.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
57,0.0003,126.0,3.03,4.04,4.04,4.04,1,1,1,1
58,0.0003,127.0,1.01,1.01,2.02,2.02,1,1,1,1
59,0.0003,121.0,2.02,3.03,5.050000000000001,100,1,1,1,0
60,0.0003,127.0,3.03,20.200000000000003,20.200000000000003,21.21,1,1,1,1
61,0.0003,127.0,3.03,11.11,12.12,12.12,1,1,1,1
62,0.0003,125.0,2.02,2.02,2.02,3.03,1,1,1,1
63,0.0003,127.0,3.03,3.03,14.14,16.16,1,1,1,1
64,0.0003,125.0,1.01,1.01,1.01,2.02,1,1,1,1
65,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
66,0.0003,127.0,7.07,7.07,8.08,12.12,1,1,1,1
67,0.0003,120.0,2.02,3.03,3.03,100,1,1,1,0
68,0.0003,120.0,2.02,2.02,2.02,100,1,1,1,0
69,0.0003,126.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
70,0.0003,120.0,2.02,3.03,3.03,100,1,1,1,0
71,0.0003,126.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
72,0.0003,127.0,3.03,6.06,6.06,6.06,1,1,1,1
73,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
74,0.0003,127.0,2.02,2.02,3.03,3.03,1,1,1,1
75,0.0003,119.0,3.03,4.04,5.050000000000001,100,1,1,1,0
76,0.0003,126.0,2.02,3.03,3.03,4.04,1,1,1,1
77,0.0003,120.0,2.02,2.02,2.02,100,1,1,1,0
78,0.0003,126.0,4.04,4.04,4.04,6.06,1,1,1,1
79,0.0003,126.0,2.02,2.02,2.02,6.06,1,1,1,1
80,0.0003,127.0,3.03,4.04,4.04,8.08,1,1,1,1
81,0.0003,126.0,3.03,3.03,3.03,3.03,1,1,1,1
82,0.0003,126.0,5.050000000000001,20.200000000000003,20.200000000000003,20.200000000000003,1,1,1,1
83,0.0003,126.0,2.02,2.02,3.03,3.03,1,1,1,1
84,0.0003,127.0,2.02,3.03,3.03,4.04,1,1,1,1
85,0.0003,120.0,3.03,4.04,4.04,100,1,1,1,0
86,0.0003,126.0,3.03,6.06,9.09,12.12,1,1,1,1
87,0.0003,126.0,7.07,11.11,11.11,28.28,1,1,1,1
88,0.0003,126.0,3.03,4.04,40.400000000000006,82.82000000000001,1,1,1,1
89,0.0003,126.0,7.07,8.08,8.08,9.09,1,1,1,1
90,0.0003,127.0,2.02,3.03,4.04,6.06,1,1,1,1
91,0.0003,126.0,4.04,5.050000000000001,8.08,9.09,1,1,1,1
92,0.0003,126.0,2.02,3.03,3.03,4.04,1,1,1,1
