Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.001,1941.0,3.03,3.03,5.050000000000001,14.14,1,1,1,1
2,1.001,1819.0,6.06,13.13,100,100,1,1,0,0
3,1.001,1903.0,4.04,4.04,4.04,100,1,1,1,0
4,1.001,1930.0,3.03,3.03,3.03,11.11,1,1,1,1
5,1.001,1939.0,4.04,8.08,8.08,16.16,1,1,1,1
6,1.001,1936.0,4.04,5.050000000000001,6.06,36.36,1,1,1,1
7,1.001,1948.0,4.04,7.07,11.11,19.19,1,1,1,1
8,1.001,1876.0,6.06,8.08,11.11,100,1,1,1,0
9,1.001,1820.0,6.06,8.08,100,100,1,1,0,0
10,1.001,1922.0,4.04,4.04,4.04,6.06,1,1,1,1
11,1.001,1865.0,4.04,8.08,14.14,100,1,1,1,0
12,1.001,1948.0,7.07,8.08,9.09,13.13,1,1,1,1
13,1.001,1968.0,3.03,3.03,3.03,4.04,1,1,1,1
14,1.001,1742.0,7.07,100,100,100,1,0,0,0
15,1.001,1850.0,3.03,4.04,5.050000000000001,100,1,1,1,0
16,1.001,1791.0,10.100000000000001,17.17,100,100,1,1,0,0
17,1.001,1923.0,5.050000000000001,5.050000000000001,6.06,29.29,1,1,1,1
18,1.001,1939.0,3.03,3.03,4.04,29.29,1,1,1,1
19,1.001,1975.0,5.050000000000001,10.100000000000001,11.11,34.34,1,1,1,1
20,1.001,1814.0,7.07,10.100000000000001,100,100,1,1,0,0
21,1.001,1975.0,14.14,15.149999999999999,19.19,42.42,1,1,1,1
22,1.001,1958.0,2.02,2.02,3.03,30.299999999999997,1,1,1,1
23,1.001,1897.0,2.02,2.02,8.08,100,1,1,1,0
24,1.001,1826.0,4.04,5.050000000000001,100,100,1,1,0,0
25,1.001,1898.0,3.03,3.03,7.07,100,1,1,1,0
26,1.001,1924.0,5.050000000000001,6.06,6.06,11.11,1,1,1,1
27,1.001,1923.0,5.050000000000001,5.050000000000001,6.06,21.21,1,1,1,1
28,1.001,1918.0,4.04,5.050000000000001,8.08,88.88,1,1,1,1
29,1.001,1911.0,3.03,4.04,17.17,23.23,1,1,1,1
30,1.001,1832.0,5.050000000000001,19.19,37.37,100,1,1,1,0
31,1.001,1934.0,4.04,4.04,5.050000000000001,7.07,1,1,1,1
32,1.001,1853.0,7.07,10.100000000000001,23.23,100,1,1,1,0
33,1.001,1928.0,4.04,5.050000000000001,5.050000000000001,7.07,1,1,1,1
34,1.001,1852.0,7.07,7.07,10.100000000000001,100,1,1,1,0
35,1.001,1898.0,3.03,4.04,8.08,100,1,1,1,0
36,1.001,1846.0,5.050000000000001,6.06,7.07,100,1,1,1,0
