Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.005,1860.0,5.050000000000001,6.06,8.08,100,1,1,1,0
2,1.005,1912.0,8.08,8.08,12.12,16.16,1,1,1,1
3,1.005,1684.0,100,100,100,100,0,0,0,0
4,1.005,1840.0,7.07,8.08,17.17,100,1,1,1,0
5,1.005,1981.0,3.03,3.03,3.03,4.04,1,1,1,1
6,1.005,1819.0,7.07,21.21,100,100,1,1,0,0
7,1.005,1920.0,4.04,6.06,6.06,15.149999999999999,1,1,1,1
8,1.005,1968.0,5.050000000000001,6.06,11.11,12.12,1,1,1,1
9,1.005,1838.0,7.07,11.11,12.12,100,1,1,1,0
10,1.005,1832.0,5.050000000000001,8.08,13.13,100,1,1,1,0
11,1.005,1911.0,3.03,4.04,5.050000000000001,26.26,1,1,1,1
12,1.005,1983.0,4.04,5.050000000000001,6.06,7.07,1,1,1,1
13,1.005,1842.0,4.04,4.04,9.09,100,1,1,1,0
14,1.005,1975.0,4.04,6.06,7.07,10.100000000000001,1,1,1,1
15,1.005,1836.0,4.04,6.06,21.21,100,1,1,1,0
16,1.005,1879.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
17,1.005,1843.0,3.03,5.050000000000001,6.06,100,1,1,1,0
18,1.005,1946.0,7.07,22.22,23.23,36.36,1,1,1,1
19,1.005,1920.0,3.03,6.06,9.09,14.14,1,1,1,1
20,1.005,1930.0,2.02,4.04,4.04,9.09,1,1,1,1
21,1.005,1757.0,13.13,100,100,100,1,0,0,0
22,1.005,1971.0,3.03,3.03,3.03,40.400000000000006,1,1,1,1
23,1.005,1914.0,6.06,6.06,7.07,14.14,1,1,1,1
24,1.005,1957.0,4.04,5.050000000000001,7.07,16.16,1,1,1,1
25,1.005,1914.0,3.03,4.04,4.04,27.270000000000003,1,1,1,1
26,1.005,1967.0,5.050000000000001,8.08,8.08,14.14,1,1,1,1
27,1.005,1807.0,11.11,16.16,100,100,1,1,0,0
28,1.005,1806.0,5.050000000000001,11.11,100,100,1,1,0,0
29,1.005,1904.0,4.04,8.08,8.08,100,1,1,1,0
30,1.005,1879.0,4.04,7.07,15.149999999999999,100,1,1,1,0
31,1.005,1824.0,4.04,11.11,100,100,1,1,0,0
32,1.005,1809.0,5.050000000000001,13.13,100,100,1,1,0,0
33,1.005,1853.0,6.06,7.07,10.100000000000001,100,1,1,1,0
34,1.005,1951.0,3.03,4.04,5.050000000000001,19.19,1,1,1,1
35,1.005,1857.0,7.07,9.09,11.11,100,1,1,1,0
36,1.005,1744.0,8.08,100,100,100,1,0,0,0
37,1.005,1983.0,3.03,3.03,4.04,10.100000000000001,1,1,1,1
38,1.005,1851.0,4.04,6.06,10.100000000000001,100,1,1,1,0
39,1.005,1855.0,4.04,11.11,23.23,100,1,1,1,0
40,1.005,1920.0,5.050000000000001,6.06,7.07,7.07,1,1,1,1
41,1.005,1926.0,4.04,5.050000000000001,6.06,11.11,1,1,1,1
42,1.005,1779.0,5.050000000000001,100,100,100,1,0,0,0
43,1.005,1983.0,4.04,5.050000000000001,5.050000000000001,7.07,1,1,1,1
44,1.005,1946.0,8.08,10.100000000000001,11.11,31.31,1,1,1,1
45,1.005,1843.0,7.07,8.08,16.16,100,1,1,1,0
46,1.005,1838.0,4.04,6.06,7.07,100,1,1,1,0
47,1.005,1775.0,22.22,100,100,100,1,0,0,0
48,1.005,1958.0,4.04,4.04,5.050000000000001,17.17,1,1,1,1
49,1.005,1902.0,6.06,6.06,11.11,100,1,1,1,0
50,1.005,1842.0,4.04,4.04,11.11,100,1,1,1,0
51,1.005,1845.0,4.04,5.050000000000001,37.37,100,1,1,1,0
52,1.005,1675.0,100,100,100,100,0,0,0,0
53,1.005,1819.0,6.06,8.08,100,100,1,1,0,0
54,1.005,1771.0,7.07,100,100,100,1,0,0,0
55,1.005,1732.0,11.11,100,100,100,1,0,0,0
56,1.005,1811.0,6.06,9.09,100,100,1,1,0,0
57,1.005,1953.0,4.04,5.050000000000001,7.07,12.12,1,1,1,1
58,1.005,1739.0,10.100000000000001,100,100,100,1,0,0,0
59,1.005,1865.0,4.04,5.050000000000001,7.07,100,1,1,1,0
60,1.005,1866.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
61,1.005,1819.0,12.12,21.21,100,100,1,1,0,0
62,1.005,1922.0,3.03,4.04,4.04,19.19,1,1,1,1
63,1.005,1903.0,5.050000000000001,6.06,6.06,100,1,1,1,0
64,1.005,1975.0,3.03,3.03,4.04,6.06,1,1,1,1
65,1.005,1904.0,5.050000000000001,7.07,8.08,100,1,1,1,0
66,1.005,1862.0,7.07,8.08,12.12,100,1,1,1,0
67,1.005,1826.0,4.04,5.050000000000001,100,100,1,1,0,0
68,1.005,1884.0,4.04,4.04,5.050000000000001,100,1,1,1,0
69,1.005,1958.0,2.02,2.02,2.02,3.03,1,1,1,1
70,1.005,1854.0,4.04,4.04,6.06,100,1,1,1,0
71,1.005,1860.0,3.03,4.04,5.050000000000001,100,1,1,1,0
72,1.005,1850.0,6.06,12.12,63.63,100,1,1,1,0
73,1.005,1877.0,3.03,6.06,7.07,100,1,1,1,0
74,1.005,1920.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
75,1.005,1890.0,5.050000000000001,9.09,15.149999999999999,100,1,1,1,0
76,1.005,1941.0,3.03,3.03,4.04,8.08,1,1,1,1
77,1.005,1957.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
78,1.005,1943.0,4.04,6.06,9.09,23.23,1,1,1,1
79,1.005,1923.0,3.03,4.04,4.04,14.14,1,1,1,1
80,1.005,1926.0,4.04,7.07,9.09,11.11,1,1,1,1
81,1.005,1941.0,4.04,5.050000000000001,5.050000000000001,6.06,1,1,1,1
82,1.005,1848.0,7.07,8.08,12.12,100,1,1,1,0
83,1.005,1819.0,5.050000000000001,7.07,100,100,1,1,0,0
84,1.005,1814.0,10.100000000000001,54.540000000000006,100,100,1,1,0,0
85,1.005,1782.0,3.03,100,100,100,1,0,0,0
86,1.005,1788.0,6.06,100,100,100,1,0,0,0
87,1.005,1810.0,4.04,6.06,100,100,1,1,0,0
88,1.005,1913.0,3.03,4.04,4.04,18.18,1,1,1,1
89,1.005,1821.0,5.050000000000001,11.11,100,100,1,1,0,0
90,1.005,1946.0,5.050000000000001,5.050000000000001,6.06,11.11,1,1,1,1
91,1.005,1753.0,10.100000000000001,100,100,100,1,0,0,0
92,1.005,1953.0,4.04,4.04,4.04,8.08,1,1,1,1
93,1.005,1857.0,5.050000000000001,9.09,10.100000000000001,100,1,1,1,0
94,1.005,1813.0,7.07,13.13,100,100,1,1,0,0
95,1.005,1896.0,5.050000000000001,5.050000000000001,8.08,100,1,1,1,0
96,1.005,1864.0,4.04,6.06,8.08,100,1,1,1,0
97,1.005,1797.0,12.12,15.149999999999999,100,100,1,1,0,0
98,1.005,1874.0,5.050000000000001,7.07,28.28,100,1,1,1,0
99,1.005,1928.0,9.09,37.37,37.37,38.38,1,1,1,1
100,1.005,1904.0,4.04,4.04,4.04,100,1,1,1,0
