Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.3,3167.0,2.02,3.03,5.050000000000001,100,1,1,1,0
2,1.3,3206.0,2.02,3.03,6.06,100,1,1,1,0
3,1.3,3191.0,2.02,3.03,5.050000000000001,100,1,1,1,0
4,1.3,3213.0,2.02,3.03,5.050000000000001,81.81,1,1,1,1
5,1.3,3149.0,3.03,6.06,22.22,100,1,1,1,0
6,1.3,3161.0,2.02,3.03,8.08,100,1,1,1,0
7,1.3,3177.0,2.02,4.04,7.07,100,1,1,1,0
8,1.3,3194.0,2.02,4.04,9.09,100,1,1,1,0
9,1.3,3186.0,2.02,3.03,4.04,100,1,1,1,0
10,1.3,3215.0,2.02,3.03,5.050000000000001,44.44,1,1,1,1
11,1.3,3188.0,2.02,3.03,6.06,100,1,1,1,0
12,1.3,3153.0,2.02,4.04,6.06,100,1,1,1,0
13,1.3,3208.0,2.02,3.03,3.03,61.61,1,1,1,1
14,1.3,3164.0,2.02,4.04,8.08,100,1,1,1,0
15,1.3,3219.0,2.02,3.03,9.09,72.72,1,1,1,1
16,1.3,3184.0,2.02,3.03,6.06,100,1,1,1,0
17,1.3,3142.0,2.02,4.04,14.14,100,1,1,1,0
18,1.3,3138.0,2.02,3.03,7.07,100,1,1,1,0
19,1.3,3226.0,2.02,3.03,5.050000000000001,15.149999999999999,1,1,1,1
20,1.3,3140.0,3.03,4.04,13.13,100,1,1,1,0
21,1.3,3174.0,2.02,3.03,5.050000000000001,100,1,1,1,0
22,1.3,3134.0,2.02,4.04,7.07,100,1,1,1,0
23,1.3,3169.0,2.02,4.04,6.06,100,1,1,1,0
24,1.3,3189.0,3.03,5.050000000000001,9.09,100,1,1,1,0
25,1.3,3214.0,2.02,3.03,4.04,100,1,1,1,0
26,1.3,3143.0,2.02,4.04,12.12,100,1,1,1,0
27,1.3,3129.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
28,1.3,3177.0,2.02,3.03,4.04,100,1,1,1,0
29,1.3,3117.0,2.02,4.04,9.09,100,1,1,1,0
30,1.3,3149.0,3.03,5.050000000000001,8.08,100,1,1,1,0
31,1.3,3165.0,2.02,4.04,11.11,100,1,1,1,0
32,1.3,3154.0,2.02,4.04,7.07,100,1,1,1,0
33,1.3,3199.0,2.02,4.04,6.06,100,1,1,1,0
34,1.3,3117.0,3.03,7.07,13.13,100,1,1,1,0
35,1.3,3190.0,2.02,4.04,9.09,100,1,1,1,0
36,1.3,3200.0,2.02,3.03,6.06,100,1,1,1,0
37,1.3,3179.0,2.02,3.03,5.050000000000001,100,1,1,1,0
38,1.3,3169.0,3.03,4.04,10.100000000000001,100,1,1,1,0
39,1.3,3171.0,2.02,4.04,7.07,100,1,1,1,0
40,1.3,3164.0,2.02,3.03,7.07,100,1,1,1,0
41,1.3,3185.0,2.02,3.03,4.04,100,1,1,1,0
42,1.3,3183.0,2.02,3.03,6.06,100,1,1,1,0
43,1.3,3177.0,2.02,3.03,5.050000000000001,100,1,1,1,0
44,1.3,3219.0,2.02,3.03,3.03,43.43,1,1,1,1
45,1.3,3153.0,3.03,4.04,9.09,100,1,1,1,0
46,1.3,3172.0,2.02,5.050000000000001,10.100000000000001,100,1,1,1,0
47,1.3,3139.0,2.02,4.04,9.09,100,1,1,1,0
48,1.3,3139.0,2.02,4.04,6.06,100,1,1,1,0
49,1.3,3200.0,2.02,3.03,4.04,100,1,1,1,0
50,1.3,3173.0,2.02,4.04,7.07,100,1,1,1,0
51,1.3,3139.0,2.02,4.04,6.06,100,1,1,1,0
52,1.3,3177.0,2.02,3.03,6.06,100,1,1,1,0
53,1.3,3167.0,2.02,4.04,10.100000000000001,100,1,1,1,0
54,1.3,3223.0,2.02,4.04,5.050000000000001,27.270000000000003,1,1,1,1
55,1.3,3177.0,2.02,4.04,6.06,100,1,1,1,0
56,1.3,3197.0,2.02,3.03,7.07,100,1,1,1,0
57,1.3,3150.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
58,1.3,3153.0,2.02,3.03,6.06,100,1,1,1,0
59,1.3,3158.0,2.02,4.04,7.07,100,1,1,1,0
60,1.3,3126.0,2.02,4.04,6.06,100,1,1,1,0
61,1.3,3214.0,2.02,3.03,4.04,56.56,1,1,1,1
62,1.3,3187.0,3.03,4.04,8.08,100,1,1,1,0
63,1.3,3184.0,2.02,3.03,5.050000000000001,100,1,1,1,0
64,1.3,3161.0,2.02,3.03,4.04,100,1,1,1,0
65,1.3,3178.0,3.03,4.04,7.07,100,1,1,1,0
66,1.3,3203.0,2.02,3.03,4.04,100,1,1,1,0
67,1.3,3193.0,2.02,4.04,8.08,100,1,1,1,0
68,1.3,3157.0,2.02,3.03,9.09,100,1,1,1,0
69,1.3,3115.0,3.03,5.050000000000001,12.12,100,1,1,1,0
70,1.3,3199.0,2.02,3.03,7.07,100,1,1,1,0
71,1.3,3140.0,2.02,4.04,11.11,100,1,1,1,0
72,1.3,3198.0,2.02,3.03,4.04,100,1,1,1,0
73,1.3,3185.0,2.02,3.03,4.04,100,1,1,1,0
74,1.3,3204.0,2.02,3.03,5.050000000000001,100,1,1,1,0
75,1.3,3142.0,2.02,3.03,7.07,100,1,1,1,0
76,1.3,3201.0,2.02,3.03,4.04,100,1,1,1,0
77,1.3,3183.0,3.03,4.04,6.06,100,1,1,1,0
78,1.3,3227.0,2.02,3.03,5.050000000000001,42.42,1,1,1,1
79,1.3,3192.0,2.02,3.03,5.050000000000001,100,1,1,1,0
80,1.3,3176.0,3.03,5.050000000000001,8.08,100,1,1,1,0
81,1.3,3189.0,2.02,3.03,4.04,100,1,1,1,0
82,1.3,3164.0,3.03,4.04,6.06,100,1,1,1,0
83,1.3,3189.0,2.02,3.03,5.050000000000001,100,1,1,1,0
84,1.3,3164.0,2.02,3.03,5.050000000000001,100,1,1,1,0
85,1.3,3178.0,2.02,3.03,4.04,100,1,1,1,0
86,1.3,3226.0,2.02,4.04,7.07,33.33,1,1,1,1
87,1.3,3182.0,2.02,3.03,6.06,100,1,1,1,0
88,1.3,3158.0,3.03,4.04,7.07,100,1,1,1,0
89,1.3,3158.0,3.03,5.050000000000001,9.09,100,1,1,1,0
90,1.3,3166.0,2.02,3.03,6.06,100,1,1,1,0
91,1.3,3205.0,2.02,4.04,6.06,100,1,1,1,0
92,1.3,3217.0,2.02,3.03,5.050000000000001,61.61,1,1,1,1
93,1.3,3169.0,2.02,3.03,10.100000000000001,100,1,1,1,0
94,1.3,3192.0,2.02,4.04,6.06,100,1,1,1,0
95,1.3,3175.0,2.02,4.04,7.07,100,1,1,1,0
96,1.3,3229.0,2.02,3.03,4.04,32.32,1,1,1,1
97,1.3,3173.0,2.02,3.03,5.050000000000001,100,1,1,1,0
98,1.3,3199.0,2.02,4.04,6.06,100,1,1,1,0
99,1.3,3208.0,2.02,3.03,4.04,87.87,1,1,1,1
100,1.3,3190.0,2.02,3.03,5.050000000000001,100,1,1,1,0
