Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,663.0,2.02,2.02,100,100,1,1,0,0
2,620.0,100,100,100,100,0,0,0,0
3,719.0,1.01,1.01,1.01,2.02,1,1,1,1
4,616.0,100,100,100,100,0,0,0,0
5,700.0,1.01,1.01,1.01,1.01,1,1,1,1
6,696.0,1.01,1.01,1.01,2.02,1,1,1,1
7,700.0,1.01,1.01,1.01,2.02,1,1,1,1
8,688.0,1.01,1.01,1.01,100,1,1,1,0
9,654.0,1.01,2.02,100,100,1,1,0,0
10,661.0,1.01,1.01,100,100,1,1,0,0
11,699.0,1.01,1.01,2.02,2.02,1,1,1,1
12,712.0,1.01,1.01,1.01,2.02,1,1,1,1
13,686.0,1.01,1.01,1.01,100,1,1,1,0
14,690.0,1.01,1.01,1.01,100,1,1,1,0
15,590.0,100,100,100,100,0,0,0,0
16,712.0,2.02,2.02,2.02,3.03,1,1,1,1
17,693.0,1.01,2.02,2.02,4.04,1,1,1,1
18,604.0,100,100,100,100,0,0,0,0
19,623.0,100,100,100,100,0,0,0,0
20,656.0,3.03,5.050000000000001,100,100,1,1,0,0
21,659.0,1.01,1.01,100,100,1,1,0,0
22,719.0,1.01,1.01,1.01,2.02,1,1,1,1
23,651.0,1.01,1.01,100,100,1,1,0,0
24,714.0,1.01,1.01,1.01,1.01,1,1,1,1
25,606.0,100,100,100,100,0,0,0,0
26,622.0,100,100,100,100,0,0,0,0
27,693.0,1.01,1.01,1.01,1.01,1,1,1,1
28,606.0,100,100,100,100,0,0,0,0
29,695.0,2.02,2.02,2.02,3.03,1,1,1,1
30,688.0,1.01,1.01,1.01,100,1,1,1,0
31,654.0,2.02,3.03,100,100,1,1,0,0
32,638.0,2.02,100,100,100,1,0,0,0
33,708.0,1.01,1.01,2.02,3.03,1,1,1,1
34,687.0,1.01,1.01,1.01,100,1,1,1,0
35,645.0,1.01,100,100,100,1,0,0,0
36,656.0,1.01,1.01,100,100,1,1,0,0
37,650.0,1.01,7.07,100,100,1,1,0,0
38,625.0,100,100,100,100,0,0,0,0
39,693.0,1.01,1.01,1.01,4.04,1,1,1,1
40,688.0,1.01,2.02,2.02,100,1,1,1,0
41,699.0,1.01,1.01,1.01,2.02,1,1,1,1
42,698.0,1.01,1.01,1.01,2.02,1,1,1,1
43,649.0,1.01,2.02,100,100,1,1,0,0
44,710.0,1.01,1.01,1.01,1.01,1,1,1,1
45,712.0,1.01,1.01,1.01,1.01,1,1,1,1
46,616.0,100,100,100,100,0,0,0,0
47,697.0,1.01,1.01,2.02,3.03,1,1,1,1
48,662.0,1.01,2.02,100,100,1,1,0,0
49,624.0,100,100,100,100,0,0,0,0
50,615.0,100,100,100,100,0,0,0,0
51,640.0,1.01,100,100,100,1,0,0,0
52,672.0,1.01,1.01,1.01,100,1,1,1,0
53,615.0,100,100,100,100,0,0,0,0
54,644.0,1.01,100,100,100,1,0,0,0
55,704.0,1.01,1.01,1.01,1.01,1,1,1,1
56,630.0,2.02,100,100,100,1,0,0,0
57,612.0,100,100,100,100,0,0,0,0
58,711.0,1.01,1.01,2.02,2.02,1,1,1,1
59,695.0,1.01,1.01,1.01,3.03,1,1,1,1
60,635.0,2.02,100,100,100,1,0,0,0
61,689.0,1.01,1.01,1.01,100,1,1,1,0
62,668.0,1.01,1.01,2.02,100,1,1,1,0
63,597.0,100,100,100,100,0,0,0,0
64,622.0,100,100,100,100,0,0,0,0
65,666.0,1.01,2.02,4.04,100,1,1,1,0
66,672.0,2.02,2.02,2.02,100,1,1,1,0
67,694.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
68,693.0,1.01,2.02,3.03,5.050000000000001,1,1,1,1
69,605.0,100,100,100,100,0,0,0,0
70,639.0,3.03,100,100,100,1,0,0,0
71,693.0,1.01,1.01,1.01,3.03,1,1,1,1
72,661.0,1.01,1.01,100,100,1,1,0,0
73,688.0,1.01,1.01,1.01,100,1,1,1,0
74,699.0,1.01,1.01,1.01,1.01,1,1,1,1
75,721.0,1.01,2.02,2.02,3.03,1,1,1,1
76,652.0,2.02,2.02,100,100,1,1,0,0
77,695.0,1.01,1.01,1.01,1.01,1,1,1,1
78,649.0,1.01,4.04,100,100,1,1,0,0
79,610.0,100,100,100,100,0,0,0,0
80,649.0,1.01,4.04,100,100,1,1,0,0
81,679.0,1.01,1.01,1.01,100,1,1,1,0
82,698.0,1.01,1.01,1.01,2.02,1,1,1,1
83,631.0,2.02,100,100,100,1,0,0,0
84,641.0,8.08,100,100,100,1,0,0,0
85,711.0,1.01,1.01,1.01,1.01,1,1,1,1
86,658.0,1.01,2.02,100,100,1,1,0,0
87,661.0,1.01,2.02,100,100,1,1,0,0
88,696.0,1.01,1.01,1.01,1.01,1,1,1,1
89,637.0,3.03,100,100,100,1,0,0,0
90,639.0,1.01,100,100,100,1,0,0,0
91,663.0,1.01,1.01,100,100,1,1,0,0
92,633.0,8.08,100,100,100,1,0,0,0
93,626.0,100,100,100,100,0,0,0,0
94,678.0,1.01,2.02,2.02,100,1,1,1,0
95,638.0,2.02,100,100,100,1,0,0,0
96,688.0,1.01,1.01,1.01,100,1,1,1,0
97,659.0,1.01,1.01,100,100,1,1,0,0
98,705.0,1.01,1.01,1.01,1.01,1,1,1,1
99,679.0,1.01,1.01,1.01,100,1,1,1,0
100,646.0,3.03,100,100,100,1,0,0,0
