Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3238.0,4.0,5.0,14.000000000000002,100,1,1,1,0
2,3248.0,4.0,5.0,10.0,100,1,1,1,0
3,3234.0,4.0,5.0,13.0,100,1,1,1,0
4,3232.0,4.0,6.0,16.0,100,1,1,1,0
5,3230.0,4.0,5.0,15.0,100,1,1,1,0
6,3248.0,4.0,6.0,12.0,100,1,1,1,0
7,3240.0,4.0,5.0,10.0,100,1,1,1,0
8,3244.0,4.0,5.0,10.0,100,1,1,1,0
9,3248.0,4.0,6.0,10.0,100,1,1,1,0
10,3272.0,4.0,5.0,8.0,100,1,1,1,0
11,3202.0,4.0,7.000000000000001,100,100,1,1,0,0
12,3234.0,3.0,5.0,7.000000000000001,100,1,1,1,0
13,3208.0,4.0,5.0,100,100,1,1,0,0
14,3206.0,4.0,6.0,100,100,1,1,0,0
15,3214.0,4.0,7.000000000000001,100,100,1,1,0,0
16,3246.0,4.0,5.0,8.0,100,1,1,1,0
17,3254.0,3.0,5.0,8.0,100,1,1,1,0
18,3234.0,4.0,5.0,14.000000000000002,100,1,1,1,0
19,3206.0,4.0,6.0,100,100,1,1,0,0
20,3236.0,4.0,5.0,10.0,100,1,1,1,0
21,3220.0,4.0,6.0,15.0,100,1,1,1,0
22,3206.0,4.0,6.0,100,100,1,1,0,0
23,3208.0,4.0,8.0,100,100,1,1,0,0
24,3194.0,4.0,9.0,100,100,1,1,0,0
25,3252.0,4.0,5.0,11.0,100,1,1,1,0
26,3250.0,4.0,5.0,11.0,100,1,1,1,0
27,3244.0,4.0,6.0,14.000000000000002,100,1,1,1,0
28,3230.0,4.0,6.0,17.0,100,1,1,1,0
29,3242.0,4.0,6.0,14.000000000000002,100,1,1,1,0
30,3220.0,4.0,7.000000000000001,18.0,100,1,1,1,0
31,3226.0,4.0,5.0,20.0,100,1,1,1,0
32,3240.0,4.0,6.0,12.0,100,1,1,1,0
33,3228.0,4.0,5.0,13.0,100,1,1,1,0
34,3222.0,4.0,5.0,15.0,100,1,1,1,0
35,3218.0,4.0,6.0,24.0,100,1,1,1,0
36,3224.0,4.0,7.000000000000001,16.0,100,1,1,1,0
37,3230.0,4.0,5.0,15.0,100,1,1,1,0
38,3208.0,4.0,7.000000000000001,100,100,1,1,0,0
39,3218.0,4.0,6.0,28.000000000000004,100,1,1,1,0
40,3254.0,4.0,5.0,8.0,100,1,1,1,0
41,3228.0,4.0,5.0,16.0,100,1,1,1,0
42,3232.0,4.0,6.0,17.0,100,1,1,1,0
43,3216.0,4.0,6.0,32.0,100,1,1,1,0
44,3240.0,4.0,6.0,12.0,100,1,1,1,0
45,3238.0,4.0,5.0,11.0,100,1,1,1,0
46,3210.0,4.0,6.0,100,100,1,1,0,0
47,3244.0,4.0,5.0,8.0,100,1,1,1,0
48,3220.0,4.0,7.000000000000001,26.0,100,1,1,1,0
49,3252.0,4.0,5.0,9.0,100,1,1,1,0
50,3236.0,4.0,6.0,10.0,100,1,1,1,0
51,3208.0,4.0,7.000000000000001,100,100,1,1,0,0
52,3246.0,4.0,6.0,11.0,100,1,1,1,0
53,3242.0,4.0,5.0,12.0,100,1,1,1,0
54,3204.0,4.0,8.0,100,100,1,1,0,0
55,3262.0,4.0,5.0,9.0,100,1,1,1,0
56,3210.0,4.0,6.0,100,100,1,1,0,0
57,3248.0,4.0,5.0,10.0,100,1,1,1,0
58,3250.0,4.0,5.0,9.0,100,1,1,1,0
59,3236.0,4.0,5.0,15.0,100,1,1,1,0
60,3248.0,4.0,6.0,10.0,100,1,1,1,0
61,3252.0,4.0,5.0,10.0,100,1,1,1,0
62,3230.0,4.0,6.0,15.0,100,1,1,1,0
63,3258.0,4.0,5.0,9.0,100,1,1,1,0
64,3254.0,4.0,5.0,9.0,100,1,1,1,0
65,3252.0,4.0,5.0,8.0,100,1,1,1,0
66,3266.0,4.0,5.0,8.0,100,1,1,1,0
67,3224.0,4.0,7.000000000000001,18.0,100,1,1,1,0
68,3238.0,4.0,5.0,11.0,100,1,1,1,0
69,3250.0,4.0,5.0,12.0,100,1,1,1,0
70,3230.0,4.0,6.0,19.0,100,1,1,1,0
71,3238.0,4.0,6.0,14.000000000000002,100,1,1,1,0
72,3240.0,4.0,5.0,10.0,100,1,1,1,0
73,3222.0,4.0,5.0,18.0,100,1,1,1,0
74,3238.0,4.0,5.0,14.000000000000002,100,1,1,1,0
75,3254.0,4.0,6.0,10.0,100,1,1,1,0
76,3232.0,4.0,6.0,18.0,100,1,1,1,0
77,3246.0,4.0,6.0,11.0,100,1,1,1,0
78,3222.0,4.0,6.0,19.0,100,1,1,1,0
79,3232.0,4.0,6.0,13.0,100,1,1,1,0
80,3250.0,4.0,4.0,9.0,100,1,1,1,0
81,3192.0,4.0,7.000000000000001,100,100,1,1,0,0
82,3210.0,4.0,6.0,100,100,1,1,0,0
83,3208.0,4.0,6.0,100,100,1,1,0,0
84,3222.0,4.0,6.0,25.0,100,1,1,1,0
85,3240.0,4.0,6.0,15.0,100,1,1,1,0
86,3236.0,4.0,6.0,13.0,100,1,1,1,0
87,3272.0,4.0,5.0,8.0,100,1,1,1,0
88,3264.0,4.0,5.0,9.0,100,1,1,1,0
89,3222.0,4.0,6.0,18.0,100,1,1,1,0
