Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
41,625.0,1.01,1.01,1.01,2.02,1,1,1,1
42,600.0,1.01,1.01,2.02,100,1,1,1,0
43,618.0,1.01,1.01,1.01,2.02,1,1,1,1
44,627.0,1.01,1.01,1.01,2.02,1,1,1,1
45,622.0,1.01,1.01,2.02,7.07,1,1,1,1
46,615.0,1.01,1.01,1.01,100,1,1,1,0
47,605.0,1.01,1.01,2.02,100,1,1,1,0
48,603.0,1.01,1.01,2.02,100,1,1,1,0
49,599.0,1.01,1.01,1.01,100,1,1,1,0
50,595.0,1.01,1.01,1.01,100,1,1,1,0
51,558.0,100,100,100,100,0,0,0,0
52,586.0,1.01,4.04,100,100,1,1,0,0
53,562.0,2.02,100,100,100,1,0,0,0
54,595.0,1.01,1.01,2.02,100,1,1,1,0
55,601.0,1.01,1.01,2.02,100,1,1,1,0
56,617.0,1.01,1.01,2.02,100,1,1,1,0
57,565.0,7.07,100,100,100,1,0,0,0
58,627.0,1.01,1.01,1.01,1.01,1,1,1,1
59,601.0,1.01,1.01,2.02,100,1,1,1,0
60,632.0,1.01,1.01,1.01,2.02,1,1,1,1
61,600.0,1.01,2.02,3.03,100,1,1,1,0
62,616.0,1.01,2.02,2.02,100,1,1,1,0
63,585.0,1.01,1.01,100,100,1,1,0,0
64,589.0,1.01,2.02,100,100,1,1,0,0
65,593.0,1.01,2.02,2.02,100,1,1,1,0
66,627.0,1.01,1.01,1.01,1.01,1,1,1,1
67,594.0,1.01,1.01,4.04,100,1,1,1,0
68,536.0,100,100,100,100,0,0,0,0
69,609.0,1.01,1.01,1.01,100,1,1,1,0
70,614.0,1.01,1.01,1.01,100,1,1,1,0
71,605.0,1.01,1.01,2.02,100,1,1,1,0
72,599.0,1.01,1.01,3.03,100,1,1,1,0
73,607.0,1.01,1.01,1.01,100,1,1,1,0
74,577.0,2.02,100,100,100,1,0,0,0
75,608.0,1.01,1.01,2.02,100,1,1,1,0
76,568.0,2.02,100,100,100,1,0,0,0
77,609.0,1.01,3.03,7.07,100,1,1,1,0
78,607.0,1.01,3.03,4.04,100,1,1,1,0
79,618.0,1.01,1.01,1.01,4.04,1,1,1,1
80,589.0,1.01,2.02,100,100,1,1,0,0
81,605.0,1.01,1.01,1.01,100,1,1,1,0
82,629.0,1.01,1.01,1.01,2.02,1,1,1,1
83,603.0,2.02,4.04,4.04,100,1,1,1,0
84,580.0,2.02,2.02,100,100,1,1,0,0
85,618.0,1.01,1.01,1.01,10.100000000000001,1,1,1,1
86,609.0,1.01,1.01,1.01,100,1,1,1,0
87,596.0,1.01,2.02,3.03,100,1,1,1,0
88,565.0,1.01,100,100,100,1,0,0,0
89,554.0,100,100,100,100,0,0,0,0
90,587.0,2.02,2.02,100,100,1,1,0,0
91,629.0,1.01,1.01,1.01,2.02,1,1,1,1
92,604.0,1.01,1.01,2.02,100,1,1,1,0
93,614.0,1.01,2.02,3.03,100,1,1,1,0
94,605.0,1.01,1.01,1.01,100,1,1,1,0
95,560.0,2.02,100,100,100,1,0,0,0
96,615.0,3.03,3.03,5.050000000000001,100,1,1,1,0
97,573.0,2.02,100,100,100,1,0,0,0
98,622.0,1.01,1.01,2.02,5.050000000000001,1,1,1,1
99,616.0,1.01,2.02,2.02,100,1,1,1,0
100,575.0,1.01,100,100,100,1,0,0,0
