Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2112.0,1.01,1.01,1.01,1.01,1,1,1,1
2,2050.0,1.01,2.02,3.03,4.04,1,1,1,1
3,2049.0,1.01,1.01,5.050000000000001,6.06,1,1,1,1
4,2086.0,1.01,1.01,1.01,1.01,1,1,1,1
5,1978.0,1.01,2.02,2.02,100,1,1,1,0
6,2088.0,5.050000000000001,8.08,8.08,12.12,1,1,1,1
7,2112.0,1.01,2.02,2.02,4.04,1,1,1,1
8,2046.0,1.01,1.01,1.01,2.02,1,1,1,1
9,2012.0,1.01,1.01,1.01,100,1,1,1,0
10,2101.0,1.01,1.01,1.01,1.01,1,1,1,1
11,2086.0,1.01,1.01,1.01,2.02,1,1,1,1
12,2000.0,1.01,1.01,1.01,100,1,1,1,0
13,2056.0,1.01,1.01,1.01,2.02,1,1,1,1
14,1890.0,2.02,100,100,100,1,0,0,0
15,1928.0,1.01,3.03,100,100,1,1,0,0
16,2071.0,1.01,1.01,3.03,3.03,1,1,1,1
17,1943.0,1.01,1.01,100,100,1,1,0,0
18,2002.0,1.01,2.02,2.02,100,1,1,1,0
19,1996.0,1.01,1.01,1.01,100,1,1,1,0
20,2101.0,1.01,1.01,1.01,1.01,1,1,1,1
21,1914.0,1.01,3.03,100,100,1,1,0,0
22,1955.0,4.04,4.04,4.04,100,1,1,1,0
23,1956.0,2.02,3.03,3.03,100,1,1,1,0
24,2104.0,1.01,1.01,1.01,1.01,1,1,1,1
25,2112.0,1.01,1.01,1.01,2.02,1,1,1,1
26,2118.0,1.01,1.01,1.01,2.02,1,1,1,1
27,2069.0,1.01,1.01,2.02,3.03,1,1,1,1
28,2102.0,1.01,1.01,1.01,1.01,1,1,1,1
29,2071.0,1.01,1.01,1.01,1.01,1,1,1,1
30,1962.0,1.01,2.02,2.02,100,1,1,1,0
31,2072.0,1.01,1.01,2.02,3.03,1,1,1,1
32,1920.0,2.02,4.04,100,100,1,1,0,0
33,2016.0,1.01,1.01,1.01,100,1,1,1,0
34,2051.0,1.01,1.01,1.01,3.03,1,1,1,1
35,2063.0,1.01,1.01,1.01,1.01,1,1,1,1
36,1897.0,1.01,100,100,100,1,0,0,0
37,1933.0,1.01,1.01,100,100,1,1,0,0
38,2118.0,1.01,1.01,1.01,1.01,1,1,1,1
39,2118.0,1.01,1.01,1.01,1.01,1,1,1,1
40,1981.0,1.01,1.01,2.02,100,1,1,1,0
41,1906.0,1.01,100,100,100,1,0,0,0
42,2114.0,1.01,1.01,1.01,1.01,1,1,1,1
43,2022.0,1.01,1.01,3.03,100,1,1,1,0
44,2118.0,1.01,1.01,1.01,1.01,1,1,1,1
45,2114.0,1.01,1.01,1.01,1.01,1,1,1,1
46,2112.0,1.01,2.02,2.02,4.04,1,1,1,1
47,1994.0,1.01,2.02,2.02,100,1,1,1,0
48,2033.0,1.01,1.01,1.01,100,1,1,1,0
49,2043.0,1.01,1.01,1.01,1.01,1,1,1,1
50,1855.0,3.03,100,100,100,1,0,0,0
51,2038.0,1.01,1.01,1.01,3.03,1,1,1,1
52,2101.0,1.01,1.01,1.01,2.02,1,1,1,1
53,2094.0,1.01,2.02,3.03,4.04,1,1,1,1
54,1937.0,1.01,4.04,100,100,1,1,0,0
55,1904.0,1.01,100,100,100,1,0,0,0
56,2001.0,1.01,1.01,1.01,100,1,1,1,0
57,2088.0,2.02,2.02,2.02,4.04,1,1,1,1
58,1961.0,1.01,2.02,3.03,100,1,1,1,0
59,2118.0,1.01,1.01,1.01,1.01,1,1,1,1
60,1932.0,1.01,2.02,100,100,1,1,0,0
61,2029.0,1.01,1.01,1.01,100,1,1,1,0
62,1989.0,2.02,2.02,3.03,100,1,1,1,0
63,2013.0,1.01,1.01,1.01,100,1,1,1,0
64,1974.0,1.01,3.03,4.04,100,1,1,1,0
65,2077.0,1.01,1.01,1.01,2.02,1,1,1,1
66,2016.0,1.01,1.01,3.03,100,1,1,1,0
67,1974.0,1.01,3.03,4.04,100,1,1,1,0
68,2000.0,2.02,2.02,2.02,100,1,1,1,0
69,1968.0,1.01,1.01,2.02,100,1,1,1,0
70,1940.0,1.01,2.02,100,100,1,1,0,0
71,2002.0,1.01,1.01,1.01,100,1,1,1,0
72,1893.0,2.02,100,100,100,1,0,0,0
73,2101.0,1.01,1.01,1.01,2.02,1,1,1,1
74,2001.0,1.01,1.01,1.01,100,1,1,1,0
75,1953.0,1.01,2.02,2.02,100,1,1,1,0
76,1957.0,2.02,2.02,3.03,100,1,1,1,0
77,2089.0,1.01,1.01,1.01,3.03,1,1,1,1
78,1996.0,1.01,2.02,3.03,100,1,1,1,0
79,2038.0,1.01,1.01,1.01,8.08,1,1,1,1
80,2114.0,3.03,3.03,3.03,4.04,1,1,1,1
81,2104.0,1.01,1.01,1.01,1.01,1,1,1,1
82,2048.0,1.01,1.01,1.01,2.02,1,1,1,1
83,1857.0,2.02,100,100,100,1,0,0,0
84,2112.0,1.01,1.01,1.01,2.02,1,1,1,1
85,2036.0,1.01,1.01,1.01,100,1,1,1,0
86,1966.0,1.01,1.01,2.02,100,1,1,1,0
87,2047.0,1.01,1.01,1.01,2.02,1,1,1,1
88,2109.0,1.01,1.01,1.01,1.01,1,1,1,1
89,1999.0,1.01,1.01,2.02,100,1,1,1,0
90,1891.0,1.01,100,100,100,1,0,0,0
91,2114.0,1.01,1.01,1.01,1.01,1,1,1,1
92,2104.0,1.01,1.01,1.01,1.01,1,1,1,1
93,2114.0,1.01,1.01,1.01,1.01,1,1,1,1
94,2086.0,1.01,1.01,1.01,1.01,1,1,1,1
95,2114.0,1.01,1.01,2.02,2.02,1,1,1,1
96,1969.0,1.01,2.02,2.02,100,1,1,1,0
97,1971.0,1.01,1.01,1.01,100,1,1,1,0
98,1948.0,1.01,2.02,100,100,1,1,0,0
99,1999.0,1.01,1.01,2.02,100,1,1,1,0
100,2014.0,1.01,1.01,1.01,100,1,1,1,0
