Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1938.0,2.0,4.0,7.000000000000001,100,1,1,1,0
2,1896.0,2.0,2.0,6.0,100,1,1,1,0
3,1871.0,2.0,7.000000000000001,100,100,1,1,0,0
4,1890.0,2.0,6.0,16.0,100,1,1,1,0
5,1920.0,2.0,3.0,5.0,100,1,1,1,0
6,1926.0,2.0,3.0,4.0,100,1,1,1,0
7,1910.0,2.0,3.0,5.0,100,1,1,1,0
8,1961.0,1.0,2.0,4.0,100,1,1,1,0
9,1961.0,1.0,2.0,2.0,100,1,1,1,0
10,1918.0,2.0,2.0,4.0,100,1,1,1,0
11,1968.0,2.0,2.0,2.0,100,1,1,1,0
12,1928.0,2.0,4.0,6.0,100,1,1,1,0
13,1941.0,2.0,2.0,4.0,100,1,1,1,0
14,1914.0,2.0,2.0,5.0,100,1,1,1,0
15,1917.0,2.0,3.0,6.0,100,1,1,1,0
16,1919.0,2.0,3.0,4.0,100,1,1,1,0
17,1930.0,2.0,2.0,4.0,100,1,1,1,0
18,1925.0,2.0,3.0,11.0,100,1,1,1,0
19,1898.0,2.0,4.0,11.0,100,1,1,1,0
20,1982.0,1.0,2.0,3.0,15.0,1,1,1,1
21,1904.0,2.0,3.0,5.0,100,1,1,1,0
22,1980.0,1.0,2.0,3.0,13.0,1,1,1,1
23,1929.0,2.0,2.0,4.0,100,1,1,1,0
24,1948.0,1.0,2.0,3.0,100,1,1,1,0
25,1894.0,2.0,2.0,6.0,100,1,1,1,0
26,1923.0,2.0,3.0,5.0,100,1,1,1,0
27,1913.0,2.0,3.0,7.000000000000001,100,1,1,1,0
28,1897.0,1.0,2.0,4.0,100,1,1,1,0
29,1878.0,2.0,4.0,100,100,1,1,0,0
30,1892.0,2.0,3.0,11.0,100,1,1,1,0
31,1935.0,2.0,4.0,9.0,100,1,1,1,0
32,1950.0,2.0,3.0,4.0,100,1,1,1,0
33,1939.0,1.0,2.0,4.0,100,1,1,1,0
34,1958.0,2.0,5.0,10.0,100,1,1,1,0
35,1930.0,2.0,3.0,7.000000000000001,100,1,1,1,0
36,1913.0,2.0,3.0,5.0,100,1,1,1,0
37,1929.0,2.0,3.0,4.0,100,1,1,1,0
38,1960.0,1.0,3.0,4.0,100,1,1,1,0
39,1931.0,2.0,2.0,4.0,100,1,1,1,0
40,1936.0,1.0,2.0,4.0,100,1,1,1,0
41,1908.0,2.0,3.0,6.0,100,1,1,1,0
42,1887.0,3.0,11.0,100,100,1,1,0,0
43,1980.0,2.0,2.0,5.0,28.000000000000004,1,1,1,1
44,1936.0,1.0,2.0,3.0,100,1,1,1,0
45,1928.0,2.0,3.0,8.0,100,1,1,1,0
46,1986.0,2.0,3.0,3.0,10.0,1,1,1,1
47,1890.0,2.0,4.0,11.0,100,1,1,1,0
48,1953.0,2.0,2.0,2.0,100,1,1,1,0
49,1887.0,2.0,3.0,100,100,1,1,0,0
50,1939.0,2.0,3.0,12.0,100,1,1,1,0
51,1948.0,2.0,2.0,3.0,100,1,1,1,0
52,1884.0,2.0,3.0,100,100,1,1,0,0
53,1930.0,2.0,3.0,8.0,100,1,1,1,0
54,1914.0,1.0,3.0,6.0,100,1,1,1,0
55,1863.0,2.0,4.0,100,100,1,1,0,0
56,1919.0,1.0,2.0,4.0,100,1,1,1,0
57,1985.0,1.0,2.0,3.0,16.0,1,1,1,1
58,1970.0,2.0,2.0,2.0,100,1,1,1,0
59,1918.0,1.0,2.0,5.0,100,1,1,1,0
60,1964.0,2.0,2.0,3.0,100,1,1,1,0
61,1907.0,2.0,3.0,9.0,100,1,1,1,0
62,1934.0,1.0,2.0,3.0,100,1,1,1,0
63,1939.0,2.0,2.0,4.0,100,1,1,1,0
64,1936.0,2.0,2.0,4.0,100,1,1,1,0
65,1903.0,2.0,8.0,11.0,100,1,1,1,0
66,1847.0,2.0,100,100,100,1,0,0,0
67,1920.0,2.0,2.0,3.0,100,1,1,1,0
68,1950.0,1.0,2.0,4.0,100,1,1,1,0
69,1933.0,2.0,2.0,3.0,100,1,1,1,0
70,1881.0,2.0,2.0,100,100,1,1,0,0
71,1863.0,2.0,17.0,100,100,1,1,0,0
72,1937.0,3.0,6.0,15.0,100,1,1,1,0
73,1948.0,1.0,2.0,3.0,100,1,1,1,0
74,1933.0,2.0,3.0,5.0,100,1,1,1,0
75,1869.0,2.0,4.0,100,100,1,1,0,0
76,1943.0,2.0,2.0,3.0,100,1,1,1,0
77,1996.0,2.0,2.0,3.0,10.0,1,1,1,1
78,1930.0,2.0,3.0,4.0,100,1,1,1,0
79,1936.0,2.0,4.0,5.0,100,1,1,1,0
80,1924.0,2.0,2.0,5.0,100,1,1,1,0
81,1910.0,2.0,3.0,6.0,100,1,1,1,0
82,1943.0,2.0,3.0,4.0,100,1,1,1,0
83,1942.0,2.0,2.0,4.0,100,1,1,1,0
84,1903.0,2.0,2.0,4.0,100,1,1,1,0
85,1939.0,2.0,2.0,4.0,100,1,1,1,0
86,1946.0,1.0,2.0,3.0,100,1,1,1,0
87,1844.0,2.0,100,100,100,1,0,0,0
88,1940.0,2.0,2.0,4.0,100,1,1,1,0
89,1914.0,2.0,3.0,6.0,100,1,1,1,0
90,1924.0,2.0,3.0,5.0,100,1,1,1,0
91,1870.0,3.0,12.0,100,100,1,1,0,0
92,1934.0,1.0,2.0,2.0,100,1,1,1,0
93,1921.0,2.0,4.0,11.0,100,1,1,1,0
94,1934.0,3.0,5.0,8.0,100,1,1,1,0
95,1928.0,2.0,4.0,8.0,100,1,1,1,0
96,1890.0,1.0,2.0,3.0,100,1,1,1,0
97,1946.0,1.0,2.0,2.0,100,1,1,1,0
98,1925.0,2.0,3.0,8.0,100,1,1,1,0
99,1911.0,2.0,4.0,11.0,100,1,1,1,0
100,1922.0,2.0,2.0,6.0,100,1,1,1,0
