Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,125.0,3.03,3.03,3.03,6.06,1,1,1,1
2,123.0,4.04,5.050000000000001,5.050000000000001,24.24,1,1,1,1
3,124.0,3.03,3.03,3.03,3.03,1,1,1,1
4,126.0,2.02,3.03,3.03,3.03,1,1,1,1
5,115.0,5.050000000000001,14.14,100,100,1,1,0,0
6,108.0,100,100,100,100,0,0,0,0
7,127.0,2.02,3.03,3.03,6.06,1,1,1,1
8,125.0,3.03,3.03,3.03,3.03,1,1,1,1
9,127.0,3.03,3.03,3.03,4.04,1,1,1,1
10,120.0,6.06,7.07,16.16,100,1,1,1,0
11,125.0,5.050000000000001,7.07,7.07,15.149999999999999,1,1,1,1
12,125.0,3.03,3.03,3.03,4.04,1,1,1,1
13,112.0,7.07,100,100,100,1,0,0,0
14,115.0,7.07,19.19,100,100,1,1,0,0
15,125.0,2.02,3.03,3.03,4.04,1,1,1,1
16,114.0,5.050000000000001,100,100,100,1,0,0,0
17,116.0,5.050000000000001,6.06,100,100,1,1,0,0
18,124.0,5.050000000000001,6.06,7.07,13.13,1,1,1,1
19,120.0,3.03,3.03,3.03,100,1,1,1,0
20,120.0,2.02,3.03,4.04,100,1,1,1,0
21,108.0,100,100,100,100,0,0,0,0
22,113.0,5.050000000000001,100,100,100,1,0,0,0
23,120.0,15.149999999999999,16.16,17.17,100,1,1,1,0
24,125.0,4.04,5.050000000000001,9.09,15.149999999999999,1,1,1,1
25,117.0,4.04,5.050000000000001,8.08,100,1,1,1,0
26,120.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
27,116.0,3.03,6.06,100,100,1,1,0,0
28,124.0,2.02,2.02,2.02,6.06,1,1,1,1
29,117.0,4.04,11.11,12.12,100,1,1,1,0
30,119.0,3.03,3.03,4.04,100,1,1,1,0
31,125.0,6.06,6.06,7.07,9.09,1,1,1,1
32,125.0,3.03,3.03,3.03,4.04,1,1,1,1
33,124.0,2.02,3.03,3.03,4.04,1,1,1,1
34,120.0,3.03,3.03,4.04,100,1,1,1,0
35,125.0,3.03,3.03,3.03,4.04,1,1,1,1
36,124.0,5.050000000000001,7.07,10.100000000000001,11.11,1,1,1,1
37,120.0,4.04,5.050000000000001,7.07,100,1,1,1,0
38,127.0,2.02,3.03,3.03,4.04,1,1,1,1
39,125.0,2.02,3.03,3.03,3.03,1,1,1,1
40,125.0,3.03,4.04,4.04,9.09,1,1,1,1
41,119.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
42,125.0,2.02,2.02,2.02,2.02,1,1,1,1
43,116.0,4.04,5.050000000000001,100,100,1,1,0,0
44,127.0,3.03,3.03,3.03,4.04,1,1,1,1
45,126.0,3.03,3.03,4.04,4.04,1,1,1,1
46,126.0,3.03,4.04,4.04,4.04,1,1,1,1
47,125.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
48,125.0,2.02,3.03,4.04,8.08,1,1,1,1
49,125.0,4.04,5.050000000000001,5.050000000000001,6.06,1,1,1,1
50,126.0,2.02,2.02,2.02,3.03,1,1,1,1
51,125.0,5.050000000000001,5.050000000000001,5.050000000000001,8.08,1,1,1,1
52,113.0,5.050000000000001,100,100,100,1,0,0,0
53,111.0,12.12,100,100,100,1,0,0,0
54,126.0,4.04,7.07,10.100000000000001,12.12,1,1,1,1
55,125.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
56,125.0,3.03,3.03,3.03,4.04,1,1,1,1
57,121.0,9.09,15.149999999999999,20.200000000000003,100,1,1,1,0
58,127.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
59,126.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
60,126.0,3.03,3.03,3.03,4.04,1,1,1,1
61,127.0,4.04,4.04,5.050000000000001,5.050000000000001,1,1,1,1
62,118.0,3.03,3.03,5.050000000000001,100,1,1,1,0
63,111.0,12.12,100,100,100,1,0,0,0
64,117.0,3.03,4.04,6.06,100,1,1,1,0
65,118.0,3.03,3.03,3.03,100,1,1,1,0
66,114.0,5.050000000000001,100,100,100,1,0,0,0
67,116.0,3.03,4.04,100,100,1,1,0,0
68,102.0,100,100,100,100,0,0,0,0
