Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1828.0,1.01,1.01,1.01,2.02,1,1,1,1
2,1828.0,1.01,2.02,2.02,7.07,1,1,1,1
3,1798.0,1.01,1.01,2.02,100,1,1,1,0
4,1859.0,4.04,5.050000000000001,5.050000000000001,6.06,1,1,1,1
5,1790.0,1.01,2.02,2.02,100,1,1,1,0
6,1783.0,1.01,1.01,2.02,100,1,1,1,0
7,1846.0,1.01,1.01,1.01,3.03,1,1,1,1
8,1874.0,1.01,2.02,2.02,2.02,1,1,1,1
9,1790.0,1.01,1.01,1.01,100,1,1,1,0
10,1862.0,1.01,1.01,1.01,4.04,1,1,1,1
11,1764.0,1.01,1.01,1.01,100,1,1,1,0
12,1853.0,1.01,1.01,5.050000000000001,5.050000000000001,1,1,1,1
13,1802.0,1.01,1.01,2.02,100,1,1,1,0
14,1902.0,1.01,1.01,1.01,2.02,1,1,1,1
15,1807.0,1.01,1.01,2.02,100,1,1,1,0
16,1839.0,1.01,1.01,1.01,2.02,1,1,1,1
17,1792.0,1.01,1.01,1.01,100,1,1,1,0
18,1859.0,2.02,3.03,6.06,7.07,1,1,1,1
19,1828.0,1.01,1.01,1.01,6.06,1,1,1,1
20,1843.0,1.01,1.01,1.01,1.01,1,1,1,1
21,1805.0,1.01,1.01,1.01,100,1,1,1,0
22,1782.0,1.01,1.01,1.01,100,1,1,1,0
23,1848.0,1.01,1.01,1.01,4.04,1,1,1,1
24,1790.0,1.01,2.02,2.02,100,1,1,1,0
25,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
26,1755.0,1.01,2.02,4.04,100,1,1,1,0
27,1798.0,1.01,1.01,4.04,100,1,1,1,0
28,1711.0,1.01,100,100,100,1,0,0,0
29,1807.0,1.01,1.01,1.01,100,1,1,1,0
30,1845.0,1.01,1.01,1.01,2.02,1,1,1,1
31,1762.0,1.01,2.02,2.02,100,1,1,1,0
32,1834.0,1.01,1.01,1.01,1.01,1,1,1,1
33,1777.0,1.01,1.01,1.01,100,1,1,1,0
34,1799.0,1.01,1.01,2.02,100,1,1,1,0
35,1806.0,1.01,1.01,2.02,100,1,1,1,0
36,1828.0,1.01,1.01,1.01,1.01,1,1,1,1
37,1766.0,1.01,1.01,1.01,100,1,1,1,0
38,1809.0,1.01,2.02,3.03,100,1,1,1,0
39,1713.0,1.01,12.12,100,100,1,1,0,0
40,1841.0,1.01,1.01,1.01,1.01,1,1,1,1
41,1750.0,1.01,2.02,4.04,100,1,1,1,0
42,1837.0,1.01,1.01,2.02,3.03,1,1,1,1
43,1818.0,1.01,1.01,1.01,100,1,1,1,0
44,1734.0,1.01,2.02,100,100,1,1,0,0
45,1782.0,1.01,1.01,1.01,100,1,1,1,0
46,1811.0,1.01,1.01,2.02,100,1,1,1,0
47,1811.0,1.01,1.01,2.02,100,1,1,1,0
48,1783.0,1.01,1.01,2.02,100,1,1,1,0
49,1717.0,1.01,11.11,100,100,1,1,0,0
50,1807.0,1.01,1.01,1.01,100,1,1,1,0
51,1874.0,1.01,1.01,1.01,3.03,1,1,1,1
52,1806.0,1.01,1.01,1.01,100,1,1,1,0
53,1789.0,1.01,1.01,1.01,100,1,1,1,0
54,1839.0,1.01,1.01,1.01,1.01,1,1,1,1
55,1847.0,1.01,1.01,1.01,2.02,1,1,1,1
56,1767.0,1.01,1.01,2.02,100,1,1,1,0
57,1833.0,1.01,1.01,1.01,1.01,1,1,1,1
58,1867.0,1.01,1.01,1.01,1.01,1,1,1,1
59,1874.0,1.01,1.01,1.01,2.02,1,1,1,1
60,1814.0,1.01,1.01,1.01,100,1,1,1,0
61,1850.0,1.01,2.02,2.02,4.04,1,1,1,1
62,1862.0,2.02,2.02,2.02,3.03,1,1,1,1
63,1777.0,1.01,1.01,2.02,100,1,1,1,0
64,1866.0,1.01,1.01,1.01,1.01,1,1,1,1
65,1844.0,1.01,1.01,1.01,1.01,1,1,1,1
66,1835.0,1.01,1.01,1.01,2.02,1,1,1,1
67,1778.0,1.01,1.01,1.01,100,1,1,1,0
68,1809.0,1.01,1.01,1.01,100,1,1,1,0
69,1898.0,1.01,1.01,1.01,2.02,1,1,1,1
70,1768.0,1.01,1.01,2.02,100,1,1,1,0
71,1768.0,1.01,2.02,2.02,100,1,1,1,0
72,1827.0,1.01,1.01,1.01,3.03,1,1,1,1
73,1811.0,1.01,1.01,1.01,100,1,1,1,0
74,1770.0,1.01,1.01,1.01,100,1,1,1,0
75,1820.0,1.01,1.01,2.02,100,1,1,1,0
76,1698.0,2.02,100,100,100,1,0,0,0
77,1817.0,3.03,3.03,3.03,100,1,1,1,0
78,1848.0,1.01,4.04,4.04,5.050000000000001,1,1,1,1
79,1851.0,1.01,1.01,1.01,1.01,1,1,1,1
80,1837.0,1.01,1.01,1.01,1.01,1,1,1,1
81,1848.0,1.01,1.01,1.01,1.01,1,1,1,1
82,1845.0,1.01,1.01,1.01,2.02,1,1,1,1
83,1852.0,1.01,1.01,1.01,1.01,1,1,1,1
84,1747.0,1.01,2.02,100,100,1,1,0,0
85,1859.0,1.01,1.01,1.01,1.01,1,1,1,1
86,1830.0,1.01,1.01,1.01,4.04,1,1,1,1
87,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
88,1835.0,1.01,1.01,1.01,1.01,1,1,1,1
89,1788.0,1.01,1.01,1.01,100,1,1,1,0
90,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
91,1856.0,1.01,1.01,1.01,1.01,1,1,1,1
92,1828.0,1.01,1.01,1.01,2.02,1,1,1,1
93,1813.0,1.01,1.01,1.01,100,1,1,1,0
94,1828.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
95,1862.0,1.01,2.02,2.02,4.04,1,1,1,1
96,1809.0,1.01,1.01,2.02,100,1,1,1,0
97,1731.0,1.01,1.01,100,100,1,1,0,0
98,1756.0,1.01,2.02,2.02,100,1,1,1,0
99,1859.0,1.01,1.01,1.01,1.01,1,1,1,1
100,1809.0,1.01,2.02,2.02,100,1,1,1,0
