Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1823.0,5.050000000000001,9.09,100,100,1,1,0,0
2,1948.0,3.03,5.050000000000001,12.12,14.14,1,1,1,1
3,1858.0,6.06,7.07,10.100000000000001,100,1,1,1,0
4,1990.0,19.19,22.22,26.26,29.29,1,1,1,1
5,1811.0,5.050000000000001,21.21,100,100,1,1,0,0
6,1858.0,4.04,4.04,4.04,100,1,1,1,0
7,1914.0,4.04,5.050000000000001,5.050000000000001,8.08,1,1,1,1
8,1946.0,4.04,5.050000000000001,5.050000000000001,9.09,1,1,1,1
9,1867.0,6.06,13.13,17.17,100,1,1,1,0
10,1851.0,3.03,12.12,12.12,100,1,1,1,0
11,1814.0,4.04,7.07,100,100,1,1,0,0
12,1882.0,4.04,5.050000000000001,7.07,100,1,1,1,0
13,1860.0,5.050000000000001,7.07,9.09,100,1,1,1,0
14,1805.0,7.07,11.11,100,100,1,1,0,0
15,1765.0,5.050000000000001,100,100,100,1,0,0,0
16,1868.0,9.09,12.12,13.13,100,1,1,1,0
17,1914.0,5.050000000000001,7.07,8.08,23.23,1,1,1,1
18,1862.0,3.03,5.050000000000001,6.06,100,1,1,1,0
19,1931.0,3.03,5.050000000000001,5.050000000000001,13.13,1,1,1,1
20,1850.0,4.04,7.07,36.36,100,1,1,1,0
21,1839.0,4.04,5.050000000000001,16.16,100,1,1,1,0
22,1898.0,3.03,4.04,8.08,100,1,1,1,0
23,1860.0,3.03,4.04,6.06,100,1,1,1,0
24,1810.0,14.14,18.18,100,100,1,1,0,0
25,1897.0,5.050000000000001,7.07,8.08,100,1,1,1,0
26,1804.0,6.06,8.08,100,100,1,1,0,0
27,1818.0,4.04,5.050000000000001,100,100,1,1,0,0
28,1873.0,6.06,6.06,8.08,100,1,1,1,0
29,1889.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
30,1917.0,4.04,4.04,4.04,17.17,1,1,1,1
31,1794.0,20.200000000000003,31.31,100,100,1,1,0,0
32,1887.0,4.04,7.07,9.09,100,1,1,1,0
33,1873.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
34,1828.0,3.03,6.06,30.299999999999997,100,1,1,1,0
35,1946.0,4.04,4.04,10.100000000000001,22.22,1,1,1,1
36,1905.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
37,1782.0,8.08,100,100,100,1,0,0,0
38,1888.0,4.04,5.050000000000001,6.06,100,1,1,1,0
39,1849.0,2.02,2.02,8.08,100,1,1,1,0
40,1913.0,4.04,5.050000000000001,6.06,8.08,1,1,1,1
41,1843.0,4.04,6.06,6.06,100,1,1,1,0
42,1848.0,7.07,10.100000000000001,12.12,100,1,1,1,0
43,1870.0,5.050000000000001,9.09,11.11,100,1,1,1,0
44,1895.0,4.04,4.04,4.04,100,1,1,1,0
45,1846.0,5.050000000000001,10.100000000000001,14.14,100,1,1,1,0
46,1772.0,11.11,100,100,100,1,0,0,0
47,1905.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
48,1842.0,3.03,7.07,27.270000000000003,100,1,1,1,0
49,1936.0,3.03,5.050000000000001,5.050000000000001,17.17,1,1,1,1
50,1793.0,4.04,16.16,100,100,1,1,0,0
51,1878.0,6.06,12.12,13.13,100,1,1,1,0
52,1717.0,100,100,100,100,0,0,0,0
53,1850.0,4.04,4.04,16.16,100,1,1,1,0
54,1942.0,7.07,11.11,23.23,31.31,1,1,1,1
55,1884.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
56,1830.0,4.04,7.07,100,100,1,1,0,0
57,1792.0,4.04,5.050000000000001,100,100,1,1,0,0
58,1776.0,9.09,100,100,100,1,0,0,0
59,1756.0,4.04,100,100,100,1,0,0,0
60,1905.0,5.050000000000001,15.149999999999999,25.25,100,1,1,1,0
61,1914.0,4.04,5.050000000000001,5.050000000000001,22.22,1,1,1,1
62,1885.0,4.04,4.04,5.050000000000001,100,1,1,1,0
63,1783.0,9.09,100,100,100,1,0,0,0
64,1896.0,4.04,4.04,9.09,100,1,1,1,0
65,1939.0,4.04,4.04,5.050000000000001,18.18,1,1,1,1
66,1903.0,5.050000000000001,7.07,16.16,100,1,1,1,0
67,1823.0,7.07,24.24,100,100,1,1,0,0
68,1941.0,5.050000000000001,5.050000000000001,6.06,12.12,1,1,1,1
69,1862.0,4.04,7.07,7.07,100,1,1,1,0
70,1895.0,3.03,3.03,4.04,100,1,1,1,0
71,1776.0,18.18,100,100,100,1,0,0,0
72,1925.0,8.08,9.09,10.100000000000001,17.17,1,1,1,1
73,1943.0,3.03,3.03,3.03,6.06,1,1,1,1
74,1957.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
75,1953.0,3.03,6.06,7.07,12.12,1,1,1,1
76,1665.0,100,100,100,100,0,0,0,0
77,1947.0,3.03,4.04,7.07,12.12,1,1,1,1
78,1852.0,5.050000000000001,6.06,9.09,100,1,1,1,0
79,1909.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
80,1796.0,8.08,10.100000000000001,100,100,1,1,0,0
81,1664.0,100,100,100,100,0,0,0,0
82,1930.0,4.04,6.06,10.100000000000001,34.34,1,1,1,1
83,1792.0,7.07,9.09,100,100,1,1,0,0
