Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.01,695.0,3.03,4.04,4.04,8.08,1,1,1,1
2,0.01,642.0,3.03,100,100,100,1,0,0,0
3,0.01,696.0,1.01,3.03,4.04,4.04,1,1,1,1
4,0.01,620.0,100,100,100,100,0,0,0,0
5,0.01,675.0,2.02,3.03,4.04,100,1,1,1,0
6,0.01,693.0,1.01,1.01,1.01,3.03,1,1,1,1
7,0.01,676.0,2.02,2.02,3.03,100,1,1,1,0
8,0.01,719.0,1.01,1.01,1.01,2.02,1,1,1,1
9,0.01,645.0,1.01,100,100,100,1,0,0,0
10,0.01,620.0,100,100,100,100,0,0,0,0
11,0.01,687.0,1.01,1.01,1.01,100,1,1,1,0
12,0.01,654.0,2.02,4.04,100,100,1,1,0,0
13,0.01,679.0,1.01,2.02,2.02,100,1,1,1,0
14,0.01,682.0,1.01,1.01,1.01,100,1,1,1,0
15,0.01,647.0,1.01,100,100,100,1,0,0,0
16,0.01,689.0,1.01,1.01,1.01,100,1,1,1,0
17,0.01,706.0,1.01,1.01,1.01,3.03,1,1,1,1
18,0.01,586.0,100,100,100,100,0,0,0,0
19,0.01,636.0,5.050000000000001,100,100,100,1,0,0,0
20,0.01,695.0,1.01,1.01,1.01,1.01,1,1,1,1
21,0.01,687.0,1.01,1.01,1.01,100,1,1,1,0
22,0.01,626.0,100,100,100,100,0,0,0,0
23,0.01,673.0,1.01,2.02,2.02,100,1,1,1,0
24,0.01,649.0,1.01,2.02,100,100,1,1,0,0
25,0.01,684.0,1.01,1.01,1.01,100,1,1,1,0
26,0.01,601.0,100,100,100,100,0,0,0,0
27,0.01,621.0,100,100,100,100,0,0,0,0
28,0.01,666.0,1.01,1.01,2.02,100,1,1,1,0
29,0.01,679.0,1.01,1.01,1.01,100,1,1,1,0
30,0.01,659.0,1.01,1.01,100,100,1,1,0,0
31,0.01,683.0,1.01,1.01,1.01,100,1,1,1,0
32,0.01,676.0,1.01,1.01,1.01,100,1,1,1,0
33,0.01,679.0,1.01,1.01,1.01,100,1,1,1,0
34,0.01,656.0,1.01,2.02,100,100,1,1,0,0
35,0.01,684.0,1.01,1.01,1.01,100,1,1,1,0
36,0.01,659.0,1.01,2.02,100,100,1,1,0,0
37,0.01,679.0,1.01,1.01,1.01,100,1,1,1,0
38,0.01,621.0,100,100,100,100,0,0,0,0
39,0.01,693.0,1.01,1.01,1.01,1.01,1,1,1,1
40,0.01,712.0,1.01,3.03,6.06,6.06,1,1,1,1
41,0.01,672.0,1.01,1.01,1.01,100,1,1,1,0
42,0.01,692.0,1.01,1.01,1.01,100,1,1,1,0
43,0.01,643.0,2.02,100,100,100,1,0,0,0
44,0.01,691.0,1.01,1.01,1.01,100,1,1,1,0
45,0.01,693.0,1.01,1.01,1.01,4.04,1,1,1,1
46,0.01,648.0,1.01,100,100,100,1,0,0,0
47,0.01,617.0,100,100,100,100,0,0,0,0
48,0.01,656.0,1.01,2.02,100,100,1,1,0,0
49,0.01,625.0,100,100,100,100,0,0,0,0
