Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.005,80.0,2.02,2.02,3.03,4.04,1,1,1,1
2,0.005,80.0,2.02,3.03,4.04,4.04,1,1,1,1
3,0.005,79.0,2.02,5.050000000000001,6.06,100,1,1,1,0
4,0.005,80.0,2.02,2.02,3.03,4.04,1,1,1,1
5,0.005,79.0,3.03,3.03,5.050000000000001,100,1,1,1,0
6,0.005,73.0,2.02,100,100,100,1,0,0,0
7,0.005,78.0,3.03,3.03,3.03,100,1,1,1,0
8,0.005,80.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
9,0.005,75.0,2.02,3.03,100,100,1,1,0,0
10,0.005,81.0,2.02,2.02,2.02,4.04,1,1,1,1
11,0.005,79.0,6.06,14.14,15.149999999999999,100,1,1,1,0
12,0.005,80.0,2.02,2.02,2.02,3.03,1,1,1,1
13,0.005,80.0,2.02,2.02,3.03,3.03,1,1,1,1
14,0.005,82.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
15,0.005,81.0,6.06,21.21,21.21,22.22,1,1,1,1
16,0.005,80.0,2.02,2.02,3.03,4.04,1,1,1,1
17,0.005,80.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
18,0.005,80.0,3.03,4.04,4.04,6.06,1,1,1,1
19,0.005,81.0,4.04,4.04,6.06,10.100000000000001,1,1,1,1
20,0.005,82.0,2.02,2.02,3.03,3.03,1,1,1,1
21,0.005,80.0,2.02,2.02,4.04,5.050000000000001,1,1,1,1
22,0.005,81.0,2.02,2.02,3.03,4.04,1,1,1,1
23,0.005,80.0,2.02,2.02,2.02,4.04,1,1,1,1
24,0.005,81.0,6.06,7.07,8.08,9.09,1,1,1,1
25,0.005,78.0,2.02,3.03,3.03,100,1,1,1,0
26,0.005,79.0,2.02,2.02,2.02,100,1,1,1,0
27,0.005,80.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
28,0.005,80.0,2.02,2.02,2.02,4.04,1,1,1,1
29,0.005,80.0,2.02,4.04,4.04,6.06,1,1,1,1
30,0.005,81.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
31,0.005,79.0,3.03,3.03,4.04,100,1,1,1,0
32,0.005,82.0,2.02,2.02,3.03,29.29,1,1,1,1
33,0.005,73.0,3.03,100,100,100,1,0,0,0
34,0.005,80.0,2.02,2.02,3.03,4.04,1,1,1,1
35,0.005,81.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
36,0.005,80.0,2.02,2.02,3.03,6.06,1,1,1,1
37,0.005,82.0,3.03,3.03,3.03,28.28,1,1,1,1
38,0.005,72.0,100,100,100,100,0,0,0,0
39,0.005,81.0,2.02,2.02,2.02,4.04,1,1,1,1
40,0.005,82.0,3.03,12.12,12.12,41.410000000000004,1,1,1,1
41,0.005,80.0,1.01,2.02,2.02,4.04,1,1,1,1
42,0.005,79.0,2.02,2.02,2.02,100,1,1,1,0
43,0.005,75.0,5.050000000000001,5.050000000000001,100,100,1,1,0,0
44,0.005,82.0,2.02,2.02,3.03,4.04,1,1,1,1
45,0.005,79.0,4.04,4.04,5.050000000000001,100,1,1,1,0
46,0.005,80.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
47,0.005,79.0,7.07,16.16,16.16,100,1,1,1,0
48,0.005,80.0,2.02,2.02,3.03,4.04,1,1,1,1
49,0.005,77.0,3.03,3.03,3.03,100,1,1,1,0
50,0.005,81.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
51,0.005,81.0,2.02,2.02,3.03,4.04,1,1,1,1
52,0.005,80.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
53,0.005,81.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
54,0.005,80.0,2.02,2.02,2.02,7.07,1,1,1,1
55,0.005,81.0,2.02,2.02,3.03,3.03,1,1,1,1
56,0.005,80.0,2.02,2.02,2.02,4.04,1,1,1,1
57,0.005,80.0,2.02,2.02,2.02,4.04,1,1,1,1
58,0.005,79.0,3.03,3.03,4.04,100,1,1,1,0
59,0.005,73.0,11.11,100,100,100,1,0,0,0
60,0.005,77.0,2.02,2.02,3.03,100,1,1,1,0
61,0.005,80.0,4.04,4.04,6.06,7.07,1,1,1,1
62,0.005,79.0,3.03,3.03,3.03,100,1,1,1,0
63,0.005,81.0,2.02,2.02,2.02,3.03,1,1,1,1
64,0.005,81.0,3.03,3.03,3.03,4.04,1,1,1,1
65,0.005,75.0,3.03,3.03,100,100,1,1,0,0
66,0.005,80.0,3.03,6.06,6.06,8.08,1,1,1,1
67,0.005,80.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
68,0.005,78.0,2.02,2.02,2.02,100,1,1,1,0
69,0.005,79.0,10.100000000000001,19.19,19.19,100,1,1,1,0
70,0.005,81.0,2.02,2.02,3.03,4.04,1,1,1,1
71,0.005,80.0,2.02,2.02,2.02,3.03,1,1,1,1
