Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0,78.0,3.03,3.03,3.03,100,1,1,1,0
2,0.0,73.0,2.02,100,100,100,1,0,0,0
3,0.0,78.0,2.02,2.02,2.02,100,1,1,1,0
4,0.0,82.0,2.02,2.02,2.02,3.03,1,1,1,1
5,0.0,82.0,4.04,5.050000000000001,5.050000000000001,8.08,1,1,1,1
6,0.0,79.0,2.02,2.02,2.02,100,1,1,1,0
7,0.0,83.0,2.02,2.02,2.02,3.03,1,1,1,1
8,0.0,78.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
9,0.0,82.0,2.02,2.02,3.03,26.26,1,1,1,1
10,0.0,83.0,1.01,1.01,1.01,2.02,1,1,1,1
11,0.0,74.0,4.04,100,100,100,1,0,0,0
12,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
13,0.0,80.0,2.02,2.02,3.03,4.04,1,1,1,1
14,0.0,82.0,1.01,2.02,2.02,15.149999999999999,1,1,1,1
15,0.0,80.0,2.02,2.02,2.02,15.149999999999999,1,1,1,1
16,0.0,81.0,3.03,4.04,5.050000000000001,7.07,1,1,1,1
17,0.0,81.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
18,0.0,81.0,3.03,3.03,3.03,14.14,1,1,1,1
19,0.0,80.0,2.02,2.02,3.03,6.06,1,1,1,1
20,0.0,80.0,1.01,2.02,3.03,10.100000000000001,1,1,1,1
21,0.0,80.0,2.02,2.02,2.02,4.04,1,1,1,1
22,0.0,78.0,2.02,2.02,3.03,100,1,1,1,0
23,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
24,0.0,83.0,1.01,2.02,3.03,3.03,1,1,1,1
25,0.0,74.0,8.08,100,100,100,1,0,0,0
26,0.0,83.0,2.02,2.02,2.02,2.02,1,1,1,1
27,0.0,75.0,3.03,4.04,100,100,1,1,0,0
28,0.0,82.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
29,0.0,79.0,2.02,3.03,4.04,100,1,1,1,0
30,0.0,83.0,2.02,2.02,2.02,3.03,1,1,1,1
31,0.0,75.0,36.36,51.51,100,100,1,1,0,0
32,0.0,80.0,3.03,4.04,4.04,10.100000000000001,1,1,1,1
33,0.0,77.0,2.02,2.02,3.03,100,1,1,1,0
34,0.0,80.0,3.03,3.03,24.24,25.25,1,1,1,1
35,0.0,80.0,2.02,3.03,5.050000000000001,9.09,1,1,1,1
36,0.0,79.0,3.03,3.03,3.03,100,1,1,1,0
37,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
38,0.0,83.0,2.02,2.02,2.02,3.03,1,1,1,1
39,0.0,79.0,2.02,3.03,3.03,100,1,1,1,0
40,0.0,80.0,2.02,2.02,2.02,9.09,1,1,1,1
41,0.0,82.0,2.02,2.02,2.02,2.02,1,1,1,1
42,0.0,80.0,3.03,3.03,4.04,8.08,1,1,1,1
43,0.0,82.0,2.02,4.04,4.04,17.17,1,1,1,1
44,0.0,82.0,2.02,2.02,2.02,2.02,1,1,1,1
45,0.0,75.0,6.06,6.06,100,100,1,1,0,0
46,0.0,82.0,2.02,2.02,3.03,3.03,1,1,1,1
47,0.0,80.0,2.02,2.02,2.02,4.04,1,1,1,1
48,0.0,82.0,2.02,2.02,2.02,3.03,1,1,1,1
49,0.0,81.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
50,0.0,80.0,2.02,2.02,3.03,3.03,1,1,1,1
51,0.0,77.0,5.050000000000001,17.17,22.22,100,1,1,1,0
52,0.0,79.0,3.03,4.04,5.050000000000001,100,1,1,1,0
53,0.0,80.0,2.02,3.03,3.03,6.06,1,1,1,1
54,0.0,80.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
55,0.0,81.0,2.02,2.02,2.02,3.03,1,1,1,1
56,0.0,82.0,2.02,4.04,5.050000000000001,8.08,1,1,1,1
57,0.0,76.0,3.03,8.08,100,100,1,1,0,0
58,0.0,78.0,2.02,4.04,5.050000000000001,100,1,1,1,0
59,0.0,82.0,2.02,2.02,2.02,2.02,1,1,1,1
60,0.0,75.0,4.04,4.04,100,100,1,1,0,0
61,0.0,79.0,29.29,34.34,34.34,100,1,1,1,0
62,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
63,0.0,77.0,2.02,4.04,4.04,100,1,1,1,0
64,0.0,80.0,2.02,2.02,3.03,8.08,1,1,1,1
65,0.0,80.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
66,0.0,78.0,2.02,2.02,2.02,100,1,1,1,0
67,0.0,80.0,2.02,2.02,2.02,4.04,1,1,1,1
68,0.0,79.0,2.02,3.03,4.04,100,1,1,1,0
69,0.0,79.0,2.02,6.06,9.09,100,1,1,1,0
70,0.0,71.0,100,100,100,100,0,0,0,0
71,0.0,83.0,2.02,2.02,2.02,4.04,1,1,1,1
72,0.0,81.0,2.02,2.02,2.02,3.03,1,1,1,1
73,0.0,80.0,1.01,2.02,2.02,4.04,1,1,1,1
74,0.0,80.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
75,0.0,82.0,2.02,2.02,2.02,21.21,1,1,1,1
76,0.0,75.0,4.04,6.06,100,100,1,1,0,0
77,0.0,79.0,3.03,3.03,3.03,100,1,1,1,0
78,0.0,72.0,100,100,100,100,0,0,0,0
79,0.0,82.0,2.02,3.03,3.03,6.06,1,1,1,1
80,0.0,81.0,2.02,3.03,3.03,7.07,1,1,1,1
81,0.0,79.0,2.02,2.02,2.02,100,1,1,1,0
82,0.0,82.0,1.01,2.02,2.02,2.02,1,1,1,1
83,0.0,77.0,2.02,2.02,3.03,100,1,1,1,0
84,0.0,80.0,1.01,2.02,2.02,3.03,1,1,1,1
85,0.0,78.0,2.02,3.03,4.04,100,1,1,1,0
86,0.0,80.0,2.02,3.03,3.03,4.04,1,1,1,1
87,0.0,80.0,8.08,11.11,12.12,38.38,1,1,1,1
88,0.0,79.0,2.02,2.02,2.02,100,1,1,1,0
89,0.0,79.0,2.02,3.03,4.04,100,1,1,1,0
90,0.0,78.0,2.02,2.02,3.03,100,1,1,1,0
91,0.0,75.0,7.07,11.11,100,100,1,1,0,0
92,0.0,81.0,2.02,3.03,4.04,7.07,1,1,1,1
93,0.0,79.0,2.02,2.02,2.02,100,1,1,1,0
94,0.0,77.0,2.02,2.02,4.04,100,1,1,1,0
95,0.0,73.0,7.07,100,100,100,1,0,0,0
96,0.0,81.0,2.02,2.02,3.03,4.04,1,1,1,1
97,0.0,78.0,2.02,2.02,5.050000000000001,100,1,1,1,0
98,0.0,81.0,2.02,2.02,2.02,4.04,1,1,1,1
99,0.0,80.0,2.02,2.02,4.04,16.16,1,1,1,1
100,0.0,81.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
