Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3.0,2929.0,4.04,100,100,100,1,0,0,0
2,3.0,2935.0,4.04,100,100,100,1,0,0,0
3,3.0,2984.0,3.03,100,100,100,1,0,0,0
4,3.0,2943.0,3.03,100,100,100,1,0,0,0
5,3.0,3005.0,2.02,100,100,100,1,0,0,0
6,3.0,2920.0,4.04,100,100,100,1,0,0,0
7,3.0,2970.0,3.03,100,100,100,1,0,0,0
8,3.0,2936.0,4.04,100,100,100,1,0,0,0
9,3.0,2954.0,3.03,100,100,100,1,0,0,0
10,3.0,2915.0,8.08,100,100,100,1,0,0,0
11,3.0,2952.0,3.03,100,100,100,1,0,0,0
12,3.0,2949.0,4.04,100,100,100,1,0,0,0
13,3.0,2956.0,4.04,100,100,100,1,0,0,0
14,3.0,2954.0,4.04,100,100,100,1,0,0,0
15,3.0,2962.0,3.03,100,100,100,1,0,0,0
16,3.0,2952.0,4.04,100,100,100,1,0,0,0
17,3.0,3000.0,3.03,100,100,100,1,0,0,0
18,3.0,2895.0,100,100,100,100,0,0,0,0
19,3.0,2943.0,4.04,100,100,100,1,0,0,0
20,3.0,2918.0,6.06,100,100,100,1,0,0,0
21,3.0,2969.0,4.04,100,100,100,1,0,0,0
22,3.0,2989.0,3.03,100,100,100,1,0,0,0
23,3.0,2919.0,6.06,100,100,100,1,0,0,0
24,3.0,3014.0,2.02,7.07,100,100,1,1,0,0
25,3.0,2956.0,3.03,100,100,100,1,0,0,0
26,3.0,2941.0,5.050000000000001,100,100,100,1,0,0,0
27,3.0,2969.0,3.03,100,100,100,1,0,0,0
28,3.0,2942.0,4.04,100,100,100,1,0,0,0
29,3.0,2939.0,4.04,100,100,100,1,0,0,0
30,3.0,2965.0,3.03,100,100,100,1,0,0,0
31,3.0,2977.0,3.03,100,100,100,1,0,0,0
32,3.0,2952.0,4.04,100,100,100,1,0,0,0
33,3.0,2916.0,11.11,100,100,100,1,0,0,0
34,3.0,2993.0,3.03,100,100,100,1,0,0,0
35,3.0,2936.0,4.04,100,100,100,1,0,0,0
36,3.0,2907.0,16.16,100,100,100,1,0,0,0
37,3.0,2958.0,4.04,100,100,100,1,0,0,0
38,3.0,2957.0,4.04,100,100,100,1,0,0,0
39,3.0,2878.0,100,100,100,100,0,0,0,0
40,3.0,2930.0,5.050000000000001,100,100,100,1,0,0,0
41,3.0,2981.0,3.03,100,100,100,1,0,0,0
42,3.0,2980.0,3.03,100,100,100,1,0,0,0
43,3.0,2981.0,3.03,100,100,100,1,0,0,0
44,3.0,2915.0,8.08,100,100,100,1,0,0,0
45,3.0,3001.0,3.03,100,100,100,1,0,0,0
46,3.0,2894.0,100,100,100,100,0,0,0,0
47,3.0,2949.0,4.04,100,100,100,1,0,0,0
48,3.0,3007.0,3.03,14.14,100,100,1,1,0,0
49,3.0,2988.0,2.02,100,100,100,1,0,0,0
50,3.0,2950.0,3.03,100,100,100,1,0,0,0
51,3.0,2935.0,4.04,100,100,100,1,0,0,0
52,3.0,2969.0,3.03,100,100,100,1,0,0,0
53,3.0,2899.0,100,100,100,100,0,0,0,0
54,3.0,2924.0,4.04,100,100,100,1,0,0,0
55,3.0,2942.0,4.04,100,100,100,1,0,0,0
56,3.0,2927.0,6.06,100,100,100,1,0,0,0
57,3.0,2925.0,5.050000000000001,100,100,100,1,0,0,0
58,3.0,2958.0,3.03,100,100,100,1,0,0,0
59,3.0,2954.0,4.04,100,100,100,1,0,0,0
60,3.0,2844.0,100,100,100,100,0,0,0,0
61,3.0,2996.0,3.03,100,100,100,1,0,0,0
62,3.0,2946.0,4.04,100,100,100,1,0,0,0
63,3.0,2930.0,5.050000000000001,100,100,100,1,0,0,0
64,3.0,2924.0,5.050000000000001,100,100,100,1,0,0,0
65,3.0,2927.0,5.050000000000001,100,100,100,1,0,0,0
66,3.0,3012.0,2.02,8.08,100,100,1,1,0,0
67,3.0,2973.0,3.03,100,100,100,1,0,0,0
68,3.0,2893.0,100,100,100,100,0,0,0,0
69,3.0,2950.0,5.050000000000001,100,100,100,1,0,0,0
70,3.0,2932.0,7.07,100,100,100,1,0,0,0
71,3.0,2960.0,3.03,100,100,100,1,0,0,0
72,3.0,3002.0,3.03,100,100,100,1,0,0,0
73,3.0,2958.0,4.04,100,100,100,1,0,0,0
74,3.0,2986.0,2.02,100,100,100,1,0,0,0
75,3.0,2906.0,100,100,100,100,0,0,0,0
76,3.0,2939.0,4.04,100,100,100,1,0,0,0
77,3.0,2988.0,3.03,100,100,100,1,0,0,0
78,3.0,2904.0,100,100,100,100,0,0,0,0
79,3.0,2938.0,5.050000000000001,100,100,100,1,0,0,0
80,3.0,2877.0,100,100,100,100,0,0,0,0
81,3.0,2964.0,3.03,100,100,100,1,0,0,0
82,3.0,2968.0,3.03,100,100,100,1,0,0,0
83,3.0,2946.0,5.050000000000001,100,100,100,1,0,0,0
84,3.0,2937.0,4.04,100,100,100,1,0,0,0
85,3.0,2873.0,100,100,100,100,0,0,0,0
86,3.0,2969.0,3.03,100,100,100,1,0,0,0
87,3.0,2959.0,3.03,100,100,100,1,0,0,0
88,3.0,2946.0,4.04,100,100,100,1,0,0,0
89,3.0,2933.0,5.050000000000001,100,100,100,1,0,0,0
90,3.0,2976.0,3.03,100,100,100,1,0,0,0
91,3.0,2956.0,3.03,100,100,100,1,0,0,0
92,3.0,2908.0,18.18,100,100,100,1,0,0,0
93,3.0,2883.0,100,100,100,100,0,0,0,0
94,3.0,2904.0,100,100,100,100,0,0,0,0
95,3.0,2979.0,3.03,100,100,100,1,0,0,0
96,3.0,2915.0,6.06,100,100,100,1,0,0,0
97,3.0,2922.0,5.050000000000001,100,100,100,1,0,0,0
98,3.0,2992.0,3.03,100,100,100,1,0,0,0
99,3.0,2976.0,3.03,100,100,100,1,0,0,0
