Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.3,3084.0,3.03,6.06,29.29,100,1,1,1,0
2,1.3,3185.0,2.02,3.03,4.04,100,1,1,1,0
3,1.3,3123.0,2.02,3.03,6.06,100,1,1,1,0
4,1.3,3174.0,3.03,4.04,8.08,100,1,1,1,0
5,1.3,3150.0,3.03,4.04,8.08,100,1,1,1,0
6,1.3,3155.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
7,1.3,3177.0,3.03,4.04,7.07,100,1,1,1,0
8,1.3,3160.0,2.02,3.03,5.050000000000001,100,1,1,1,0
9,1.3,3189.0,2.02,3.03,5.050000000000001,100,1,1,1,0
10,1.3,3210.0,3.03,3.03,5.050000000000001,62.62,1,1,1,1
11,1.3,3154.0,3.03,4.04,7.07,100,1,1,1,0
12,1.3,3181.0,2.02,4.04,7.07,100,1,1,1,0
13,1.3,3151.0,3.03,4.04,7.07,100,1,1,1,0
14,1.3,3144.0,3.03,7.07,13.13,100,1,1,1,0
15,1.3,3142.0,3.03,4.04,8.08,100,1,1,1,0
16,1.3,3223.0,3.03,5.050000000000001,8.08,66.66,1,1,1,1
17,1.3,3122.0,3.03,4.04,9.09,100,1,1,1,0
18,1.3,3185.0,2.02,4.04,8.08,100,1,1,1,0
19,1.3,3165.0,3.03,3.03,5.050000000000001,100,1,1,1,0
20,1.3,3180.0,3.03,4.04,10.100000000000001,100,1,1,1,0
21,1.3,3192.0,2.02,3.03,5.050000000000001,100,1,1,1,0
22,1.3,3223.0,2.02,3.03,4.04,58.58,1,1,1,1
23,1.3,3186.0,2.02,3.03,5.050000000000001,100,1,1,1,0
24,1.3,3164.0,3.03,3.03,7.07,100,1,1,1,0
25,1.3,3192.0,2.02,3.03,5.050000000000001,100,1,1,1,0
26,1.3,3176.0,3.03,4.04,6.06,100,1,1,1,0
27,1.3,3177.0,2.02,3.03,4.04,100,1,1,1,0
28,1.3,3158.0,3.03,3.03,6.06,100,1,1,1,0
29,1.3,3224.0,2.02,3.03,4.04,31.31,1,1,1,1
30,1.3,3172.0,3.03,4.04,7.07,100,1,1,1,0
31,1.3,3092.0,3.03,7.07,82.82000000000001,100,1,1,1,0
32,1.3,3192.0,2.02,3.03,7.07,100,1,1,1,0
33,1.3,3147.0,2.02,3.03,6.06,100,1,1,1,0
34,1.3,3159.0,2.02,3.03,8.08,100,1,1,1,0
35,1.3,3208.0,2.02,3.03,4.04,100,1,1,1,0
36,1.3,3192.0,2.02,3.03,5.050000000000001,100,1,1,1,0
37,1.3,3170.0,2.02,4.04,7.07,100,1,1,1,0
38,1.3,3172.0,3.03,3.03,6.06,100,1,1,1,0
39,1.3,3183.0,2.02,4.04,8.08,100,1,1,1,0
40,1.3,3167.0,3.03,4.04,7.07,100,1,1,1,0
41,1.3,3167.0,3.03,4.04,7.07,100,1,1,1,0
42,1.3,3158.0,3.03,3.03,6.06,100,1,1,1,0
43,1.3,3145.0,2.02,4.04,7.07,100,1,1,1,0
44,1.3,3112.0,3.03,5.050000000000001,17.17,100,1,1,1,0
45,1.3,3123.0,3.03,8.08,52.52,100,1,1,1,0
46,1.3,3185.0,3.03,4.04,7.07,100,1,1,1,0
47,1.3,3183.0,3.03,4.04,6.06,100,1,1,1,0
48,1.3,3092.0,2.02,4.04,13.13,100,1,1,1,0
49,1.3,3166.0,3.03,4.04,12.12,100,1,1,1,0
50,1.3,3186.0,2.02,3.03,3.03,100,1,1,1,0
51,1.3,3166.0,3.03,4.04,5.050000000000001,100,1,1,1,0
52,1.3,3130.0,3.03,6.06,11.11,100,1,1,1,0
53,1.3,3184.0,2.02,3.03,4.04,100,1,1,1,0
54,1.3,3162.0,3.03,4.04,9.09,100,1,1,1,0
55,1.3,3173.0,2.02,3.03,5.050000000000001,100,1,1,1,0
56,1.3,3165.0,3.03,4.04,9.09,100,1,1,1,0
57,1.3,3173.0,3.03,3.03,5.050000000000001,100,1,1,1,0
58,1.3,3164.0,3.03,3.03,5.050000000000001,100,1,1,1,0
59,1.3,3224.0,2.02,3.03,4.04,33.33,1,1,1,1
60,1.3,3174.0,2.02,3.03,3.03,100,1,1,1,0
61,1.3,3151.0,3.03,3.03,6.06,100,1,1,1,0
62,1.3,3146.0,2.02,3.03,5.050000000000001,100,1,1,1,0
63,1.3,3183.0,2.02,3.03,4.04,100,1,1,1,0
64,1.3,3183.0,2.02,3.03,4.04,100,1,1,1,0
65,1.3,3156.0,3.03,4.04,7.07,100,1,1,1,0
66,1.3,3189.0,3.03,4.04,6.06,100,1,1,1,0
