Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0005,1944.0,65.65,100,100,100,1,0,0,0
2,0.0005,2047.0,51.51,68.68,76.76,100,1,1,1,0
3,0.0005,1935.0,70.7,100,100,100,1,0,0,0
4,0.0005,2012.0,65.65,79.79,90.9,100,1,1,1,0
5,0.0005,1985.0,61.61,86.86,100,100,1,1,0,0
6,0.0005,2009.0,75.75,85.85,100,100,1,1,0,0
7,0.0005,2000.0,63.63,79.79,100,100,1,1,0,0
8,0.0005,1967.0,77.77,100,100,100,1,0,0,0
9,0.0005,2030.0,58.58,75.75,100,100,1,1,0,0
10,0.0005,1953.0,67.67,100,100,100,1,0,0,0
11,0.0005,1979.0,61.61,100,100,100,1,0,0,0
12,0.0005,1948.0,75.75,100,100,100,1,0,0,0
13,0.0005,1972.0,67.67,84.84,100,100,1,1,0,0
14,0.0005,1990.0,62.62,79.79,100,100,1,1,0,0
15,0.0005,2007.0,73.73,86.86,100,100,1,1,0,0
16,0.0005,2024.0,52.52,62.62,74.74,100,1,1,1,0
17,0.0005,2024.0,59.589999999999996,84.84,100,100,1,1,0,0
18,0.0005,1952.0,73.73,100,100,100,1,0,0,0
19,0.0005,1993.0,76.76,87.87,100,100,1,1,0,0
20,0.0005,1950.0,61.61,100,100,100,1,0,0,0
21,0.0005,1983.0,64.64,79.79,100,100,1,1,0,0
22,0.0005,1989.0,66.66,90.9,100,100,1,1,0,0
23,0.0005,1904.0,100,100,100,100,0,0,0,0
24,0.0005,1961.0,68.68,100,100,100,1,0,0,0
25,0.0005,1903.0,100,100,100,100,0,0,0,0
26,0.0005,2045.0,56.56,77.77,100,100,1,1,0,0
27,0.0005,1985.0,60.599999999999994,74.74,100,100,1,1,0,0
28,0.0005,1998.0,62.62,80.80000000000001,100,100,1,1,0,0
29,0.0005,2019.0,57.57000000000001,84.84,100,100,1,1,0,0
30,0.0005,1951.0,82.82000000000001,100,100,100,1,0,0,0
31,0.0005,1956.0,77.77,100,100,100,1,0,0,0
32,0.0005,2038.0,57.57000000000001,65.65,82.82000000000001,100,1,1,1,0
33,0.0005,2016.0,68.68,88.88,100,100,1,1,0,0
34,0.0005,1964.0,66.66,100,100,100,1,0,0,0
35,0.0005,1961.0,63.63,100,100,100,1,0,0,0
36,0.0005,1934.0,72.72,100,100,100,1,0,0,0
37,0.0005,1974.0,81.81,100,100,100,1,0,0,0
38,0.0005,1976.0,62.62,82.82000000000001,100,100,1,1,0,0
39,0.0005,2012.0,52.52,63.63,78.78,100,1,1,1,0
40,0.0005,2034.0,60.599999999999994,80.80000000000001,90.9,100,1,1,1,0
41,0.0005,1981.0,67.67,90.9,100,100,1,1,0,0
42,0.0005,1946.0,69.69000000000001,100,100,100,1,0,0,0
43,0.0005,1954.0,73.73,100,100,100,1,0,0,0
44,0.0005,1992.0,75.75,100,100,100,1,0,0,0
45,0.0005,1962.0,69.69000000000001,100,100,100,1,0,0,0
46,0.0005,1983.0,63.63,84.84,100,100,1,1,0,0
47,0.0005,1999.0,54.540000000000006,77.77,100,100,1,1,0,0
48,0.0005,1992.0,70.7,84.84,100,100,1,1,0,0
49,0.0005,1953.0,62.62,100,100,100,1,0,0,0
50,0.0005,2029.0,55.550000000000004,62.62,84.84,100,1,1,1,0
51,0.0005,2090.0,60.599999999999994,68.68,70.7,100,1,1,1,0
52,0.0005,1960.0,79.79,100,100,100,1,0,0,0
53,0.0005,1993.0,63.63,82.82000000000001,100,100,1,1,0,0
54,0.0005,1993.0,67.67,83.83000000000001,100,100,1,1,0,0
55,0.0005,2002.0,66.66,83.83000000000001,100,100,1,1,0,0
56,0.0005,1943.0,89.89,100,100,100,1,0,0,0
57,0.0005,2000.0,58.58,78.78,100,100,1,1,0,0
58,0.0005,1983.0,73.73,100,100,100,1,0,0,0
59,0.0005,2083.0,54.540000000000006,68.68,80.80000000000001,100,1,1,1,0
60,0.0005,1951.0,64.64,100,100,100,1,0,0,0
61,0.0005,1934.0,90.9,100,100,100,1,0,0,0
62,0.0005,2012.0,63.63,78.78,100,100,1,1,0,0
63,0.0005,2018.0,66.66,80.80000000000001,100,100,1,1,0,0
64,0.0005,1984.0,74.74,86.86,100,100,1,1,0,0
65,0.0005,2006.0,55.550000000000004,69.69000000000001,90.9,100,1,1,1,0
66,0.0005,2033.0,57.57000000000001,67.67,76.76,100,1,1,1,0
67,0.0005,1970.0,68.68,100,100,100,1,0,0,0
68,0.0005,2031.0,59.589999999999996,70.7,86.86,100,1,1,1,0
69,0.0005,1980.0,74.74,100,100,100,1,0,0,0
70,0.0005,1994.0,63.63,86.86,100,100,1,1,0,0
71,0.0005,1977.0,62.62,100,100,100,1,0,0,0
72,0.0005,1974.0,55.550000000000004,74.74,100,100,1,1,0,0
73,0.0005,1994.0,58.58,78.78,100,100,1,1,0,0
74,0.0005,1936.0,79.79,100,100,100,1,0,0,0
75,0.0005,1925.0,68.68,100,100,100,1,0,0,0
76,0.0005,1914.0,100,100,100,100,0,0,0,0
77,0.0005,1928.0,72.72,100,100,100,1,0,0,0
78,0.0005,1999.0,73.73,82.82000000000001,100,100,1,1,0,0
79,0.0005,2001.0,50.5,79.79,100,100,1,1,0,0
80,0.0005,1918.0,76.76,100,100,100,1,0,0,0
81,0.0005,2006.0,69.69000000000001,82.82000000000001,100,100,1,1,0,0
82,0.0005,1988.0,57.57000000000001,80.80000000000001,100,100,1,1,0,0
83,0.0005,1993.0,59.589999999999996,82.82000000000001,100,100,1,1,0,0
84,0.0005,1949.0,63.63,100,100,100,1,0,0,0
85,0.0005,1977.0,73.73,88.88,100,100,1,1,0,0
86,0.0005,1958.0,64.64,100,100,100,1,0,0,0
87,0.0005,2001.0,70.7,76.76,100,100,1,1,0,0
88,0.0005,1965.0,66.66,100,100,100,1,0,0,0
89,0.0005,1950.0,72.72,100,100,100,1,0,0,0
90,0.0005,1997.0,66.66,77.77,100,100,1,1,0,0
91,0.0005,1936.0,67.67,100,100,100,1,0,0,0
92,0.0005,2012.0,55.550000000000004,70.7,100,100,1,1,0,0
93,0.0005,2000.0,59.589999999999996,73.73,100,100,1,1,0,0
94,0.0005,1942.0,84.84,100,100,100,1,0,0,0
95,0.0005,1958.0,65.65,100,100,100,1,0,0,0
96,0.0005,1979.0,64.64,83.83000000000001,100,100,1,1,0,0
97,0.0005,1949.0,65.65,100,100,100,1,0,0,0
98,0.0005,1963.0,68.68,100,100,100,1,0,0,0
99,0.0005,1937.0,85.85,100,100,100,1,0,0,0
100,0.0005,1986.0,57.57000000000001,79.79,100,100,1,1,0,0
