Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.001,1971.0,83.83000000000001,100,100,100,1,0,0,0
2,0.001,1952.0,61.61,100,100,100,1,0,0,0
3,0.001,1910.0,100,100,100,100,0,0,0,0
4,0.001,1944.0,74.74,100,100,100,1,0,0,0
5,0.001,1915.0,83.83000000000001,100,100,100,1,0,0,0
6,0.001,2043.0,79.79,85.85,100,100,1,1,0,0
7,0.001,1950.0,65.65,100,100,100,1,0,0,0
8,0.001,1873.0,100,100,100,100,0,0,0,0
9,0.001,1989.0,51.51,72.72,100,100,1,1,0,0
10,0.001,1988.0,73.73,89.89,100,100,1,1,0,0
11,0.001,1945.0,69.69000000000001,100,100,100,1,0,0,0
12,0.001,1987.0,68.68,100,100,100,1,0,0,0
13,0.001,1970.0,84.84,100,100,100,1,0,0,0
14,0.001,1991.0,65.65,80.80000000000001,100,100,1,1,0,0
15,0.001,2010.0,61.61,83.83000000000001,100,100,1,1,0,0
16,0.001,2004.0,54.540000000000006,65.65,100,100,1,1,0,0
17,0.001,1999.0,62.62,82.82000000000001,100,100,1,1,0,0
18,0.001,2033.0,66.66,78.78,90.9,100,1,1,1,0
19,0.001,2001.0,76.76,85.85,100,100,1,1,0,0
20,0.001,1973.0,61.61,100,100,100,1,0,0,0
21,0.001,1951.0,66.66,100,100,100,1,0,0,0
22,0.001,1981.0,64.64,100,100,100,1,0,0,0
23,0.001,1998.0,66.66,80.80000000000001,100,100,1,1,0,0
24,0.001,2031.0,51.51,61.61,78.78,100,1,1,1,0
25,0.001,2018.0,55.550000000000004,64.64,75.75,100,1,1,1,0
26,0.001,1980.0,66.66,80.80000000000001,100,100,1,1,0,0
27,0.001,1981.0,61.61,84.84,100,100,1,1,0,0
28,0.001,2033.0,63.63,71.71,81.81,100,1,1,1,0
29,0.001,1997.0,65.65,76.76,100,100,1,1,0,0
