Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
2,1.001,80.0,3.03,4.04,8.08,9.09,1,1,1,1
3,1.001,73.0,13.13,100,100,100,1,0,0,0
4,1.001,82.0,2.02,2.02,3.03,3.03,1,1,1,1
5,1.001,79.0,2.02,3.03,4.04,100,1,1,1,0
6,1.001,78.0,2.02,4.04,15.149999999999999,100,1,1,1,0
7,1.001,80.0,2.02,2.02,2.02,2.02,1,1,1,1
8,1.001,82.0,2.02,2.02,3.03,3.03,1,1,1,1
9,1.001,79.0,2.02,3.03,4.04,100,1,1,1,0
10,1.001,83.0,2.02,4.04,4.04,8.08,1,1,1,1
11,1.001,80.0,2.02,2.02,3.03,4.04,1,1,1,1
12,1.001,78.0,4.04,4.04,7.07,100,1,1,1,0
13,1.001,79.0,2.02,5.050000000000001,5.050000000000001,100,1,1,1,0
14,1.001,80.0,3.03,3.03,5.050000000000001,6.06,1,1,1,1
15,1.001,79.0,3.03,3.03,6.06,100,1,1,1,0
16,1.001,81.0,2.02,2.02,2.02,2.02,1,1,1,1
17,1.001,79.0,2.02,2.02,2.02,100,1,1,1,0
18,1.001,82.0,2.02,2.02,3.03,3.03,1,1,1,1
19,1.001,80.0,3.03,3.03,3.03,4.04,1,1,1,1
20,1.001,80.0,2.02,2.02,2.02,2.02,1,1,1,1
21,1.001,82.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
22,1.001,77.0,6.06,6.06,6.06,100,1,1,1,0
23,1.001,79.0,2.02,2.02,4.04,100,1,1,1,0
24,1.001,80.0,3.03,3.03,4.04,14.14,1,1,1,1
25,1.001,82.0,2.02,2.02,2.02,4.04,1,1,1,1
26,1.001,79.0,2.02,3.03,3.03,100,1,1,1,0
27,1.001,81.0,4.04,4.04,5.050000000000001,6.06,1,1,1,1
28,1.001,80.0,1.01,2.02,2.02,6.06,1,1,1,1
29,1.001,79.0,3.03,4.04,5.050000000000001,100,1,1,1,0
30,1.001,81.0,2.02,2.02,3.03,3.03,1,1,1,1
31,1.001,81.0,1.01,2.02,2.02,3.03,1,1,1,1
32,1.001,82.0,1.01,1.01,3.03,3.03,1,1,1,1
33,1.001,79.0,2.02,2.02,3.03,100,1,1,1,0
34,1.001,82.0,2.02,2.02,3.03,17.17,1,1,1,1
35,1.001,81.0,1.01,1.01,1.01,2.02,1,1,1,1
36,1.001,72.0,100,100,100,100,0,0,0,0
37,1.001,76.0,4.04,4.04,100,100,1,1,0,0
38,1.001,81.0,2.02,2.02,5.050000000000001,5.050000000000001,1,1,1,1
39,1.001,81.0,2.02,2.02,2.02,3.03,1,1,1,1
40,1.001,79.0,2.02,2.02,2.02,100,1,1,1,0
41,1.001,75.0,2.02,3.03,100,100,1,1,0,0
42,1.001,75.0,6.06,10.100000000000001,100,100,1,1,0,0
43,1.001,80.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
44,1.001,80.0,2.02,2.02,2.02,2.02,1,1,1,1
45,1.001,81.0,2.02,2.02,2.02,3.03,1,1,1,1
46,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
47,1.001,80.0,1.01,1.01,2.02,2.02,1,1,1,1
48,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
49,1.001,83.0,2.02,2.02,2.02,2.02,1,1,1,1
50,1.001,80.0,2.02,3.03,3.03,4.04,1,1,1,1
51,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
52,1.001,81.0,2.02,3.03,8.08,10.100000000000001,1,1,1,1
53,1.001,79.0,2.02,3.03,5.050000000000001,100,1,1,1,0
54,1.001,75.0,5.050000000000001,6.06,100,100,1,1,0,0
55,1.001,79.0,2.02,3.03,3.03,100,1,1,1,0
56,1.001,82.0,3.03,3.03,3.03,3.03,1,1,1,1
57,1.001,82.0,2.02,2.02,2.02,2.02,1,1,1,1
58,1.001,80.0,16.16,20.200000000000003,22.22,25.25,1,1,1,1
59,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
60,1.001,80.0,2.02,2.02,2.02,6.06,1,1,1,1
61,1.001,80.0,1.01,1.01,1.01,2.02,1,1,1,1
62,1.001,75.0,4.04,4.04,100,100,1,1,0,0
63,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
64,1.001,81.0,2.02,2.02,2.02,2.02,1,1,1,1
65,1.001,82.0,2.02,2.02,2.02,3.03,1,1,1,1
66,1.001,81.0,2.02,3.03,3.03,4.04,1,1,1,1
67,1.001,80.0,3.03,3.03,4.04,12.12,1,1,1,1
68,1.001,74.0,3.03,100,100,100,1,0,0,0
69,1.001,81.0,2.02,3.03,4.04,8.08,1,1,1,1
70,1.001,82.0,2.02,2.02,3.03,4.04,1,1,1,1
71,1.001,80.0,3.03,3.03,3.03,7.07,1,1,1,1
72,1.001,82.0,2.02,2.02,2.02,2.02,1,1,1,1
73,1.001,81.0,2.02,2.02,3.03,3.03,1,1,1,1
74,1.001,80.0,4.04,4.04,4.04,6.06,1,1,1,1
75,1.001,80.0,2.02,2.02,2.02,7.07,1,1,1,1
76,1.001,80.0,2.02,3.03,5.050000000000001,7.07,1,1,1,1
77,1.001,76.0,3.03,4.04,100,100,1,1,0,0
78,1.001,79.0,2.02,3.03,3.03,100,1,1,1,0
79,1.001,81.0,4.04,5.050000000000001,7.07,8.08,1,1,1,1
80,1.001,79.0,2.02,2.02,3.03,100,1,1,1,0
81,1.001,80.0,2.02,2.02,2.02,7.07,1,1,1,1
82,1.001,79.0,3.03,4.04,10.100000000000001,100,1,1,1,0
83,1.001,78.0,3.03,3.03,5.050000000000001,100,1,1,1,0
84,1.001,80.0,3.03,4.04,4.04,12.12,1,1,1,1
85,1.001,81.0,1.01,2.02,2.02,2.02,1,1,1,1
86,1.001,77.0,3.03,10.100000000000001,11.11,100,1,1,1,0
87,1.001,82.0,1.01,2.02,4.04,8.08,1,1,1,1
88,1.001,80.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
89,1.001,72.0,100,100,100,100,0,0,0,0
90,1.001,78.0,4.04,5.050000000000001,11.11,100,1,1,1,0
91,1.001,79.0,22.22,24.24,25.25,100,1,1,1,0
92,1.001,82.0,2.02,2.02,4.04,5.050000000000001,1,1,1,1
93,1.001,82.0,2.02,2.02,2.02,4.04,1,1,1,1
94,1.001,82.0,2.02,7.07,75.75,90.9,1,1,1,1
95,1.001,80.0,2.02,3.03,4.04,6.06,1,1,1,1
96,1.001,83.0,3.03,3.03,4.04,7.07,1,1,1,1
97,1.001,80.0,2.02,2.02,2.02,2.02,1,1,1,1
98,1.001,75.0,3.03,6.06,100,100,1,1,0,0
99,1.001,80.0,2.02,2.02,2.02,3.03,1,1,1,1
100,1.001,81.0,3.03,4.04,4.04,4.04,1,1,1,1
