Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.01,82.0,2.02,2.02,4.04,15.149999999999999,1,1,1,1
2,1.01,75.0,3.03,6.06,100,100,1,1,0,0
3,1.01,81.0,2.02,2.02,2.02,3.03,1,1,1,1
4,1.01,80.0,2.02,2.02,3.03,14.14,1,1,1,1
5,1.01,77.0,3.03,3.03,3.03,100,1,1,1,0
6,1.01,79.0,2.02,2.02,2.02,100,1,1,1,0
7,1.01,82.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
8,1.01,83.0,2.02,2.02,3.03,3.03,1,1,1,1
9,1.01,82.0,8.08,9.09,16.16,29.29,1,1,1,1
10,1.01,83.0,3.03,5.050000000000001,6.06,9.09,1,1,1,1
11,1.01,80.0,2.02,4.04,5.050000000000001,7.07,1,1,1,1
12,1.01,79.0,3.03,3.03,4.04,100,1,1,1,0
13,1.01,80.0,2.02,2.02,3.03,4.04,1,1,1,1
14,1.01,81.0,1.01,3.03,3.03,5.050000000000001,1,1,1,1
15,1.01,79.0,2.02,2.02,2.02,100,1,1,1,0
16,1.01,80.0,3.03,4.04,6.06,19.19,1,1,1,1
17,1.01,81.0,2.02,2.02,3.03,3.03,1,1,1,1
18,1.01,78.0,2.02,3.03,3.03,100,1,1,1,0
19,1.01,80.0,2.02,2.02,2.02,3.03,1,1,1,1
20,1.01,82.0,2.02,3.03,3.03,15.149999999999999,1,1,1,1
21,1.01,75.0,4.04,5.050000000000001,100,100,1,1,0,0
22,1.01,80.0,4.04,5.050000000000001,7.07,9.09,1,1,1,1
23,1.01,72.0,100,100,100,100,0,0,0,0
24,1.01,77.0,4.04,6.06,6.06,100,1,1,1,0
25,1.01,79.0,2.02,2.02,2.02,100,1,1,1,0
26,1.01,80.0,4.04,7.07,9.09,14.14,1,1,1,1
27,1.01,82.0,2.02,2.02,2.02,16.16,1,1,1,1
28,1.01,80.0,2.02,2.02,2.02,3.03,1,1,1,1
29,1.01,82.0,3.03,7.07,11.11,15.149999999999999,1,1,1,1
30,1.01,81.0,4.04,4.04,4.04,7.07,1,1,1,1
31,1.01,81.0,2.02,2.02,3.03,4.04,1,1,1,1
32,1.01,80.0,2.02,2.02,2.02,4.04,1,1,1,1
33,1.01,82.0,2.02,2.02,2.02,3.03,1,1,1,1
34,1.01,82.0,2.02,2.02,2.02,3.03,1,1,1,1
35,1.01,80.0,2.02,2.02,2.02,2.02,1,1,1,1
36,1.01,79.0,2.02,2.02,3.03,100,1,1,1,0
37,1.01,80.0,2.02,2.02,2.02,4.04,1,1,1,1
38,1.01,80.0,2.02,2.02,3.03,4.04,1,1,1,1
39,1.01,80.0,2.02,3.03,3.03,4.04,1,1,1,1
40,1.01,82.0,2.02,2.02,2.02,3.03,1,1,1,1
41,1.01,80.0,2.02,2.02,2.02,3.03,1,1,1,1
42,1.01,81.0,1.01,1.01,2.02,6.06,1,1,1,1
43,1.01,82.0,2.02,2.02,2.02,15.149999999999999,1,1,1,1
44,1.01,78.0,2.02,3.03,3.03,100,1,1,1,0
45,1.01,82.0,1.01,1.01,1.01,2.02,1,1,1,1
46,1.01,77.0,2.02,2.02,3.03,100,1,1,1,0
47,1.01,82.0,1.01,1.01,2.02,2.02,1,1,1,1
48,1.01,80.0,2.02,2.02,2.02,4.04,1,1,1,1
49,1.01,79.0,1.01,2.02,3.03,100,1,1,1,0
50,1.01,82.0,2.02,2.02,2.02,3.03,1,1,1,1
51,1.01,82.0,2.02,2.02,2.02,3.03,1,1,1,1
52,1.01,80.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
53,1.01,80.0,2.02,3.03,3.03,9.09,1,1,1,1
54,1.01,81.0,1.01,2.02,2.02,2.02,1,1,1,1
55,1.01,76.0,6.06,7.07,100,100,1,1,0,0
56,1.01,79.0,3.03,3.03,4.04,100,1,1,1,0
57,1.01,79.0,3.03,3.03,4.04,100,1,1,1,0
58,1.01,74.0,2.02,100,100,100,1,0,0,0
