Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1723.0,2.02,2.02,3.03,7.07,1,1,1,1
2,1723.0,2.02,3.03,5.050000000000001,7.07,1,1,1,1
3,1698.0,3.03,6.06,7.07,11.11,1,1,1,1
4,1715.0,2.02,2.02,2.02,4.04,1,1,1,1
5,1723.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
6,1715.0,2.02,2.02,5.050000000000001,6.06,1,1,1,1
7,1691.0,2.02,2.02,3.03,9.09,1,1,1,1
8,1698.0,2.02,2.02,2.02,9.09,1,1,1,1
9,1723.0,2.02,2.02,2.02,4.04,1,1,1,1
10,1691.0,3.03,3.03,3.03,6.06,1,1,1,1
11,1715.0,2.02,2.02,2.02,2.02,1,1,1,1
12,1723.0,1.01,2.02,2.02,4.04,1,1,1,1
13,1715.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
14,1698.0,2.02,2.02,3.03,12.12,1,1,1,1
15,1743.0,2.02,2.02,3.03,3.03,1,1,1,1
16,1691.0,2.02,2.02,2.02,8.08,1,1,1,1
17,1740.0,2.02,2.02,2.02,2.02,1,1,1,1
18,1723.0,2.02,2.02,2.02,2.02,1,1,1,1
19,1698.0,2.02,2.02,3.03,12.12,1,1,1,1
20,1743.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
21,1698.0,2.02,2.02,2.02,7.07,1,1,1,1
22,1698.0,3.03,7.07,8.08,13.13,1,1,1,1
23,1698.0,3.03,13.13,14.14,14.14,1,1,1,1
24,1715.0,2.02,2.02,2.02,2.02,1,1,1,1
25,1715.0,2.02,3.03,7.07,9.09,1,1,1,1
26,1604.0,2.02,3.03,100,100,1,1,0,0
27,1698.0,2.02,2.02,4.04,7.07,1,1,1,1
28,1723.0,1.01,1.01,4.04,6.06,1,1,1,1
29,1723.0,3.03,3.03,3.03,4.04,1,1,1,1
30,1723.0,2.02,2.02,3.03,7.07,1,1,1,1
31,1715.0,2.02,2.02,3.03,3.03,1,1,1,1
32,1698.0,2.02,2.02,3.03,13.13,1,1,1,1
33,1698.0,3.03,10.100000000000001,11.11,11.11,1,1,1,1
34,1723.0,1.01,2.02,2.02,2.02,1,1,1,1
35,1723.0,2.02,3.03,3.03,9.09,1,1,1,1
36,1598.0,2.02,3.03,100,100,1,1,0,0
37,1723.0,2.02,2.02,2.02,6.06,1,1,1,1
38,1698.0,2.02,3.03,3.03,4.04,1,1,1,1
39,1691.0,2.02,3.03,3.03,10.100000000000001,1,1,1,1
40,1743.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
41,1740.0,2.02,2.02,2.02,3.03,1,1,1,1
42,1723.0,2.02,2.02,2.02,2.02,1,1,1,1
43,1698.0,2.02,3.03,3.03,8.08,1,1,1,1
44,1576.0,2.02,100,100,100,1,0,0,0
45,1723.0,2.02,2.02,2.02,4.04,1,1,1,1
46,1576.0,2.02,100,100,100,1,0,0,0
47,1715.0,3.03,4.04,5.050000000000001,6.06,1,1,1,1
48,1691.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
49,1698.0,3.03,4.04,5.050000000000001,8.08,1,1,1,1
50,1698.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
51,1723.0,2.02,2.02,2.02,2.02,1,1,1,1
52,1723.0,2.02,2.02,4.04,8.08,1,1,1,1
53,1691.0,2.02,3.03,3.03,6.06,1,1,1,1
54,1691.0,2.02,2.02,2.02,8.08,1,1,1,1
55,1723.0,3.03,4.04,5.050000000000001,8.08,1,1,1,1
56,1723.0,2.02,3.03,5.050000000000001,8.08,1,1,1,1
57,1691.0,1.01,1.01,1.01,4.04,1,1,1,1
58,1715.0,2.02,2.02,3.03,3.03,1,1,1,1
59,1723.0,1.01,2.02,2.02,2.02,1,1,1,1
60,1698.0,3.03,5.050000000000001,7.07,15.149999999999999,1,1,1,1
61,1744.0,1.01,1.01,2.02,2.02,1,1,1,1
62,1691.0,3.03,3.03,3.03,8.08,1,1,1,1
63,1583.0,3.03,3.03,100,100,1,1,0,0
64,1723.0,1.01,2.02,2.02,6.06,1,1,1,1
65,1723.0,2.02,2.02,2.02,3.03,1,1,1,1
66,1723.0,1.01,1.01,1.01,3.03,1,1,1,1
67,1682.0,2.02,2.02,2.02,4.04,1,1,1,1
68,1698.0,1.01,2.02,2.02,3.03,1,1,1,1
69,1723.0,1.01,2.02,2.02,3.03,1,1,1,1
70,1723.0,1.01,2.02,3.03,5.050000000000001,1,1,1,1
71,1723.0,1.01,1.01,1.01,2.02,1,1,1,1
72,1603.0,2.02,3.03,100,100,1,1,0,0
73,1696.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
74,1723.0,2.02,2.02,2.02,2.02,1,1,1,1
75,1740.0,1.01,2.02,2.02,3.03,1,1,1,1
76,1723.0,2.02,3.03,3.03,4.04,1,1,1,1
77,1743.0,4.04,6.06,6.06,11.11,1,1,1,1
