Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1847.0,1.01,2.02,3.03,3.03,1,1,1,1
2,1786.0,1.01,1.01,2.02,100,1,1,1,0
3,1828.0,1.01,1.01,1.01,2.02,1,1,1,1
4,1837.0,1.01,1.01,2.02,5.050000000000001,1,1,1,1
5,1837.0,1.01,1.01,1.01,2.02,1,1,1,1
6,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
7,1792.0,1.01,1.01,1.01,100,1,1,1,0
8,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
9,1823.0,1.01,1.01,1.01,100,1,1,1,0
10,1835.0,1.01,1.01,1.01,2.02,1,1,1,1
11,1859.0,1.01,1.01,1.01,1.01,1,1,1,1
12,1850.0,1.01,1.01,1.01,2.02,1,1,1,1
13,1833.0,1.01,1.01,2.02,5.050000000000001,1,1,1,1
14,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
15,1852.0,1.01,1.01,1.01,2.02,1,1,1,1
16,1850.0,1.01,1.01,2.02,5.050000000000001,1,1,1,1
17,1812.0,1.01,1.01,1.01,100,1,1,1,0
18,1784.0,2.02,3.03,5.050000000000001,100,1,1,1,0
19,1758.0,1.01,1.01,1.01,100,1,1,1,0
20,1902.0,1.01,1.01,2.02,3.03,1,1,1,1
21,1837.0,1.01,1.01,1.01,2.02,1,1,1,1
22,1836.0,1.01,2.02,3.03,3.03,1,1,1,1
23,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
24,1902.0,1.01,1.01,1.01,1.01,1,1,1,1
25,1833.0,1.01,1.01,1.01,4.04,1,1,1,1
26,1855.0,1.01,1.01,1.01,1.01,1,1,1,1
27,1772.0,1.01,3.03,5.050000000000001,100,1,1,1,0
28,1847.0,1.01,1.01,1.01,2.02,1,1,1,1
29,1826.0,1.01,1.01,1.01,3.03,1,1,1,1
30,1773.0,1.01,2.02,2.02,100,1,1,1,0
31,1900.0,1.01,1.01,1.01,2.02,1,1,1,1
32,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
33,1806.0,1.01,1.01,2.02,100,1,1,1,0
34,1755.0,1.01,1.01,4.04,100,1,1,1,0
35,1784.0,1.01,2.02,2.02,100,1,1,1,0
36,1847.0,1.01,1.01,1.01,2.02,1,1,1,1
37,1734.0,1.01,2.02,100,100,1,1,0,0
38,1827.0,1.01,1.01,1.01,6.06,1,1,1,1
39,1837.0,1.01,2.02,2.02,3.03,1,1,1,1
40,1817.0,1.01,1.01,1.01,100,1,1,1,0
41,1831.0,1.01,2.02,2.02,3.03,1,1,1,1
42,1779.0,1.01,2.02,3.03,100,1,1,1,0
