Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2133.0,3.03,3.03,5.050000000000001,21.21,1,1,1,1
2,2105.0,3.03,4.04,6.06,45.45,1,1,1,1
3,2141.0,2.02,4.04,5.050000000000001,22.22,1,1,1,1
4,2139.0,3.03,4.04,5.050000000000001,21.21,1,1,1,1
5,2156.0,2.02,3.03,4.04,6.06,1,1,1,1
6,2123.0,3.03,3.03,5.050000000000001,14.14,1,1,1,1
7,2125.0,3.03,4.04,7.07,28.28,1,1,1,1
8,2112.0,4.04,6.06,8.08,45.45,1,1,1,1
9,2084.0,3.03,5.050000000000001,6.06,100,1,1,1,0
10,2137.0,3.03,4.04,5.050000000000001,12.12,1,1,1,1
11,2128.0,3.03,5.050000000000001,6.06,19.19,1,1,1,1
12,2149.0,2.02,4.04,6.06,14.14,1,1,1,1
13,2146.0,3.03,5.050000000000001,7.07,11.11,1,1,1,1
14,2132.0,3.03,6.06,9.09,30.299999999999997,1,1,1,1
15,2140.0,2.02,4.04,5.050000000000001,30.299999999999997,1,1,1,1
16,2138.0,3.03,4.04,5.050000000000001,16.16,1,1,1,1
17,2143.0,3.03,4.04,7.07,16.16,1,1,1,1
18,2113.0,3.03,4.04,5.050000000000001,46.46,1,1,1,1
19,2092.0,3.03,4.04,6.06,66.66,1,1,1,1
20,2080.0,3.03,5.050000000000001,8.08,100,1,1,1,0
21,2120.0,3.03,4.04,6.06,56.56,1,1,1,1
22,2125.0,4.04,5.050000000000001,6.06,17.17,1,1,1,1
23,2135.0,3.03,6.06,9.09,22.22,1,1,1,1
24,2124.0,3.03,4.04,5.050000000000001,21.21,1,1,1,1
25,2130.0,2.02,3.03,5.050000000000001,10.100000000000001,1,1,1,1
26,2132.0,3.03,5.050000000000001,7.07,23.23,1,1,1,1
27,2159.0,3.03,5.050000000000001,7.07,11.11,1,1,1,1
28,2132.0,3.03,3.03,4.04,19.19,1,1,1,1
29,2103.0,3.03,5.050000000000001,7.07,31.31,1,1,1,1
30,2124.0,2.02,3.03,4.04,11.11,1,1,1,1
31,2139.0,2.02,3.03,3.03,12.12,1,1,1,1
32,2143.0,3.03,3.03,6.06,27.270000000000003,1,1,1,1
33,2092.0,3.03,4.04,7.07,55.550000000000004,1,1,1,1
34,2113.0,2.02,3.03,5.050000000000001,19.19,1,1,1,1
35,2140.0,2.02,3.03,4.04,9.09,1,1,1,1
36,2132.0,3.03,6.06,13.13,46.46,1,1,1,1
37,2126.0,4.04,6.06,7.07,20.200000000000003,1,1,1,1
38,2143.0,3.03,3.03,4.04,11.11,1,1,1,1
39,2138.0,3.03,3.03,5.050000000000001,30.299999999999997,1,1,1,1
40,2130.0,3.03,4.04,5.050000000000001,15.149999999999999,1,1,1,1
41,2129.0,3.03,3.03,4.04,9.09,1,1,1,1
42,2131.0,3.03,4.04,5.050000000000001,18.18,1,1,1,1
43,2112.0,4.04,6.06,10.100000000000001,22.22,1,1,1,1
44,2109.0,3.03,4.04,4.04,8.08,1,1,1,1
45,2121.0,3.03,3.03,5.050000000000001,21.21,1,1,1,1
46,2096.0,3.03,5.050000000000001,10.100000000000001,26.26,1,1,1,1
47,2087.0,3.03,5.050000000000001,8.08,100,1,1,1,0
48,2138.0,3.03,4.04,5.050000000000001,14.14,1,1,1,1
49,2079.0,3.03,4.04,5.050000000000001,100,1,1,1,0
50,2123.0,3.03,4.04,5.050000000000001,33.33,1,1,1,1
51,2110.0,3.03,4.04,6.06,29.29,1,1,1,1
52,2057.0,3.03,6.06,9.09,100,1,1,1,0
53,2114.0,2.02,3.03,7.07,20.200000000000003,1,1,1,1
54,2147.0,3.03,3.03,5.050000000000001,16.16,1,1,1,1
55,2137.0,3.03,5.050000000000001,6.06,12.12,1,1,1,1
56,2097.0,3.03,4.04,6.06,45.45,1,1,1,1
57,2113.0,4.04,9.09,11.11,52.52,1,1,1,1
58,2111.0,3.03,5.050000000000001,7.07,22.22,1,1,1,1
59,2148.0,3.03,4.04,4.04,9.09,1,1,1,1
60,2124.0,2.02,3.03,4.04,60.599999999999994,1,1,1,1
61,2147.0,4.04,7.07,8.08,32.32,1,1,1,1
62,2125.0,3.03,4.04,5.050000000000001,36.36,1,1,1,1
63,2134.0,3.03,4.04,6.06,15.149999999999999,1,1,1,1
64,2132.0,3.03,4.04,5.050000000000001,27.270000000000003,1,1,1,1
65,2094.0,2.02,3.03,5.050000000000001,33.33,1,1,1,1
66,2101.0,3.03,5.050000000000001,9.09,23.23,1,1,1,1
67,2096.0,4.04,9.09,12.12,64.64,1,1,1,1
68,2145.0,3.03,4.04,6.06,17.17,1,1,1,1
69,2080.0,4.04,7.07,9.09,100,1,1,1,0
70,2107.0,4.04,6.06,9.09,29.29,1,1,1,1
71,2150.0,2.02,3.03,5.050000000000001,13.13,1,1,1,1
72,2089.0,4.04,6.06,16.16,100,1,1,1,0
73,2141.0,3.03,5.050000000000001,7.07,30.299999999999997,1,1,1,1
74,2135.0,2.02,3.03,4.04,7.07,1,1,1,1
75,2121.0,3.03,5.050000000000001,6.06,22.22,1,1,1,1
76,2106.0,5.050000000000001,6.06,8.08,52.52,1,1,1,1
77,2080.0,4.04,6.06,9.09,100,1,1,1,0
78,2130.0,3.03,5.050000000000001,8.08,12.12,1,1,1,1
79,2134.0,3.03,5.050000000000001,8.08,22.22,1,1,1,1
80,2140.0,3.03,5.050000000000001,8.08,39.39,1,1,1,1
81,2158.0,4.04,6.06,10.100000000000001,31.31,1,1,1,1
82,2136.0,3.03,4.04,6.06,18.18,1,1,1,1
83,2110.0,4.04,7.07,12.12,19.19,1,1,1,1
84,2104.0,3.03,4.04,5.050000000000001,48.48,1,1,1,1
85,2081.0,3.03,4.04,8.08,100,1,1,1,0
86,2115.0,3.03,5.050000000000001,10.100000000000001,29.29,1,1,1,1
87,2145.0,3.03,4.04,6.06,20.200000000000003,1,1,1,1
88,2126.0,3.03,4.04,5.050000000000001,21.21,1,1,1,1
89,2127.0,4.04,6.06,7.07,21.21,1,1,1,1
90,2147.0,3.03,4.04,6.06,26.26,1,1,1,1
91,2115.0,3.03,6.06,7.07,16.16,1,1,1,1
92,2076.0,2.02,3.03,4.04,100,1,1,1,0
93,2149.0,4.04,6.06,7.07,25.25,1,1,1,1
94,2124.0,3.03,4.04,5.050000000000001,27.270000000000003,1,1,1,1
95,2126.0,3.03,4.04,6.06,29.29,1,1,1,1
96,2078.0,3.03,4.04,6.06,100,1,1,1,0
97,2144.0,3.03,3.03,6.06,14.14,1,1,1,1
98,2111.0,3.03,4.04,5.050000000000001,21.21,1,1,1,1
99,2080.0,4.04,6.06,7.07,100,1,1,1,0
100,2118.0,4.04,6.06,8.08,18.18,1,1,1,1
