Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,126.0,3.03,3.03,4.04,4.04,1,1,1,1
2,127.0,7.07,7.07,10.100000000000001,11.11,1,1,1,1
3,126.0,4.04,4.04,4.04,6.06,1,1,1,1
4,120.0,3.03,4.04,4.04,100,1,1,1,0
5,127.0,5.050000000000001,5.050000000000001,5.050000000000001,9.09,1,1,1,1
6,126.0,2.02,2.02,2.02,3.03,1,1,1,1
7,127.0,3.03,7.07,7.07,9.09,1,1,1,1
8,127.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
9,126.0,2.02,2.02,2.02,4.04,1,1,1,1
10,126.0,2.02,2.02,2.02,3.03,1,1,1,1
11,126.0,2.02,2.02,2.02,2.02,1,1,1,1
12,127.0,3.03,3.03,6.06,10.100000000000001,1,1,1,1
13,120.0,3.03,4.04,4.04,100,1,1,1,0
14,126.0,2.02,2.02,2.02,4.04,1,1,1,1
15,120.0,4.04,4.04,5.050000000000001,100,1,1,1,0
16,126.0,2.02,2.02,2.02,2.02,1,1,1,1
17,126.0,3.03,3.03,3.03,4.04,1,1,1,1
18,127.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
19,126.0,2.02,4.04,4.04,4.04,1,1,1,1
20,126.0,2.02,2.02,3.03,4.04,1,1,1,1
21,127.0,3.03,8.08,11.11,12.12,1,1,1,1
22,127.0,3.03,3.03,3.03,4.04,1,1,1,1
23,126.0,2.02,3.03,4.04,7.07,1,1,1,1
24,126.0,2.02,2.02,2.02,3.03,1,1,1,1
25,120.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
26,126.0,2.02,2.02,3.03,3.03,1,1,1,1
27,126.0,2.02,2.02,2.02,3.03,1,1,1,1
28,126.0,3.03,3.03,3.03,3.03,1,1,1,1
29,126.0,2.02,2.02,2.02,3.03,1,1,1,1
30,120.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
31,126.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
32,126.0,9.09,21.21,23.23,24.24,1,1,1,1
33,126.0,2.02,3.03,9.09,10.100000000000001,1,1,1,1
34,127.0,2.02,3.03,3.03,3.03,1,1,1,1
35,126.0,4.04,5.050000000000001,5.050000000000001,7.07,1,1,1,1
36,126.0,1.01,2.02,2.02,3.03,1,1,1,1
37,127.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
38,127.0,3.03,3.03,3.03,3.03,1,1,1,1
39,127.0,2.02,2.02,2.02,3.03,1,1,1,1
40,127.0,3.03,4.04,4.04,6.06,1,1,1,1
41,127.0,2.02,2.02,2.02,3.03,1,1,1,1
42,126.0,3.03,3.03,3.03,4.04,1,1,1,1
43,126.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
44,127.0,4.04,5.050000000000001,5.050000000000001,15.149999999999999,1,1,1,1
45,127.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
46,127.0,3.03,3.03,3.03,4.04,1,1,1,1
47,127.0,3.03,6.06,13.13,14.14,1,1,1,1
48,126.0,2.02,2.02,2.02,3.03,1,1,1,1
49,126.0,2.02,2.02,3.03,4.04,1,1,1,1
50,126.0,7.07,8.08,13.13,13.13,1,1,1,1
51,126.0,3.03,3.03,3.03,3.03,1,1,1,1
52,126.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
53,120.0,2.02,2.02,2.02,100,1,1,1,0
54,127.0,3.03,4.04,4.04,6.06,1,1,1,1
55,127.0,3.03,4.04,7.07,8.08,1,1,1,1
56,127.0,2.02,3.03,3.03,3.03,1,1,1,1
57,126.0,2.02,2.02,2.02,3.03,1,1,1,1
58,126.0,1.01,1.01,1.01,2.02,1,1,1,1
59,126.0,2.02,2.02,2.02,3.03,1,1,1,1
60,126.0,3.03,5.050000000000001,5.050000000000001,6.06,1,1,1,1
61,126.0,2.02,3.03,3.03,4.04,1,1,1,1
62,127.0,4.04,5.050000000000001,5.050000000000001,6.06,1,1,1,1
63,126.0,2.02,2.02,2.02,3.03,1,1,1,1
64,126.0,3.03,3.03,3.03,3.03,1,1,1,1
65,126.0,3.03,3.03,3.03,4.04,1,1,1,1
66,126.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
67,126.0,2.02,2.02,2.02,3.03,1,1,1,1
68,127.0,3.03,5.050000000000001,6.06,7.07,1,1,1,1
69,126.0,5.050000000000001,6.06,7.07,7.07,1,1,1,1
70,126.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
71,126.0,2.02,3.03,3.03,3.03,1,1,1,1
72,126.0,2.02,3.03,4.04,4.04,1,1,1,1
73,126.0,3.03,3.03,3.03,4.04,1,1,1,1
74,126.0,3.03,4.04,6.06,6.06,1,1,1,1
75,126.0,2.02,3.03,3.03,3.03,1,1,1,1
76,127.0,2.02,2.02,2.02,2.02,1,1,1,1
77,126.0,1.01,1.01,2.02,3.03,1,1,1,1
78,126.0,2.02,2.02,2.02,6.06,1,1,1,1
79,126.0,2.02,2.02,2.02,3.03,1,1,1,1
80,126.0,3.03,4.04,4.04,6.06,1,1,1,1
81,126.0,1.01,2.02,2.02,2.02,1,1,1,1
82,127.0,4.04,8.08,8.08,9.09,1,1,1,1
83,126.0,2.02,2.02,2.02,2.02,1,1,1,1
84,118.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
85,126.0,7.07,11.11,11.11,11.11,1,1,1,1
