Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,641.0,1.01,100,100,100,1,0,0,0
2,719.0,1.01,1.01,1.01,1.01,1,1,1,1
3,652.0,1.01,2.02,100,100,1,1,0,0
4,712.0,3.03,4.04,4.04,4.04,1,1,1,1
5,700.0,1.01,1.01,1.01,1.01,1,1,1,1
6,682.0,1.01,1.01,1.01,100,1,1,1,0
7,631.0,2.02,100,100,100,1,0,0,0
8,711.0,1.01,1.01,1.01,1.01,1,1,1,1
9,687.0,1.01,1.01,1.01,100,1,1,1,0
10,652.0,8.08,9.09,100,100,1,1,0,0
11,695.0,1.01,1.01,1.01,2.02,1,1,1,1
12,704.0,1.01,1.01,1.01,1.01,1,1,1,1
13,643.0,5.050000000000001,100,100,100,1,0,0,0
14,704.0,1.01,1.01,1.01,2.02,1,1,1,1
15,672.0,1.01,1.01,2.02,100,1,1,1,0
16,652.0,2.02,2.02,100,100,1,1,0,0
17,712.0,1.01,1.01,1.01,1.01,1,1,1,1
18,635.0,7.07,100,100,100,1,0,0,0
19,697.0,1.01,1.01,1.01,8.08,1,1,1,1
20,719.0,1.01,1.01,1.01,1.01,1,1,1,1
21,686.0,1.01,1.01,1.01,100,1,1,1,0
22,687.0,1.01,1.01,1.01,100,1,1,1,0
23,652.0,1.01,2.02,100,100,1,1,0,0
24,687.0,1.01,1.01,1.01,100,1,1,1,0
25,715.0,1.01,1.01,1.01,2.02,1,1,1,1
26,686.0,1.01,1.01,1.01,100,1,1,1,0
27,703.0,1.01,1.01,1.01,1.01,1,1,1,1
28,695.0,1.01,1.01,1.01,2.02,1,1,1,1
29,687.0,1.01,1.01,1.01,100,1,1,1,0
30,652.0,1.01,1.01,100,100,1,1,0,0
31,604.0,100,100,100,100,0,0,0,0
32,652.0,2.02,2.02,100,100,1,1,0,0
33,700.0,1.01,1.01,1.01,1.01,1,1,1,1
34,719.0,1.01,1.01,1.01,1.01,1,1,1,1
35,670.0,1.01,1.01,2.02,100,1,1,1,0
36,715.0,1.01,1.01,2.02,2.02,1,1,1,1
37,692.0,1.01,1.01,1.01,100,1,1,1,0
38,650.0,1.01,1.01,100,100,1,1,0,0
39,656.0,2.02,4.04,100,100,1,1,0,0
40,699.0,1.01,1.01,1.01,1.01,1,1,1,1
41,672.0,1.01,4.04,4.04,100,1,1,1,0
42,708.0,1.01,1.01,1.01,1.01,1,1,1,1
43,700.0,1.01,1.01,1.01,1.01,1,1,1,1
44,682.0,1.01,2.02,4.04,100,1,1,1,0
45,590.0,100,100,100,100,0,0,0,0
46,712.0,3.03,3.03,3.03,3.03,1,1,1,1
47,693.0,1.01,1.01,2.02,12.12,1,1,1,1
48,711.0,1.01,1.01,1.01,1.01,1,1,1,1
49,700.0,1.01,1.01,1.01,1.01,1,1,1,1
50,697.0,1.01,1.01,1.01,7.07,1,1,1,1
51,686.0,1.01,2.02,2.02,100,1,1,1,0
52,708.0,1.01,1.01,1.01,1.01,1,1,1,1
53,705.0,2.02,3.03,4.04,4.04,1,1,1,1
54,629.0,2.02,100,100,100,1,0,0,0
55,687.0,1.01,1.01,1.01,100,1,1,1,0
56,687.0,1.01,1.01,1.01,100,1,1,1,0
57,704.0,1.01,1.01,1.01,4.04,1,1,1,1
58,708.0,1.01,1.01,1.01,1.01,1,1,1,1
59,578.0,100,100,100,100,0,0,0,0
60,705.0,2.02,2.02,3.03,3.03,1,1,1,1
61,719.0,1.01,1.01,1.01,1.01,1,1,1,1
62,700.0,1.01,1.01,1.01,2.02,1,1,1,1
63,648.0,1.01,100,100,100,1,0,0,0
64,629.0,4.04,100,100,100,1,0,0,0
65,675.0,1.01,1.01,1.01,100,1,1,1,0
66,705.0,1.01,1.01,1.01,1.01,1,1,1,1
67,686.0,1.01,1.01,1.01,100,1,1,1,0
68,678.0,1.01,1.01,1.01,100,1,1,1,0
69,627.0,100,100,100,100,0,0,0,0
70,687.0,1.01,1.01,1.01,100,1,1,1,0
71,616.0,100,100,100,100,0,0,0,0
72,719.0,1.01,2.02,2.02,2.02,1,1,1,1
73,715.0,1.01,1.01,1.01,1.01,1,1,1,1
74,708.0,1.01,2.02,3.03,3.03,1,1,1,1
75,654.0,1.01,1.01,100,100,1,1,0,0
76,675.0,1.01,1.01,2.02,100,1,1,1,0
77,619.0,100,100,100,100,0,0,0,0
78,705.0,1.01,1.01,2.02,3.03,1,1,1,1
79,674.0,1.01,1.01,1.01,100,1,1,1,0
80,636.0,2.02,100,100,100,1,0,0,0
81,606.0,100,100,100,100,0,0,0,0
82,687.0,1.01,1.01,1.01,100,1,1,1,0
83,631.0,2.02,100,100,100,1,0,0,0
84,687.0,1.01,1.01,1.01,100,1,1,1,0
85,687.0,1.01,1.01,1.01,100,1,1,1,0
86,695.0,1.01,1.01,1.01,1.01,1,1,1,1
87,715.0,1.01,1.01,1.01,2.02,1,1,1,1
88,664.0,1.01,1.01,2.02,100,1,1,1,0
89,656.0,1.01,1.01,100,100,1,1,0,0
90,692.0,1.01,1.01,1.01,100,1,1,1,0
91,705.0,1.01,1.01,1.01,1.01,1,1,1,1
92,708.0,1.01,1.01,1.01,1.01,1,1,1,1
93,705.0,1.01,2.02,2.02,2.02,1,1,1,1
94,617.0,100,100,100,100,0,0,0,0
95,711.0,1.01,2.02,2.02,3.03,1,1,1,1
96,715.0,1.01,1.01,1.01,1.01,1,1,1,1
97,706.0,1.01,1.01,1.01,2.02,1,1,1,1
98,650.0,1.01,1.01,100,100,1,1,0,0
99,704.0,2.02,3.03,3.03,4.04,1,1,1,1
100,715.0,1.01,1.01,1.01,2.02,1,1,1,1
