Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0001,1667.0,1.01,1.01,3.03,100,1,1,1,0
2,0.0001,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
3,0.0001,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
4,0.0001,1541.0,1.01,100,100,100,1,0,0,0
5,0.0001,1513.0,100,100,100,100,0,0,0,0
6,0.0001,1743.0,1.01,1.01,1.01,1.01,1,1,1,1
7,0.0001,1644.0,1.01,1.01,1.01,100,1,1,1,0
8,0.0001,1685.0,1.01,1.01,1.01,6.06,1,1,1,1
9,0.0001,1691.0,1.01,1.01,1.01,2.02,1,1,1,1
10,0.0001,1641.0,1.01,2.02,2.02,100,1,1,1,0
11,0.0001,1698.0,4.04,4.04,4.04,7.07,1,1,1,1
12,0.0001,1614.0,1.01,1.01,1.01,100,1,1,1,0
13,0.0001,1704.0,1.01,1.01,1.01,1.01,1,1,1,1
14,0.0001,1677.0,1.01,1.01,2.02,100,1,1,1,0
15,0.0001,1670.0,1.01,1.01,2.02,100,1,1,1,0
16,0.0001,1715.0,1.01,1.01,1.01,1.01,1,1,1,1
17,0.0001,1677.0,1.01,1.01,1.01,100,1,1,1,0
18,0.0001,1698.0,1.01,2.02,2.02,3.03,1,1,1,1
19,0.0001,1639.0,1.01,1.01,1.01,100,1,1,1,0
20,0.0001,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
21,0.0001,1715.0,1.01,1.01,1.01,1.01,1,1,1,1
22,0.0001,1625.0,1.01,1.01,2.02,100,1,1,1,0
23,0.0001,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
24,0.0001,1723.0,1.01,1.01,1.01,2.02,1,1,1,1
25,0.0001,1670.0,1.01,1.01,2.02,100,1,1,1,0
26,0.0001,1681.0,1.01,1.01,1.01,100,1,1,1,0
27,0.0001,1696.0,1.01,1.01,1.01,2.02,1,1,1,1
28,0.0001,1693.0,1.01,1.01,1.01,1.01,1,1,1,1
29,0.0001,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
30,0.0001,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
31,0.0001,1721.0,1.01,1.01,1.01,3.03,1,1,1,1
32,0.0001,1677.0,1.01,1.01,1.01,100,1,1,1,0
33,0.0001,1639.0,2.02,2.02,2.02,100,1,1,1,0
34,0.0001,1670.0,1.01,1.01,1.01,100,1,1,1,0
35,0.0001,1699.0,3.03,4.04,4.04,4.04,1,1,1,1
36,0.0001,1697.0,1.01,1.01,1.01,1.01,1,1,1,1
