Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0005,112.0,74.74,100,100,100,1,0,0,0
2,0.0005,127.0,35.35,39.39,39.39,52.52,1,1,1,1
3,0.0005,116.0,61.61,70.7,100,100,1,1,0,0
4,0.0005,127.0,37.37,37.37,43.43,61.61,1,1,1,1
5,0.0005,126.0,100,100,100,100,0,0,0,0
6,0.0005,124.0,41.410000000000004,51.51,64.64,69.69000000000001,1,1,1,1
7,0.0005,123.0,42.42,50.5,53.53,69.69000000000001,1,1,1,1
8,0.0005,127.0,44.44,46.46,48.48,75.75,1,1,1,1
9,0.0005,125.0,42.42,44.44,60.599999999999994,67.67,1,1,1,1
10,0.0005,124.0,42.42,44.44,44.44,51.51,1,1,1,1
11,0.0005,116.0,50.5,57.57000000000001,100,100,1,1,0,0
12,0.0005,120.0,44.44,45.45,46.46,100,1,1,1,0
13,0.0005,117.0,49.49,73.73,78.78,100,1,1,1,0
14,0.0005,125.0,42.42,44.44,45.45,49.49,1,1,1,1
15,0.0005,121.0,100,100,100,100,0,0,0,0
16,0.0005,125.0,47.470000000000006,56.56,56.56,64.64,1,1,1,1
17,0.0005,112.0,51.51,100,100,100,1,0,0,0
18,0.0005,124.0,53.53,57.57000000000001,58.58,60.599999999999994,1,1,1,1
19,0.0005,112.0,100,100,100,100,0,0,0,0
20,0.0005,125.0,44.44,45.45,45.45,50.5,1,1,1,1
21,0.0005,110.0,100,100,100,100,0,0,0,0
22,0.0005,125.0,37.37,37.37,38.38,46.46,1,1,1,1
23,0.0005,111.0,100,100,100,100,0,0,0,0
24,0.0005,125.0,39.39,42.42,46.46,62.62,1,1,1,1
25,0.0005,114.0,62.62,100,100,100,1,0,0,0
26,0.0005,125.0,42.42,73.73,73.73,78.78,1,1,1,1
27,0.0005,116.0,42.42,100,100,100,1,0,0,0
28,0.0005,115.0,59.589999999999996,90.9,100,100,1,1,0,0
29,0.0005,120.0,36.36,82.82000000000001,100,100,1,1,0,0
30,0.0005,124.0,58.58,58.58,59.589999999999996,62.62,1,1,1,1
31,0.0005,116.0,64.64,72.72,100,100,1,1,0,0
32,0.0005,108.0,100,100,100,100,0,0,0,0
33,0.0005,125.0,58.58,61.61,62.62,73.73,1,1,1,1
34,0.0005,111.0,100,100,100,100,0,0,0,0
35,0.0005,123.0,37.37,41.410000000000004,42.42,64.64,1,1,1,1
36,0.0005,112.0,84.84,100,100,100,1,0,0,0
37,0.0005,113.0,68.68,100,100,100,1,0,0,0
38,0.0005,117.0,48.48,51.51,51.51,100,1,1,1,0
39,0.0005,117.0,38.38,55.550000000000004,64.64,100,1,1,1,0
40,0.0005,120.0,64.64,87.87,100,100,1,1,0,0
41,0.0005,114.0,74.74,100,100,100,1,0,0,0
