Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.3,3203.0,4.0,7.000000000000001,16.0,100,1,1,1,0
2,1.3,3160.0,4.0,8.0,19.0,100,1,1,1,0
3,1.3,3209.0,3.0,5.0,10.0,100,1,1,1,0
4,1.3,3158.0,3.0,8.0,30.0,100,1,1,1,0
5,1.3,3156.0,3.0,7.000000000000001,70.0,100,1,1,1,0
6,1.3,3152.0,3.0,5.0,47.0,100,1,1,1,0
7,1.3,3210.0,3.0,5.0,8.0,100,1,1,1,0
8,1.3,3136.0,3.0,7.000000000000001,100,100,1,1,0,0
9,1.3,3202.0,3.0,6.0,12.0,100,1,1,1,0
10,1.3,3158.0,3.0,8.0,34.0,100,1,1,1,0
11,1.3,3178.0,3.0,7.000000000000001,15.0,100,1,1,1,0
12,1.3,3080.0,4.0,18.0,100,100,1,1,0,0
13,1.3,3187.0,4.0,8.0,36.0,100,1,1,1,0
14,1.3,3219.0,3.0,5.0,10.0,100,1,1,1,0
15,1.3,3150.0,3.0,6.0,71.0,100,1,1,1,0
16,1.3,3155.0,3.0,10.0,60.0,100,1,1,1,0
17,1.3,3141.0,3.0,4.0,14.000000000000002,100,1,1,1,0
18,1.3,3203.0,3.0,6.0,12.0,100,1,1,1,0
19,1.3,3135.0,4.0,8.0,100,100,1,1,0,0
20,1.3,3194.0,3.0,5.0,8.0,100,1,1,1,0
21,1.3,3192.0,3.0,8.0,23.0,100,1,1,1,0
22,1.3,3159.0,4.0,9.0,20.0,100,1,1,1,0
23,1.3,3130.0,4.0,7.000000000000001,100,100,1,1,0,0
24,1.3,3153.0,3.0,7.000000000000001,17.0,100,1,1,1,0
25,1.3,3203.0,4.0,8.0,11.0,100,1,1,1,0
26,1.3,3175.0,3.0,6.0,13.0,100,1,1,1,0
