Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.3,67.0,4.04,6.06,7.07,100,1,1,1,0
2,1.3,70.0,2.02,2.02,2.02,4.04,1,1,1,1
3,1.3,70.0,3.03,3.03,3.03,4.04,1,1,1,1
4,1.3,65.0,2.02,3.03,8.08,100,1,1,1,0
5,1.3,61.0,3.03,100,100,100,1,0,0,0
6,1.3,57.0,100,100,100,100,0,0,0,0
7,1.3,66.0,3.03,3.03,3.03,100,1,1,1,0
8,1.3,69.0,2.02,2.02,2.02,3.03,1,1,1,1
9,1.3,64.0,3.03,3.03,100,100,1,1,0,0
10,1.3,61.0,18.18,100,100,100,1,0,0,0
11,1.3,64.0,3.03,3.03,100,100,1,1,0,0
12,1.3,65.0,2.02,2.02,11.11,100,1,1,1,0
13,1.3,67.0,2.02,2.02,2.02,100,1,1,1,0
14,1.3,66.0,2.02,2.02,3.03,100,1,1,1,0
15,1.3,65.0,2.02,3.03,3.03,100,1,1,1,0
16,1.3,65.0,3.03,3.03,16.16,100,1,1,1,0
17,1.3,65.0,2.02,3.03,19.19,100,1,1,1,0
18,1.3,64.0,3.03,3.03,100,100,1,1,0,0
19,1.3,67.0,2.02,5.050000000000001,5.050000000000001,100,1,1,1,0
20,1.3,66.0,2.02,2.02,3.03,100,1,1,1,0
21,1.3,66.0,2.02,2.02,3.03,100,1,1,1,0
22,1.3,64.0,20.200000000000003,23.23,100,100,1,1,0,0
23,1.3,67.0,3.03,3.03,3.03,100,1,1,1,0
24,1.3,70.0,2.02,2.02,2.02,3.03,1,1,1,1
25,1.3,66.0,2.02,2.02,2.02,100,1,1,1,0
26,1.3,66.0,2.02,3.03,3.03,100,1,1,1,0
27,1.3,66.0,3.03,3.03,6.06,100,1,1,1,0
28,1.3,70.0,2.02,2.02,2.02,2.02,1,1,1,1
29,1.3,70.0,1.01,1.01,1.01,2.02,1,1,1,1
30,1.3,70.0,2.02,3.03,3.03,7.07,1,1,1,1
31,1.3,70.0,2.02,2.02,2.02,2.02,1,1,1,1
32,1.3,61.0,3.03,100,100,100,1,0,0,0
33,1.3,63.0,2.02,2.02,100,100,1,1,0,0
34,1.3,67.0,4.04,4.04,9.09,100,1,1,1,0
35,1.3,68.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
36,1.3,64.0,3.03,3.03,100,100,1,1,0,0
37,1.3,65.0,2.02,3.03,50.5,100,1,1,1,0
38,1.3,66.0,2.02,3.03,4.04,100,1,1,1,0
39,1.3,65.0,2.02,2.02,2.02,100,1,1,1,0
40,1.3,65.0,2.02,5.050000000000001,8.08,100,1,1,1,0
41,1.3,66.0,2.02,2.02,3.03,100,1,1,1,0
42,1.3,67.0,2.02,2.02,2.02,100,1,1,1,0
43,1.3,59.0,100,100,100,100,0,0,0,0
44,1.3,67.0,2.02,3.03,3.03,100,1,1,1,0
45,1.3,69.0,3.03,4.04,6.06,10.100000000000001,1,1,1,1
46,1.3,61.0,3.03,100,100,100,1,0,0,0
47,1.3,68.0,2.02,3.03,9.09,16.16,1,1,1,1
48,1.3,67.0,1.01,2.02,2.02,100,1,1,1,0
49,1.3,63.0,4.04,8.08,100,100,1,1,0,0
50,1.3,70.0,2.02,2.02,2.02,2.02,1,1,1,1
51,1.3,65.0,2.02,3.03,8.08,100,1,1,1,0
52,1.3,67.0,2.02,3.03,4.04,100,1,1,1,0
53,1.3,66.0,2.02,3.03,4.04,100,1,1,1,0
54,1.3,67.0,3.03,3.03,4.04,100,1,1,1,0
