Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.005,127.0,2.02,2.02,2.02,2.02,1,1,1,1
2,0.005,127.0,2.02,2.02,2.02,2.02,1,1,1,1
3,0.005,127.0,2.02,4.04,4.04,10.100000000000001,1,1,1,1
4,0.005,127.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
5,0.005,127.0,3.03,3.03,3.03,4.04,1,1,1,1
6,0.005,121.0,2.02,2.02,2.02,100,1,1,1,0
7,0.005,118.0,6.06,9.09,32.32,100,1,1,1,0
8,0.005,127.0,2.02,2.02,3.03,4.04,1,1,1,1
9,0.005,127.0,2.02,2.02,2.02,4.04,1,1,1,1
10,0.005,126.0,2.02,2.02,2.02,4.04,1,1,1,1
11,0.005,127.0,3.03,4.04,4.04,4.04,1,1,1,1
12,0.005,127.0,2.02,2.02,2.02,3.03,1,1,1,1
13,0.005,127.0,2.02,3.03,4.04,4.04,1,1,1,1
14,0.005,118.0,3.03,4.04,23.23,100,1,1,1,0
15,0.005,113.0,4.04,100,100,100,1,0,0,0
16,0.005,127.0,2.02,2.02,2.02,2.02,1,1,1,1
17,0.005,127.0,2.02,2.02,2.02,3.03,1,1,1,1
18,0.005,126.0,2.02,2.02,2.02,3.03,1,1,1,1
19,0.005,127.0,2.02,3.03,3.03,19.19,1,1,1,1
20,0.005,121.0,3.03,3.03,3.03,100,1,1,1,0
21,0.005,117.0,2.02,6.06,23.23,100,1,1,1,0
22,0.005,127.0,2.02,2.02,3.03,3.03,1,1,1,1
23,0.005,127.0,2.02,2.02,2.02,2.02,1,1,1,1
24,0.005,121.0,2.02,3.03,3.03,100,1,1,1,0
25,0.005,125.0,2.02,3.03,3.03,3.03,1,1,1,1
26,0.005,127.0,2.02,2.02,2.02,3.03,1,1,1,1
27,0.005,127.0,2.02,2.02,2.02,2.02,1,1,1,1
28,0.005,119.0,6.06,7.07,9.09,100,1,1,1,0
29,0.005,123.0,2.02,3.03,3.03,9.09,1,1,1,1
30,0.005,126.0,2.02,2.02,2.02,3.03,1,1,1,1
31,0.005,120.0,3.03,3.03,4.04,100,1,1,1,0
32,0.005,120.0,3.03,3.03,4.04,100,1,1,1,0
33,0.005,121.0,2.02,3.03,4.04,100,1,1,1,0
34,0.005,115.0,3.03,22.22,100,100,1,1,0,0
35,0.005,121.0,2.02,2.02,3.03,100,1,1,1,0
36,0.005,121.0,2.02,3.03,3.03,100,1,1,1,0
37,0.005,118.0,3.03,5.050000000000001,9.09,100,1,1,1,0
38,0.005,115.0,3.03,7.07,100,100,1,1,0,0
39,0.005,113.0,19.19,100,100,100,1,0,0,0
40,0.005,112.0,30.299999999999997,100,100,100,1,0,0,0
41,0.005,127.0,2.02,2.02,2.02,2.02,1,1,1,1
42,0.005,111.0,26.26,100,100,100,1,0,0,0
43,0.005,119.0,4.04,4.04,6.06,100,1,1,1,0
44,0.005,126.0,2.02,2.02,2.02,3.03,1,1,1,1
45,0.005,126.0,2.02,2.02,2.02,3.03,1,1,1,1
46,0.005,127.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
47,0.005,117.0,4.04,5.050000000000001,43.43,100,1,1,1,0
48,0.005,120.0,4.04,19.19,20.200000000000003,100,1,1,1,0
49,0.005,121.0,3.03,3.03,5.050000000000001,100,1,1,1,0
50,0.005,117.0,3.03,10.100000000000001,50.5,100,1,1,1,0
