Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.003,700.0,1.01,1.01,1.01,1.01,1,1,1,1
2,0.003,714.0,1.01,1.01,1.01,1.01,1,1,1,1
3,0.003,688.0,1.01,1.01,2.02,100,1,1,1,0
4,0.003,609.0,100,100,100,100,0,0,0,0
5,0.003,704.0,1.01,1.01,1.01,1.01,1,1,1,1
6,0.003,639.0,2.02,100,100,100,1,0,0,0
7,0.003,585.0,100,100,100,100,0,0,0,0
8,0.003,639.0,2.02,100,100,100,1,0,0,0
9,0.003,710.0,1.01,1.01,1.01,1.01,1,1,1,1
10,0.003,711.0,1.01,1.01,2.02,2.02,1,1,1,1
11,0.003,628.0,2.02,100,100,100,1,0,0,0
12,0.003,617.0,100,100,100,100,0,0,0,0
13,0.003,627.0,100,100,100,100,0,0,0,0
14,0.003,684.0,1.01,1.01,1.01,100,1,1,1,0
15,0.003,700.0,1.01,2.02,2.02,2.02,1,1,1,1
16,0.003,649.0,1.01,1.01,100,100,1,1,0,0
17,0.003,688.0,2.02,2.02,2.02,100,1,1,1,0
18,0.003,598.0,100,100,100,100,0,0,0,0
19,0.003,610.0,100,100,100,100,0,0,0,0
20,0.003,714.0,1.01,1.01,1.01,1.01,1,1,1,1
21,0.003,604.0,100,100,100,100,0,0,0,0
22,0.003,635.0,1.01,100,100,100,1,0,0,0
23,0.003,638.0,3.03,100,100,100,1,0,0,0
24,0.003,592.0,100,100,100,100,0,0,0,0
25,0.003,616.0,100,100,100,100,0,0,0,0
26,0.003,700.0,1.01,1.01,1.01,1.01,1,1,1,1
27,0.003,682.0,1.01,1.01,1.01,100,1,1,1,0
28,0.003,688.0,1.01,3.03,5.050000000000001,100,1,1,1,0
29,0.003,721.0,1.01,1.01,1.01,3.03,1,1,1,1
30,0.003,714.0,1.01,1.01,1.01,11.11,1,1,1,1
31,0.003,616.0,100,100,100,100,0,0,0,0
32,0.003,711.0,1.01,1.01,1.01,1.01,1,1,1,1
33,0.003,690.0,1.01,2.02,3.03,100,1,1,1,0
34,0.003,643.0,1.01,100,100,100,1,0,0,0
35,0.003,673.0,1.01,1.01,1.01,100,1,1,1,0
36,0.003,644.0,1.01,100,100,100,1,0,0,0
37,0.003,621.0,100,100,100,100,0,0,0,0
38,0.003,663.0,1.01,2.02,100,100,1,1,0,0
39,0.003,690.0,2.02,4.04,5.050000000000001,100,1,1,1,0
40,0.003,685.0,1.01,1.01,2.02,100,1,1,1,0
41,0.003,636.0,4.04,100,100,100,1,0,0,0
42,0.003,604.0,100,100,100,100,0,0,0,0
43,0.003,631.0,6.06,100,100,100,1,0,0,0
44,0.003,678.0,1.01,1.01,2.02,100,1,1,1,0
45,0.003,639.0,2.02,100,100,100,1,0,0,0
46,0.003,643.0,1.01,100,100,100,1,0,0,0
47,0.003,626.0,100,100,100,100,0,0,0,0
48,0.003,627.0,100,100,100,100,0,0,0,0
49,0.003,593.0,100,100,100,100,0,0,0,0
50,0.003,696.0,1.01,1.01,1.01,4.04,1,1,1,1
51,0.003,670.0,1.01,2.02,8.08,100,1,1,1,0
52,0.003,700.0,1.01,1.01,1.01,1.01,1,1,1,1
53,0.003,634.0,3.03,100,100,100,1,0,0,0
54,0.003,684.0,1.01,1.01,1.01,100,1,1,1,0
