Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.5,120.0,2.02,2.02,3.03,100,1,1,1,0
2,1.5,111.0,100,100,100,100,0,0,0,0
3,1.5,121.0,5.050000000000001,9.09,10.100000000000001,100,1,1,1,0
4,1.5,116.0,3.03,4.04,100,100,1,1,0,0
5,1.5,116.0,6.06,8.08,100,100,1,1,0,0
6,1.5,125.0,3.03,3.03,3.03,6.06,1,1,1,1
7,1.5,122.0,3.03,3.03,3.03,100,1,1,1,0
8,1.5,119.0,4.04,8.08,14.14,100,1,1,1,0
9,1.5,111.0,100,100,100,100,0,0,0,0
10,1.5,113.0,4.04,100,100,100,1,0,0,0
11,1.5,117.0,3.03,18.18,100,100,1,1,0,0
12,1.5,115.0,7.07,100,100,100,1,0,0,0
13,1.5,117.0,4.04,4.04,100,100,1,1,0,0
14,1.5,122.0,3.03,5.050000000000001,8.08,100,1,1,1,0
15,1.5,116.0,4.04,7.07,100,100,1,1,0,0
16,1.5,119.0,4.04,10.100000000000001,24.24,100,1,1,1,0
17,1.5,115.0,4.04,100,100,100,1,0,0,0
18,1.5,121.0,4.04,4.04,8.08,100,1,1,1,0
19,1.5,118.0,3.03,3.03,6.06,100,1,1,1,0
20,1.5,125.0,9.09,13.13,14.14,50.5,1,1,1,1
21,1.5,125.0,4.04,4.04,5.050000000000001,16.16,1,1,1,1
22,1.5,125.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
23,1.5,120.0,3.03,7.07,8.08,100,1,1,1,0
24,1.5,119.0,30.299999999999997,41.410000000000004,42.42,100,1,1,1,0
25,1.5,119.0,10.100000000000001,22.22,24.24,100,1,1,1,0
26,1.5,119.0,3.03,7.07,11.11,100,1,1,1,0
27,1.5,118.0,4.04,5.050000000000001,23.23,100,1,1,1,0
28,1.5,119.0,4.04,8.08,20.200000000000003,100,1,1,1,0
29,1.5,120.0,4.04,4.04,4.04,100,1,1,1,0
30,1.5,118.0,4.04,6.06,6.06,100,1,1,1,0
31,1.5,115.0,6.06,100,100,100,1,0,0,0
32,1.5,120.0,5.050000000000001,12.12,22.22,100,1,1,1,0
33,1.5,118.0,10.100000000000001,17.17,18.18,100,1,1,1,0
34,1.5,117.0,26.26,35.35,100,100,1,1,0,0
35,1.5,124.0,3.03,3.03,4.04,7.07,1,1,1,1
36,1.5,108.0,100,100,100,100,0,0,0,0
37,1.5,112.0,14.14,100,100,100,1,0,0,0
38,1.5,116.0,4.04,49.49,100,100,1,1,0,0
39,1.5,122.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
40,1.5,118.0,5.050000000000001,10.100000000000001,11.11,100,1,1,1,0
41,1.5,116.0,4.04,38.38,100,100,1,1,0,0
42,1.5,118.0,3.03,4.04,14.14,100,1,1,1,0
43,1.5,117.0,4.04,6.06,100,100,1,1,0,0
44,1.5,120.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
45,1.5,112.0,7.07,100,100,100,1,0,0,0
46,1.5,113.0,9.09,100,100,100,1,0,0,0
47,1.5,123.0,3.03,3.03,4.04,9.09,1,1,1,1
48,1.5,115.0,8.08,100,100,100,1,0,0,0
49,1.5,122.0,2.02,2.02,3.03,100,1,1,1,0
50,1.5,115.0,5.050000000000001,100,100,100,1,0,0,0
51,1.5,121.0,7.07,7.07,8.08,100,1,1,1,0
52,1.5,123.0,3.03,4.04,5.050000000000001,19.19,1,1,1,1
53,1.5,125.0,3.03,4.04,5.050000000000001,10.100000000000001,1,1,1,1
54,1.5,118.0,4.04,8.08,39.39,100,1,1,1,0
55,1.5,120.0,5.050000000000001,8.08,20.200000000000003,100,1,1,1,0
56,1.5,114.0,13.13,100,100,100,1,0,0,0
57,1.5,118.0,5.050000000000001,7.07,11.11,100,1,1,1,0
58,1.5,122.0,3.03,4.04,4.04,100,1,1,1,0
59,1.5,120.0,3.03,4.04,8.08,100,1,1,1,0
60,1.5,109.0,100,100,100,100,0,0,0,0
61,1.5,110.0,100,100,100,100,0,0,0,0
62,1.5,121.0,3.03,3.03,4.04,100,1,1,1,0
63,1.5,119.0,4.04,5.050000000000001,6.06,100,1,1,1,0
64,1.5,118.0,6.06,19.19,52.52,100,1,1,1,0
65,1.5,114.0,3.03,100,100,100,1,0,0,0
66,1.5,115.0,8.08,100,100,100,1,0,0,0
67,1.5,118.0,8.08,16.16,74.74,100,1,1,1,0
68,1.5,121.0,5.050000000000001,6.06,6.06,100,1,1,1,0
69,1.5,120.0,5.050000000000001,10.100000000000001,15.149999999999999,100,1,1,1,0
70,1.5,115.0,8.08,100,100,100,1,0,0,0
71,1.5,115.0,3.03,100,100,100,1,0,0,0
72,1.5,117.0,3.03,4.04,100,100,1,1,0,0
73,1.5,112.0,6.06,100,100,100,1,0,0,0
74,1.5,116.0,25.25,61.61,100,100,1,1,0,0
75,1.5,113.0,6.06,100,100,100,1,0,0,0
76,1.5,112.0,10.100000000000001,100,100,100,1,0,0,0
77,1.5,115.0,5.050000000000001,100,100,100,1,0,0,0
78,1.5,114.0,6.06,100,100,100,1,0,0,0
79,1.5,121.0,3.03,5.050000000000001,6.06,100,1,1,1,0
80,1.5,123.0,4.04,8.08,8.08,12.12,1,1,1,1
81,1.5,118.0,5.050000000000001,11.11,14.14,100,1,1,1,0
82,1.5,119.0,4.04,8.08,26.26,100,1,1,1,0
83,1.5,123.0,3.03,5.050000000000001,5.050000000000001,18.18,1,1,1,1
84,1.5,117.0,14.14,28.28,100,100,1,1,0,0
85,1.5,120.0,6.06,12.12,25.25,100,1,1,1,0
86,1.5,122.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
87,1.5,116.0,8.08,14.14,100,100,1,1,0,0
88,1.5,121.0,6.06,8.08,9.09,100,1,1,1,0
89,1.5,116.0,4.04,24.24,100,100,1,1,0,0
90,1.5,114.0,21.21,100,100,100,1,0,0,0
91,1.5,116.0,4.04,7.07,100,100,1,1,0,0
92,1.5,118.0,3.03,3.03,4.04,100,1,1,1,0
93,1.5,114.0,5.050000000000001,100,100,100,1,0,0,0
94,1.5,119.0,5.050000000000001,7.07,13.13,100,1,1,1,0
95,1.5,119.0,3.03,5.050000000000001,18.18,100,1,1,1,0
96,1.5,119.0,5.050000000000001,6.06,6.06,100,1,1,1,0
97,1.5,113.0,12.12,100,100,100,1,0,0,0
98,1.5,118.0,4.04,5.050000000000001,6.06,100,1,1,1,0
99,1.5,120.0,2.02,4.04,5.050000000000001,100,1,1,1,0
100,1.5,114.0,10.100000000000001,100,100,100,1,0,0,0
