Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,127.0,0.30934715270996094,3.03,3.03,3.03,4.04,1,1,1,1
2,116.0,0.31743931770324707,5.050000000000001,16.16,100,100,1,1,0,0
3,109.0,0.3209567070007324,100,100,100,100,0,0,0,0
4,116.0,0.3208768367767334,4.04,5.050000000000001,100,100,1,1,0,0
5,120.0,0.3145148754119873,3.03,3.03,3.03,100,1,1,1,0
6,125.0,0.3250243663787842,3.03,3.03,3.03,4.04,1,1,1,1
7,104.0,0.3399674892425537,100,100,100,100,0,0,0,0
8,116.0,0.32383108139038086,3.03,4.04,100,100,1,1,0,0
9,115.0,0.3337442874908447,3.03,3.03,100,100,1,1,0,0
10,125.0,0.32713913917541504,3.03,3.03,3.03,3.03,1,1,1,1
11,125.0,0.3127737045288086,3.03,3.03,3.03,3.03,1,1,1,1
12,109.0,0.3163492679595947,100,100,100,100,0,0,0,0
13,118.0,0.3321671485900879,3.03,3.03,8.08,100,1,1,1,0
14,127.0,0.3093078136444092,3.03,3.03,3.03,3.03,1,1,1,1
15,111.0,0.3248872756958008,9.09,100,100,100,1,0,0,0
16,127.0,0.32577013969421387,3.03,4.04,6.06,8.08,1,1,1,1
17,125.0,0.3148963451385498,3.03,3.03,3.03,3.03,1,1,1,1
18,125.0,0.31212353706359863,2.02,3.03,3.03,4.04,1,1,1,1
19,120.0,0.3220078945159912,3.03,3.03,3.03,100,1,1,1,0
20,117.0,0.3432445526123047,3.03,3.03,4.04,100,1,1,1,0
21,125.0,0.31036376953125,2.02,2.02,2.02,3.03,1,1,1,1
22,125.0,0.3286244869232178,4.04,4.04,4.04,6.06,1,1,1,1
23,125.0,0.3329763412475586,36.36,45.45,47.470000000000006,53.53,1,1,1,1
24,120.0,0.33788156509399414,3.03,3.03,3.03,100,1,1,1,0
25,120.0,0.3079557418823242,3.03,4.04,8.08,100,1,1,1,0
26,125.0,0.31659984588623047,3.03,3.03,3.03,4.04,1,1,1,1
27,127.0,0.3107328414916992,2.02,3.03,3.03,4.04,1,1,1,1
28,125.0,0.3276095390319824,4.04,4.04,5.050000000000001,6.06,1,1,1,1
29,124.0,0.3088979721069336,2.02,4.04,4.04,5.050000000000001,1,1,1,1
30,116.0,0.29830479621887207,5.050000000000001,11.11,100,100,1,1,0,0
31,127.0,0.31219029426574707,2.02,2.02,2.02,4.04,1,1,1,1
32,121.0,0.3136112689971924,8.08,15.149999999999999,39.39,100,1,1,1,0
33,125.0,0.3141896724700928,3.03,3.03,3.03,3.03,1,1,1,1
34,123.0,0.31442880630493164,4.04,5.050000000000001,5.050000000000001,7.07,1,1,1,1
35,120.0,0.30667853355407715,3.03,4.04,4.04,100,1,1,1,0
36,127.0,0.30860018730163574,3.03,3.03,3.03,5.050000000000001,1,1,1,1
37,120.0,0.31621718406677246,14.14,15.149999999999999,18.18,100,1,1,1,0
38,115.0,0.32181620597839355,4.04,12.12,100,100,1,1,0,0
39,125.0,0.3260061740875244,3.03,4.04,4.04,16.16,1,1,1,1
40,125.0,0.3137800693511963,2.02,2.02,2.02,3.03,1,1,1,1
41,125.0,0.3147773742675781,2.02,2.02,3.03,3.03,1,1,1,1
42,125.0,0.3276026248931885,2.02,3.03,4.04,5.050000000000001,1,1,1,1
43,116.0,0.3211400508880615,4.04,7.07,100,100,1,1,0,0
44,125.0,0.31212949752807617,2.02,2.02,2.02,4.04,1,1,1,1
45,106.0,0.31668519973754883,100,100,100,100,0,0,0,0
46,110.0,0.3050651550292969,100,100,100,100,0,0,0,0
47,125.0,0.32659459114074707,6.06,10.100000000000001,10.100000000000001,32.32,1,1,1,1
48,125.0,0.32544827461242676,3.03,4.04,4.04,13.13,1,1,1,1
49,125.0,0.31705617904663086,3.03,3.03,3.03,4.04,1,1,1,1
50,125.0,0.3275032043457031,3.03,3.03,3.03,3.03,1,1,1,1
51,127.0,0.31240010261535645,2.02,2.02,2.02,3.03,1,1,1,1
52,109.0,0.3290090560913086,100,100,100,100,0,0,0,0
53,117.0,0.3240950107574463,3.03,18.18,40.400000000000006,100,1,1,1,0
54,125.0,0.3162269592285156,3.03,3.03,4.04,4.04,1,1,1,1
55,119.0,0.32631802558898926,3.03,16.16,16.16,100,1,1,1,0
56,110.0,0.31452202796936035,100,100,100,100,0,0,0,0
57,125.0,0.3250236511230469,3.03,4.04,4.04,5.050000000000001,1,1,1,1
58,120.0,0.32590532302856445,2.02,3.03,5.050000000000001,100,1,1,1,0
59,127.0,0.3277711868286133,5.050000000000001,6.06,6.06,8.08,1,1,1,1
60,127.0,0.3100318908691406,3.03,3.03,3.03,3.03,1,1,1,1
61,115.0,0.31648826599121094,3.03,27.270000000000003,100,100,1,1,0,0
62,125.0,0.3262486457824707,3.03,4.04,4.04,5.050000000000001,1,1,1,1
63,120.0,0.31188178062438965,4.04,4.04,5.050000000000001,100,1,1,1,0
64,125.0,0.31337428092956543,3.03,3.03,4.04,4.04,1,1,1,1
65,116.0,0.32889461517333984,4.04,19.19,100,100,1,1,0,0
66,126.0,0.32666826248168945,5.050000000000001,5.050000000000001,6.06,9.09,1,1,1,1
67,126.0,0.3126239776611328,3.03,4.04,4.04,7.07,1,1,1,1
68,125.0,0.31405138969421387,3.03,3.03,3.03,6.06,1,1,1,1
69,127.0,0.3286762237548828,3.03,4.04,4.04,6.06,1,1,1,1
70,120.0,0.3099985122680664,2.02,3.03,5.050000000000001,100,1,1,1,0
71,125.0,0.3149752616882324,3.03,4.04,4.04,7.07,1,1,1,1
72,124.0,0.31731557846069336,3.03,3.03,4.04,5.050000000000001,1,1,1,1
73,120.0,0.32788562774658203,4.04,4.04,4.04,100,1,1,1,0
74,114.0,0.32027316093444824,4.04,100,100,100,1,0,0,0
75,119.0,0.3275642395019531,3.03,3.03,5.050000000000001,100,1,1,1,0
76,125.0,0.3131065368652344,3.03,3.03,4.04,6.06,1,1,1,1
77,127.0,0.32804417610168457,2.02,2.02,2.02,3.03,1,1,1,1
78,126.0,0.31230592727661133,3.03,3.03,4.04,5.050000000000001,1,1,1,1
79,127.0,0.32807278633117676,3.03,3.03,4.04,4.04,1,1,1,1
80,109.0,0.3182356357574463,100,100,100,100,0,0,0,0
81,124.0,0.3236715793609619,3.03,3.03,3.03,4.04,1,1,1,1
82,121.0,0.3070106506347656,4.04,6.06,10.100000000000001,100,1,1,1,0
83,115.0,0.3088510036468506,5.050000000000001,11.11,100,100,1,1,0,0
84,126.0,0.3305206298828125,3.03,3.03,3.03,3.03,1,1,1,1
85,120.0,0.31189632415771484,3.03,4.04,6.06,100,1,1,1,0
86,125.0,0.3118460178375244,3.03,3.03,3.03,3.03,1,1,1,1
87,125.0,0.32470011711120605,3.03,3.03,3.03,4.04,1,1,1,1
88,109.0,0.33716702461242676,100,100,100,100,0,0,0,0
89,109.0,0.3214690685272217,100,100,100,100,0,0,0,0
90,125.0,0.32884645462036133,6.06,10.100000000000001,11.11,13.13,1,1,1,1
91,123.0,0.33539628982543945,3.03,3.03,4.04,9.09,1,1,1,1
92,125.0,0.3152475357055664,1.01,2.02,2.02,3.03,1,1,1,1
93,125.0,0.3116304874420166,2.02,3.03,3.03,4.04,1,1,1,1
94,125.0,0.33033180236816406,2.02,3.03,3.03,3.03,1,1,1,1
95,120.0,0.30423974990844727,4.04,5.050000000000001,6.06,100,1,1,1,0
96,123.0,0.31064367294311523,5.050000000000001,20.200000000000003,26.26,40.400000000000006,1,1,1,1
97,125.0,0.3159043788909912,3.03,3.03,3.03,3.03,1,1,1,1
98,125.0,0.3173186779022217,2.02,3.03,3.03,3.03,1,1,1,1
99,125.0,0.30945515632629395,16.16,18.18,19.19,19.19,1,1,1,1
100,126.0,0.33592963218688965,2.02,2.02,3.03,3.03,1,1,1,1
