Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,615.0,0.33956050872802734,1.01,1.01,1.01,100,1,1,1,0
2,629.0,0.3036973476409912,1.01,1.01,1.01,1.01,1,1,1,1
3,606.0,0.325502872467041,1.01,2.02,2.02,100,1,1,1,0
4,600.0,0.3038463592529297,1.01,1.01,1.01,100,1,1,1,0
5,591.0,0.3164341449737549,1.01,1.01,100,100,1,1,0,0
6,600.0,0.3364877700805664,1.01,1.01,2.02,100,1,1,1,0
7,589.0,0.29640984535217285,1.01,1.01,100,100,1,1,0,0
8,612.0,0.33423423767089844,1.01,1.01,1.01,100,1,1,1,0
9,576.0,0.32291460037231445,1.01,100,100,100,1,0,0,0
10,613.0,0.31294679641723633,1.01,1.01,1.01,100,1,1,1,0
11,603.0,0.32518696784973145,1.01,1.01,2.02,100,1,1,1,0
12,558.0,0.3153800964355469,100,100,100,100,0,0,0,0
13,584.0,0.3188176155090332,1.01,2.02,100,100,1,1,0,0
14,615.0,0.3167726993560791,1.01,1.01,1.01,100,1,1,1,0
15,602.0,0.3330094814300537,1.01,1.01,1.01,100,1,1,1,0
16,609.0,0.3247964382171631,1.01,2.02,2.02,100,1,1,1,0
17,590.0,0.32471799850463867,3.03,4.04,100,100,1,1,0,0
18,623.0,0.3208634853363037,1.01,1.01,1.01,5.050000000000001,1,1,1,1
19,623.0,0.3336822986602783,1.01,1.01,1.01,1.01,1,1,1,1
20,588.0,0.31164026260375977,1.01,1.01,100,100,1,1,0,0
21,581.0,0.3393137454986572,1.01,1.01,100,100,1,1,0,0
22,628.0,0.32628941535949707,1.01,2.02,2.02,2.02,1,1,1,1
23,591.0,0.3137643337249756,1.01,2.02,100,100,1,1,0,0
24,577.0,0.3310723304748535,2.02,100,100,100,1,0,0,0
25,574.0,0.33429479598999023,2.02,100,100,100,1,0,0,0
26,586.0,0.32664060592651367,4.04,7.07,100,100,1,1,0,0
27,551.0,0.3093736171722412,100,100,100,100,0,0,0,0
28,596.0,0.32613205909729004,1.01,1.01,4.04,100,1,1,1,0
29,607.0,0.31938815116882324,1.01,1.01,1.01,100,1,1,1,0
30,599.0,0.33167266845703125,1.01,1.01,2.02,100,1,1,1,0
31,591.0,0.30171704292297363,1.01,2.02,100,100,1,1,0,0
32,581.0,0.32697534561157227,1.01,3.03,100,100,1,1,0,0
33,606.0,0.3237617015838623,1.01,1.01,1.01,100,1,1,1,0
34,558.0,0.31175804138183594,100,100,100,100,0,0,0,0
35,585.0,0.3211653232574463,1.01,2.02,100,100,1,1,0,0
36,637.0,0.3292100429534912,2.02,2.02,3.03,3.03,1,1,1,1
37,620.0,0.3138144016265869,1.01,1.01,1.01,3.03,1,1,1,1
38,567.0,0.3392219543457031,2.02,100,100,100,1,0,0,0
39,576.0,0.32444095611572266,1.01,100,100,100,1,0,0,0
40,571.0,0.3343186378479004,1.01,100,100,100,1,0,0,0
41,583.0,0.3049502372741699,1.01,2.02,100,100,1,1,0,0
42,601.0,0.32058048248291016,1.01,1.01,1.01,100,1,1,1,0
43,592.0,0.32312726974487305,1.01,2.02,2.02,100,1,1,1,0
44,605.0,0.31476521492004395,1.01,1.01,1.01,100,1,1,1,0
45,598.0,0.29810094833374023,2.02,2.02,2.02,100,1,1,1,0
46,576.0,0.31055259704589844,2.02,100,100,100,1,0,0,0
47,600.0,0.3282907009124756,1.01,1.01,3.03,100,1,1,1,0
48,523.0,0.3239727020263672,100,100,100,100,0,0,0,0
49,593.0,0.33425116539001465,1.01,1.01,2.02,100,1,1,1,0
50,581.0,0.3212747573852539,1.01,2.02,100,100,1,1,0,0
51,605.0,0.30400753021240234,1.01,2.02,3.03,100,1,1,1,0
52,623.0,0.3257575035095215,1.01,1.01,1.01,2.02,1,1,1,1
53,614.0,0.32076501846313477,1.01,1.01,1.01,100,1,1,1,0
54,609.0,0.3152952194213867,1.01,1.01,1.01,100,1,1,1,0
55,594.0,0.32820940017700195,1.01,1.01,2.02,100,1,1,1,0
56,580.0,0.32358574867248535,5.050000000000001,6.06,100,100,1,1,0,0
57,607.0,0.31589484214782715,1.01,1.01,1.01,100,1,1,1,0
58,566.0,0.3339107036590576,2.02,100,100,100,1,0,0,0
59,605.0,0.3163321018218994,2.02,2.02,3.03,100,1,1,1,0
60,595.0,0.3137543201446533,1.01,1.01,5.050000000000001,100,1,1,1,0
61,612.0,0.30483436584472656,1.01,1.01,1.01,100,1,1,1,0
62,597.0,0.3259303569793701,1.01,2.02,3.03,100,1,1,1,0
63,602.0,0.3388395309448242,1.01,1.01,3.03,100,1,1,1,0
64,600.0,0.3035295009613037,1.01,1.01,2.02,100,1,1,1,0
65,607.0,0.3273341655731201,1.01,1.01,1.01,100,1,1,1,0
66,601.0,0.3124511241912842,2.02,2.02,6.06,100,1,1,1,0
67,597.0,0.3297295570373535,1.01,2.02,4.04,100,1,1,1,0
68,562.0,0.31502580642700195,2.02,100,100,100,1,0,0,0
69,600.0,0.31794190406799316,1.01,1.01,1.01,100,1,1,1,0
70,580.0,0.3242037296295166,1.01,2.02,100,100,1,1,0,0
71,578.0,0.32566380500793457,1.01,100,100,100,1,0,0,0
72,604.0,0.3104705810546875,1.01,1.01,1.01,100,1,1,1,0
73,600.0,0.3054838180541992,1.01,1.01,1.01,100,1,1,1,0
