Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2112.0,0.3237571716308594,1.01,1.01,1.01,1.01,1,1,1,1
2,1894.0,0.3135247230529785,1.01,100,100,100,1,0,0,0
3,2036.0,0.3142685890197754,1.01,1.01,1.01,100,1,1,1,0
4,1839.0,0.32314157485961914,100,100,100,100,0,0,0,0
5,1933.0,0.3363063335418701,1.01,2.02,100,100,1,1,0,0
6,2104.0,0.32313060760498047,2.02,2.02,2.02,4.04,1,1,1,1
7,2028.0,0.2992091178894043,1.01,1.01,2.02,100,1,1,1,0
8,2011.0,0.3233070373535156,1.01,1.01,1.01,100,1,1,1,0
9,1924.0,0.3081390857696533,1.01,5.050000000000001,100,100,1,1,0,0
10,2094.0,0.3132209777832031,1.01,2.02,2.02,3.03,1,1,1,1
11,1931.0,0.3164024353027344,1.01,1.01,100,100,1,1,0,0
12,2046.0,0.3362314701080322,1.01,1.01,1.01,4.04,1,1,1,1
13,2022.0,0.2942688465118408,3.03,4.04,4.04,100,1,1,1,0
14,2015.0,0.31512904167175293,2.02,4.04,4.04,100,1,1,1,0
15,2021.0,0.3251991271972656,1.01,1.01,2.02,100,1,1,1,0
16,2012.0,0.2980530261993408,2.02,2.02,2.02,100,1,1,1,0
17,1974.0,0.31707048416137695,1.01,2.02,2.02,100,1,1,1,0
18,2067.0,0.3194887638092041,1.01,1.01,1.01,1.01,1,1,1,1
19,1979.0,0.3281400203704834,1.01,3.03,3.03,100,1,1,1,0
20,2023.0,0.3014359474182129,1.01,1.01,1.01,100,1,1,1,0
21,1928.0,0.33788251876831055,1.01,2.02,100,100,1,1,0,0
22,2000.0,0.3077852725982666,1.01,1.01,2.02,100,1,1,1,0
23,2101.0,0.31105947494506836,1.01,1.01,1.01,2.02,1,1,1,1
24,2114.0,0.32004427909851074,1.01,1.01,2.02,3.03,1,1,1,1
25,1979.0,0.30794453620910645,2.02,3.03,5.050000000000001,100,1,1,1,0
26,2109.0,0.3091247081756592,1.01,1.01,1.01,1.01,1,1,1,1
27,1861.0,0.30946946144104004,2.02,100,100,100,1,0,0,0
28,2010.0,0.3180818557739258,1.01,1.01,1.01,100,1,1,1,0
29,1891.0,0.3098716735839844,1.01,100,100,100,1,0,0,0
30,2013.0,0.30106472969055176,1.01,1.01,1.01,100,1,1,1,0
31,2007.0,0.3090360164642334,1.01,1.01,1.01,100,1,1,1,0
32,1962.0,0.31004810333251953,1.01,1.01,2.02,100,1,1,1,0
33,2112.0,0.3208606243133545,1.01,1.01,1.01,1.01,1,1,1,1
34,2054.0,0.2946593761444092,1.01,2.02,2.02,9.09,1,1,1,1
35,1979.0,0.3342454433441162,1.01,1.01,1.01,100,1,1,1,0
36,2069.0,0.3093125820159912,1.01,3.03,4.04,9.09,1,1,1,1
37,2013.0,0.3100402355194092,1.01,1.01,1.01,100,1,1,1,0
38,1978.0,0.30678629875183105,1.01,2.02,3.03,100,1,1,1,0
39,1989.0,0.3140110969543457,1.01,1.01,1.01,100,1,1,1,0
40,2077.0,0.31213974952697754,1.01,1.01,1.01,2.02,1,1,1,1
41,2114.0,0.3089621067047119,1.01,2.02,2.02,3.03,1,1,1,1
42,2007.0,0.3237290382385254,1.01,1.01,2.02,100,1,1,1,0
43,1987.0,0.3260977268218994,1.01,1.01,1.01,100,1,1,1,0
44,2012.0,0.30901432037353516,1.01,2.02,3.03,100,1,1,1,0
45,1887.0,0.3067314624786377,1.01,100,100,100,1,0,0,0
46,1974.0,0.30353307723999023,1.01,1.01,2.02,100,1,1,1,0
47,2060.0,0.3218810558319092,1.01,1.01,1.01,3.03,1,1,1,1
48,1971.0,0.32213902473449707,1.01,1.01,2.02,100,1,1,1,0
49,2118.0,0.3084077835083008,1.01,1.01,1.01,1.01,1,1,1,1
50,2121.0,0.32194042205810547,1.01,1.01,2.02,5.050000000000001,1,1,1,1
51,1966.0,0.303347110748291,1.01,2.02,2.02,100,1,1,1,0
52,1999.0,0.29854369163513184,1.01,1.01,5.050000000000001,100,1,1,1,0
53,2029.0,0.3330669403076172,1.01,1.01,1.01,100,1,1,1,0
54,1873.0,0.3014869689941406,1.01,100,100,100,1,0,0,0
