Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3168.0,0.667111873626709,3.0,8.0,25.0,100,1,1,1,0
2,3211.0,0.6667728424072266,3.0,6.0,13.0,100,1,1,1,0
3,3128.0,0.6686205863952637,4.0,8.0,100,100,1,1,0,0
4,3159.0,0.6668553352355957,3.0,6.0,50.0,100,1,1,1,0
5,3211.0,0.6670591831207275,3.0,7.000000000000001,15.0,100,1,1,1,0
6,3219.0,0.667320966720581,3.0,4.0,7.000000000000001,100,1,1,1,0
7,3177.0,0.6678602695465088,4.0,8.0,19.0,100,1,1,1,0
8,3154.0,0.6676428318023682,3.0,10.0,28.000000000000004,100,1,1,1,0
9,3151.0,0.6678807735443115,4.0,6.0,14.000000000000002,100,1,1,1,0
10,3215.0,0.6661250591278076,3.0,5.0,10.0,100,1,1,1,0
11,3175.0,0.6696088314056396,3.0,5.0,10.0,100,1,1,1,0
12,3135.0,0.6663181781768799,3.0,6.0,100,100,1,1,0,0
13,3174.0,0.6671080589294434,3.0,6.0,26.0,100,1,1,1,0
14,3134.0,0.6669580936431885,3.0,7.000000000000001,100,100,1,1,0,0
15,3132.0,0.66567063331604,3.0,9.0,100,100,1,1,0,0
16,3215.0,0.666344404220581,3.0,5.0,13.0,100,1,1,1,0
17,3215.0,0.665931224822998,3.0,9.0,25.0,100,1,1,1,0
18,3181.0,0.6650159358978271,4.0,7.000000000000001,19.0,100,1,1,1,0
19,3238.0,0.6676321029663086,3.0,5.0,9.0,100,1,1,1,0
20,3165.0,0.6652162075042725,3.0,6.0,34.0,100,1,1,1,0
21,3173.0,0.6655638217926025,3.0,6.0,16.0,100,1,1,1,0
22,3156.0,0.6665017604827881,4.0,7.000000000000001,24.0,100,1,1,1,0
23,3148.0,0.6672918796539307,3.0,7.000000000000001,47.0,100,1,1,1,0
24,3190.0,0.6664988994598389,4.0,9.0,65.0,100,1,1,1,0
25,3174.0,0.668032169342041,3.0,6.0,12.0,100,1,1,1,0
26,3237.0,0.6686863899230957,4.0,7.000000000000001,15.0,100,1,1,1,0
27,3213.0,0.6663060188293457,3.0,6.0,17.0,100,1,1,1,0
28,3230.0,0.6659598350524902,4.0,6.0,11.0,100,1,1,1,0
29,3138.0,0.6649148464202881,4.0,10.0,100,100,1,1,0,0
30,3143.0,0.6667699813842773,4.0,9.0,67.0,100,1,1,1,0
31,3075.0,0.6660933494567871,4.0,15.0,100,100,1,1,0,0
32,3184.0,0.6666934490203857,3.0,7.000000000000001,33.0,100,1,1,1,0
33,3187.0,0.6679177284240723,3.0,4.0,9.0,100,1,1,1,0
34,3168.0,0.6663391590118408,4.0,7.000000000000001,19.0,100,1,1,1,0
35,3214.0,0.6650760173797607,3.0,4.0,8.0,100,1,1,1,0
36,3162.0,0.6648340225219727,3.0,6.0,16.0,100,1,1,1,0
37,3158.0,0.666806697845459,5.0,9.0,27.0,100,1,1,1,0
38,3157.0,0.6670887470245361,3.0,5.0,18.0,100,1,1,1,0
39,3204.0,0.6675248146057129,3.0,5.0,10.0,100,1,1,1,0
40,3167.0,0.6669285297393799,3.0,6.0,17.0,100,1,1,1,0
41,3123.0,0.665884256362915,4.0,12.0,100,100,1,1,0,0
42,3208.0,0.6667826175689697,3.0,5.0,6.0,100,1,1,1,0
43,3197.0,0.666987419128418,3.0,5.0,8.0,100,1,1,1,0
44,3205.0,0.6666154861450195,4.0,5.0,8.0,100,1,1,1,0
45,3237.0,0.6682162284851074,3.0,5.0,9.0,100,1,1,1,0
46,3169.0,0.6652073860168457,3.0,6.0,14.000000000000002,100,1,1,1,0
47,3219.0,0.6680393218994141,3.0,5.0,8.0,100,1,1,1,0
48,3171.0,0.66713547706604,4.0,11.0,38.0,100,1,1,1,0
49,3159.0,0.6671297550201416,4.0,8.0,19.0,100,1,1,1,0
50,3092.0,0.6678504943847656,4.0,13.0,100,100,1,1,0,0
51,3143.0,0.6675510406494141,4.0,9.0,54.0,100,1,1,1,0
52,3156.0,0.6669719219207764,4.0,12.0,38.0,100,1,1,1,0
53,3187.0,0.6649634838104248,4.0,7.000000000000001,11.0,100,1,1,1,0
54,3182.0,0.6671192646026611,3.0,5.0,10.0,100,1,1,1,0
55,3159.0,0.6675639152526855,3.0,6.0,28.999999999999996,100,1,1,1,0
56,3195.0,0.6657540798187256,3.0,5.0,10.0,100,1,1,1,0
57,3194.0,0.6675872802734375,3.0,6.0,15.0,100,1,1,1,0
58,3176.0,0.6675872802734375,3.0,6.0,43.0,100,1,1,1,0
59,3230.0,0.6665747165679932,3.0,4.0,11.0,100,1,1,1,0
60,3164.0,0.6671967506408691,4.0,9.0,32.0,100,1,1,1,0
61,3185.0,0.6671829223632812,4.0,6.0,12.0,100,1,1,1,0
62,3203.0,0.6678171157836914,3.0,5.0,8.0,100,1,1,1,0
63,3202.0,0.6683526039123535,4.0,8.0,25.0,100,1,1,1,0
64,3232.0,0.6673574447631836,3.0,5.0,8.0,100,1,1,1,0
65,3222.0,0.6666278839111328,4.0,7.000000000000001,13.0,100,1,1,1,0
66,3183.0,0.6674511432647705,4.0,7.000000000000001,15.0,100,1,1,1,0
67,3204.0,0.6685569286346436,3.0,5.0,9.0,100,1,1,1,0
68,3180.0,0.6653215885162354,3.0,5.0,16.0,100,1,1,1,0
69,3162.0,0.6686363220214844,4.0,7.000000000000001,25.0,100,1,1,1,0
70,3147.0,0.6682846546173096,3.0,7.000000000000001,42.0,100,1,1,1,0
71,3163.0,0.6678445339202881,3.0,5.0,13.0,100,1,1,1,0
72,3152.0,0.6670098304748535,3.0,7.000000000000001,23.0,100,1,1,1,0
73,3216.0,0.6658287048339844,3.0,5.0,11.0,100,1,1,1,0
74,3109.0,0.6661648750305176,4.0,11.0,100,100,1,1,0,0
75,3127.0,0.6663482189178467,3.0,11.0,100,100,1,1,0,0
76,3191.0,0.6667335033416748,3.0,5.0,11.0,100,1,1,1,0
77,3160.0,0.6678121089935303,3.0,5.0,14.000000000000002,100,1,1,1,0
78,3148.0,0.6680498123168945,4.0,9.0,28.000000000000004,100,1,1,1,0
79,3130.0,0.6684150695800781,3.0,7.000000000000001,100,100,1,1,0,0
80,3157.0,0.6670997142791748,3.0,7.000000000000001,36.0,100,1,1,1,0
81,3233.0,0.6685910224914551,2.0,3.0,5.0,100,1,1,1,0
82,3206.0,0.6673710346221924,4.0,7.000000000000001,22.0,100,1,1,1,0
83,3189.0,0.6674613952636719,3.0,5.0,28.000000000000004,100,1,1,1,0
84,3123.0,0.6734063625335693,3.0,7.000000000000001,100,100,1,1,0,0
85,3125.0,0.6681559085845947,4.0,9.0,100,100,1,1,0,0
86,3160.0,0.6696009635925293,3.0,4.0,21.0,100,1,1,1,0
87,3213.0,0.667330265045166,3.0,6.0,16.0,100,1,1,1,0
88,3155.0,0.6673738956451416,3.0,6.0,16.0,100,1,1,1,0
89,3230.0,0.668236255645752,3.0,5.0,8.0,100,1,1,1,0
90,3151.0,0.6727051734924316,3.0,9.0,42.0,100,1,1,1,0
91,3169.0,0.67331862449646,3.0,5.0,16.0,100,1,1,1,0
92,3176.0,0.6720495223999023,3.0,6.0,49.0,100,1,1,1,0
93,3159.0,0.667487382888794,3.0,7.000000000000001,46.0,100,1,1,1,0
94,3167.0,0.6686675548553467,3.0,5.0,16.0,100,1,1,1,0
95,3193.0,0.6678802967071533,4.0,8.0,15.0,100,1,1,1,0
