Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,687.0,0.30327820777893066,1.01,1.01,1.01,100,1,1,1,0
2,660.0,0.3194570541381836,1.01,1.01,100,100,1,1,0,0
3,663.0,0.33039140701293945,1.01,2.02,100,100,1,1,0,0
4,701.0,0.33153653144836426,1.01,1.01,1.01,1.01,1,1,1,1
5,654.0,0.3122708797454834,1.01,2.02,100,100,1,1,0,0
6,629.0,0.29605913162231445,4.04,100,100,100,1,0,0,0
7,702.0,0.3110373020172119,1.01,1.01,1.01,2.02,1,1,1,1
8,678.0,0.30930233001708984,2.02,2.02,2.02,100,1,1,1,0
9,650.0,0.3070511817932129,1.01,2.02,100,100,1,1,0,0
10,699.0,0.3389735221862793,1.01,1.01,1.01,1.01,1,1,1,1
11,657.0,0.32621192932128906,1.01,2.02,100,100,1,1,0,0
12,675.0,0.3318345546722412,1.01,1.01,2.02,100,1,1,1,0
13,688.0,0.3309814929962158,1.01,1.01,1.01,100,1,1,1,0
14,692.0,0.32763242721557617,1.01,1.01,1.01,100,1,1,1,0
15,706.0,0.3331336975097656,1.01,2.02,2.02,3.03,1,1,1,1
16,697.0,0.34432196617126465,2.02,3.03,3.03,6.06,1,1,1,1
17,700.0,0.3339414596557617,1.01,1.01,1.01,1.01,1,1,1,1
18,600.0,0.3311350345611572,100,100,100,100,0,0,0,0
19,672.0,0.30371809005737305,1.01,1.01,2.02,100,1,1,1,0
20,662.0,0.3180880546569824,1.01,1.01,100,100,1,1,0,0
21,700.0,0.30736684799194336,1.01,1.01,1.01,2.02,1,1,1,1
22,708.0,0.33577585220336914,1.01,1.01,2.02,3.03,1,1,1,1
23,700.0,0.33205556869506836,1.01,1.01,1.01,2.02,1,1,1,1
24,620.0,0.3207869529724121,100,100,100,100,0,0,0,0
25,589.0,0.3010871410369873,100,100,100,100,0,0,0,0
26,679.0,0.3386387825012207,1.01,1.01,1.01,100,1,1,1,0
27,623.0,0.29509830474853516,100,100,100,100,0,0,0,0
28,624.0,0.3062582015991211,100,100,100,100,0,0,0,0
29,647.0,0.32378220558166504,1.01,100,100,100,1,0,0,0
30,678.0,0.3417549133300781,1.01,1.01,1.01,100,1,1,1,0
31,675.0,0.30661630630493164,1.01,1.01,1.01,100,1,1,1,0
32,600.0,0.34644365310668945,100,100,100,100,0,0,0,0
33,700.0,0.3319222927093506,1.01,1.01,1.01,2.02,1,1,1,1
34,639.0,0.31416916847229004,2.02,100,100,100,1,0,0,0
35,700.0,0.33172082901000977,1.01,1.01,1.01,5.050000000000001,1,1,1,1
36,628.0,0.3316764831542969,2.02,100,100,100,1,0,0,0
37,609.0,0.31442689895629883,100,100,100,100,0,0,0,0
38,600.0,0.31882166862487793,100,100,100,100,0,0,0,0
39,675.0,0.3297111988067627,2.02,4.04,5.050000000000001,100,1,1,1,0
40,695.0,0.33444976806640625,1.01,1.01,1.01,5.050000000000001,1,1,1,1
41,691.0,0.3387429714202881,1.01,1.01,1.01,100,1,1,1,0
42,693.0,0.32967543601989746,1.01,1.01,1.01,4.04,1,1,1,1
43,672.0,0.30187058448791504,1.01,1.01,1.01,100,1,1,1,0
44,638.0,0.33008599281311035,1.01,100,100,100,1,0,0,0
45,641.0,0.3047497272491455,2.02,100,100,100,1,0,0,0
